epoch,l0_cw,l0_s,mse_loss,l1_loss,lambda_value,loss,oa,aa,k,min_cw,max_cw,avg_cw,min_s,max_s,avg_s,selected_bands,selected_weights,weight_0,weight_1,weight_2,weight_3,weight_4,weight_5,weight_6,weight_7,weight_8,weight_9,weight_10,weight_11,weight_12,weight_13,weight_14,weight_15,weight_16,weight_17,weight_18,weight_19,weight_20,weight_21,weight_22,weight_23,weight_24,weight_25,weight_26,weight_27,weight_28,weight_29,weight_30,weight_31,weight_32,weight_33,weight_34,weight_35,weight_36,weight_37,weight_38,weight_39,weight_40,weight_41,weight_42,weight_43,weight_44,weight_45,weight_46,weight_47,weight_48,weight_49,weight_50,weight_51,weight_52,weight_53,weight_54,weight_55,weight_56,weight_57,weight_58,weight_59,weight_60,weight_61,weight_62,weight_63,weight_64,weight_65,weight_66,weight_67,weight_68,weight_69,weight_70,weight_71,weight_72,weight_73,weight_74,weight_75,weight_76,weight_77,weight_78,weight_79,weight_80,weight_81,weight_82,weight_83,weight_84,weight_85,weight_86,weight_87,weight_88,weight_89,weight_90,weight_91,weight_92,weight_93,weight_94,weight_95,weight_96,weight_97,weight_98,weight_99,weight_100,weight_101,weight_102,weight_103,weight_104,weight_105,weight_106,weight_107,weight_108,weight_109,weight_110,weight_111,weight_112,weight_113,weight_114,weight_115,weight_116,weight_117,weight_118,weight_119,weight_120,weight_121,weight_122,weight_123,weight_124,weight_125,weight_126,weight_127,weight_128,weight_129,weight_130
100,131,131,0.285,7.0280828,0.005,0.32,0.458,0.372,0.31,0.005,1.409,0.311,0.005,1.409,0.311,101|120,1.409|1.369,0.397,1.217,0.046,0.053,0.349,0.506,0.057,0.077,0.04,0.343,0.033,0.74,0.652,0.704,0.133,0.046,0.125,0.378,0.341,0.9,0.665,0.026,0.626,0.494,0.585,0.03,0.427,0.504,0.114,0.374,0.356,0.322,0.829,1.192,0.086,0.027,0.071,0.016,0.11,0.649,1.064,0.145,0.03,0.18,0.682,0.03,0.146,0.058,0.505,0.791,0.2,0.169,0.015,0.011,0.042,0.497,0.113,0.821,0.384,0.344,0.142,0.153,0.162,0.884,0.045,0.056,0.217,0.08,0.343,0.013,0.298,0.192,0.224,0.177,0.704,0.252,0.879,0.293,0.078,0.341,0.017,0.585,0.019,0.042,0.024,0.015,0.111,0.028,0.022,0.591,0.236,0.005,0.066,0.429,0.021,0.026,0.565,0.708,0.234,0.439,0.021,1.409,0.639,0.117,0.324,0.027,0.04,0.663,0.106,0.042,0.216,0.088,0.683,0.203,0.096,0.011,0.024,0.652,0.091,0.08,1.369,0.254,0.176,0.077,0.491,0.394,0.031,0.148,0.459,0.998,0.259
110,131,131,0.26,6.955205,0.005,0.295,0.458,0.372,0.31,0.01,1.421,0.311,0.01,1.421,0.311,101|120,1.421|1.38,0.393,1.228,0.025,0.052,0.353,0.51,0.042,0.077,0.038,0.351,0.032,0.748,0.633,0.713,0.112,0.029,0.118,0.367,0.347,0.914,0.686,0.015,0.622,0.482,0.574,0.02,0.43,0.516,0.112,0.385,0.347,0.327,0.855,1.211,0.061,0.027,0.079,0.023,0.092,0.652,1.096,0.162,0.045,0.179,0.714,0.024,0.141,0.057,0.498,0.814,0.219,0.18,0.014,0.013,0.041,0.5,0.117,0.829,0.379,0.347,0.137,0.181,0.165,0.898,0.041,0.049,0.218,0.069,0.337,0.016,0.297,0.209,0.222,0.184,0.739,0.256,0.904,0.295,0.04,0.328,0.017,0.58,0.013,0.038,0.023,0.01,0.087,0.036,0.02,0.597,0.235,0.023,0.057,0.449,0.025,0.023,0.552,0.703,0.211,0.415,0.019,1.421,0.638,0.102,0.324,0.025,0.026,0.659,0.108,0.027,0.211,0.11,0.678,0.171,0.066,0.015,0.022,0.653,0.101,0.069,1.38,0.259,0.159,0.055,0.498,0.405,0.038,0.149,0.453,0.991,0.226
120,131,131,0.246,6.9136381,0.005,0.28,0.458,0.372,0.31,0.009,1.446,0.314,0.009,1.446,0.314,101|120,1.446|1.409,0.401,1.262,0.017,0.055,0.364,0.509,0.022,0.076,0.038,0.358,0.031,0.77,0.61,0.714,0.106,0.023,0.098,0.376,0.361,0.947,0.674,0.017,0.646,0.463,0.586,0.016,0.424,0.543,0.113,0.394,0.358,0.335,0.901,1.256,0.039,0.028,0.074,0.018,0.076,0.66,1.112,0.167,0.044,0.182,0.714,0.021,0.141,0.053,0.512,0.824,0.233,0.166,0.05,0.014,0.05,0.482,0.121,0.856,0.392,0.33,0.105,0.192,0.188,0.904,0.037,0.046,0.234,0.059,0.349,0.021,0.3,0.238,0.216,0.19,0.763,0.264,0.944,0.331,0.038,0.349,0.018,0.574,0.012,0.035,0.042,0.009,0.066,0.046,0.021,0.615,0.237,0.159,0.062,0.466,0.024,0.016,0.551,0.695,0.192,0.406,0.017,1.446,0.604,0.085,0.338,0.024,0.03,0.653,0.112,0.024,0.205,0.113,0.671,0.155,0.061,0.012,0.028,0.671,0.061,0.046,1.409,0.274,0.147,0.032,0.477,0.412,0.012,0.123,0.447,0.99,0.24
130,131,131,0.225,6.8751621,0.005,0.259,0.458,0.372,0.31,0.012,1.48,0.317,0.012,1.48,0.317,101|120,1.48|1.418,0.391,1.283,0.041,0.053,0.362,0.519,0.012,0.074,0.035,0.354,0.03,0.771,0.62,0.734,0.068,0.023,0.086,0.357,0.341,0.951,0.696,0.015,0.649,0.474,0.585,0.049,0.431,0.536,0.111,0.406,0.359,0.354,0.923,1.293,0.02,0.025,0.057,0.016,0.056,0.685,1.147,0.18,0.043,0.193,0.741,0.017,0.124,0.051,0.516,0.82,0.274,0.174,0.082,0.017,0.056,0.488,0.126,0.862,0.368,0.311,0.105,0.212,0.184,0.913,0.034,0.044,0.246,0.043,0.355,0.075,0.309,0.259,0.231,0.182,0.776,0.257,0.969,0.361,0.036,0.352,0.021,0.578,0.042,0.033,0.035,0.017,0.048,0.047,0.029,0.61,0.238,0.155,0.042,0.489,0.022,0.043,0.553,0.709,0.184,0.398,0.017,1.48,0.613,0.077,0.345,0.022,0.028,0.655,0.114,0.02,0.192,0.113,0.668,0.106,0.047,0.015,0.031,0.683,0.032,0.045,1.418,0.251,0.12,0.021,0.491,0.421,0.012,0.138,0.44,0.994,0.231
140,131,131,0.206,6.8043785,0.005,0.24,0.458,0.372,0.31,0.009,1.491,0.316,0.009,1.491,0.316,101|120,1.491|1.418,0.399,1.301,0.039,0.05,0.361,0.516,0.009,0.073,0.036,0.365,0.03,0.78,0.61,0.735,0.067,0.021,0.072,0.356,0.33,0.969,0.697,0.012,0.662,0.477,0.582,0.028,0.43,0.541,0.109,0.41,0.351,0.351,0.953,1.317,0.014,0.023,0.053,0.015,0.049,0.692,1.176,0.176,0.03,0.203,0.752,0.016,0.125,0.051,0.505,0.815,0.288,0.173,0.093,0.013,0.057,0.479,0.126,0.875,0.369,0.306,0.1,0.222,0.191,0.925,0.032,0.039,0.252,0.035,0.348,0.063,0.315,0.273,0.213,0.175,0.781,0.263,0.99,0.376,0.033,0.339,0.026,0.594,0.049,0.032,0.025,0.009,0.044,0.049,0.029,0.615,0.233,0.138,0.03,0.481,0.018,0.025,0.555,0.713,0.175,0.385,0.02,1.491,0.613,0.064,0.34,0.021,0.028,0.643,0.115,0.017,0.182,0.091,0.664,0.103,0.031,0.014,0.035,0.687,0.009,0.043,1.418,0.243,0.1,0.02,0.5,0.429,0.012,0.14,0.431,0.991,0.222
150,131,131,0.184,6.7845597,0.005,0.218,0.458,0.372,0.31,0.006,1.496,0.315,0.006,1.496,0.315,101|120,1.496|1.405,0.394,1.315,0.03,0.047,0.35,0.516,0.009,0.069,0.032,0.358,0.026,0.778,0.605,0.736,0.064,0.02,0.054,0.351,0.309,0.977,0.691,0.011,0.661,0.475,0.587,0.031,0.428,0.535,0.112,0.408,0.326,0.323,0.99,1.3,0.016,0.045,0.069,0.016,0.084,0.701,1.157,0.211,0.024,0.18,0.76,0.013,0.111,0.057,0.506,0.816,0.286,0.182,0.081,0.006,0.065,0.475,0.114,0.894,0.335,0.296,0.126,0.266,0.177,0.936,0.022,0.035,0.303,0.03,0.321,0.087,0.332,0.319,0.21,0.16,0.802,0.264,0.978,0.384,0.03,0.322,0.04,0.595,0.028,0.029,0.027,0.022,0.028,0.047,0.029,0.606,0.225,0.131,0.016,0.47,0.017,0.021,0.53,0.719,0.163,0.375,0.015,1.496,0.599,0.061,0.331,0.018,0.044,0.643,0.12,0.014,0.191,0.072,0.668,0.093,0.03,0.016,0.028,0.687,0.012,0.042,1.405,0.239,0.091,0.017,0.499,0.42,0.013,0.131,0.425,0.976,0.216
160,131,131,0.179,6.7362862,0.005,0.212,0.458,0.372,0.31,0.008,1.508,0.313,0.008,1.508,0.313,101|120,1.508|1.409,0.401,1.326,0.027,0.043,0.336,0.514,0.009,0.065,0.029,0.367,0.026,0.766,0.597,0.732,0.066,0.019,0.04,0.346,0.3,0.976,0.68,0.01,0.666,0.471,0.595,0.033,0.421,0.538,0.11,0.409,0.326,0.319,1.018,1.299,0.017,0.04,0.079,0.036,0.079,0.71,1.156,0.227,0.015,0.162,0.765,0.013,0.11,0.062,0.505,0.807,0.292,0.195,0.074,0.008,0.063,0.465,0.111,0.904,0.322,0.29,0.127,0.277,0.196,0.941,0.018,0.031,0.312,0.039,0.309,0.074,0.336,0.336,0.205,0.144,0.817,0.273,0.988,0.38,0.027,0.316,0.037,0.594,0.023,0.024,0.027,0.01,0.021,0.045,0.028,0.598,0.21,0.104,0.016,0.467,0.022,0.019,0.526,0.734,0.156,0.362,0.012,1.508,0.586,0.055,0.337,0.017,0.029,0.64,0.119,0.013,0.193,0.056,0.67,0.071,0.029,0.011,0.025,0.679,0.01,0.041,1.409,0.225,0.091,0.013,0.499,0.408,0.014,0.128,0.417,0.961,0.204
170,131,131,0.178,6.7139959,0.005,0.212,0.458,0.372,0.31,0.008,1.524,0.315,0.008,1.524,0.315,101|120,1.524|1.423,0.411,1.344,0.022,0.045,0.346,0.513,0.008,0.062,0.024,0.368,0.025,0.783,0.588,0.734,0.054,0.018,0.037,0.344,0.291,1.001,0.677,0.031,0.661,0.465,0.591,0.026,0.414,0.546,0.109,0.418,0.332,0.342,1.043,1.32,0.016,0.049,0.083,0.033,0.051,0.712,1.17,0.226,0.018,0.173,0.765,0.021,0.115,0.059,0.523,0.808,0.311,0.212,0.078,0.008,0.057,0.463,0.112,0.902,0.313,0.282,0.113,0.286,0.206,0.957,0.025,0.027,0.301,0.046,0.313,0.047,0.332,0.343,0.195,0.142,0.814,0.281,1.021,0.384,0.021,0.303,0.037,0.611,0.02,0.029,0.024,0.06,0.021,0.044,0.026,0.615,0.196,0.069,0.017,0.481,0.025,0.016,0.544,0.747,0.145,0.359,0.009,1.524,0.578,0.06,0.336,0.016,0.075,0.639,0.12,0.013,0.192,0.042,0.685,0.061,0.029,0.01,0.02,0.684,0.021,0.039,1.423,0.22,0.097,0.011,0.493,0.411,0.013,0.121,0.42,0.966,0.198
180,131,131,0.165,6.6844835,0.005,0.199,0.458,0.372,0.31,0.009,1.534,0.317,0.009,1.534,0.317,101|120,1.534|1.428,0.419,1.354,0.017,0.04,0.33,0.517,0.011,0.058,0.034,0.39,0.024,0.791,0.605,0.752,0.037,0.016,0.035,0.347,0.274,0.991,0.682,0.017,0.66,0.471,0.596,0.024,0.41,0.544,0.11,0.452,0.333,0.332,1.051,1.337,0.033,0.046,0.08,0.024,0.061,0.722,1.188,0.214,0.021,0.164,0.779,0.01,0.117,0.051,0.517,0.811,0.324,0.209,0.069,0.009,0.054,0.474,0.11,0.907,0.306,0.287,0.114,0.289,0.204,0.975,0.07,0.02,0.307,0.027,0.311,0.039,0.329,0.344,0.21,0.127,0.826,0.278,1.044,0.399,0.019,0.307,0.041,0.617,0.016,0.034,0.024,0.054,0.016,0.044,0.025,0.633,0.185,0.065,0.015,0.482,0.075,0.017,0.529,0.748,0.139,0.358,0.013,1.534,0.582,0.053,0.344,0.016,0.057,0.639,0.118,0.013,0.183,0.019,0.683,0.042,0.023,0.023,0.027,0.69,0.014,0.04,1.428,0.213,0.063,0.01,0.509,0.426,0.014,0.124,0.423,0.977,0.212
190,131,131,0.14,6.6334424,0.005,0.173,0.458,0.372,0.31,0.009,1.552,0.316,0.009,1.552,0.316,101|120,1.552|1.427,0.411,1.39,0.014,0.04,0.335,0.507,0.027,0.056,0.032,0.41,0.022,0.781,0.602,0.748,0.036,0.015,0.032,0.34,0.278,1.002,0.674,0.013,0.668,0.457,0.605,0.021,0.42,0.55,0.105,0.444,0.329,0.337,1.056,1.353,0.016,0.043,0.08,0.026,0.063,0.727,1.201,0.22,0.022,0.162,0.787,0.018,0.116,0.046,0.518,0.797,0.338,0.204,0.064,0.015,0.054,0.474,0.116,0.916,0.305,0.281,0.107,0.304,0.196,0.995,0.068,0.014,0.305,0.02,0.298,0.041,0.331,0.334,0.205,0.104,0.834,0.284,1.044,0.393,0.015,0.304,0.042,0.623,0.014,0.026,0.022,0.037,0.014,0.043,0.027,0.627,0.187,0.04,0.014,0.477,0.054,0.035,0.535,0.76,0.134,0.35,0.02,1.552,0.572,0.045,0.342,0.016,0.051,0.639,0.122,0.012,0.168,0.014,0.697,0.031,0.023,0.01,0.022,0.684,0.018,0.038,1.427,0.211,0.058,0.009,0.503,0.425,0.013,0.12,0.421,0.975,0.218
200,131,131,0.134,6.605917,0.005,0.167,0.458,0.372,0.31,0.011,1.56,0.317,0.011,1.56,0.317,101|120,1.56|1.435,0.411,1.404,0.019,0.039,0.331,0.503,0.015,0.053,0.035,0.401,0.02,0.776,0.59,0.744,0.034,0.014,0.031,0.331,0.271,1.012,0.688,0.059,0.675,0.463,0.609,0.016,0.426,0.542,0.103,0.449,0.33,0.341,1.072,1.373,0.017,0.042,0.087,0.025,0.053,0.727,1.215,0.218,0.021,0.168,0.797,0.012,0.114,0.046,0.512,0.794,0.347,0.196,0.061,0.014,0.05,0.486,0.112,0.925,0.309,0.276,0.1,0.312,0.194,1.004,0.08,0.011,0.313,0.02,0.302,0.039,0.337,0.349,0.198,0.099,0.841,0.285,1.063,0.406,0.014,0.3,0.041,0.646,0.011,0.028,0.019,0.011,0.012,0.04,0.027,0.633,0.172,0.036,0.013,0.483,0.038,0.024,0.539,0.762,0.106,0.346,0.022,1.56,0.579,0.054,0.353,0.015,0.046,0.643,0.12,0.012,0.17,0.014,0.699,0.027,0.019,0.012,0.031,0.696,0.023,0.037,1.435,0.204,0.058,0.017,0.511,0.423,0.011,0.126,0.409,0.967,0.219
