dataset,target_size,algorithm,time,oa,aa,k,selected_bands,selected_weights
paviaU,21,skipattn,20.68,0.922,0.899,0.899,6|10|21|24|25|35|41|58|63|64|65|69|70|72|75|78|82|83|85|98|99,0.8354853391647339|0.05245952308177948|0.08819516003131866|0.7163228988647461|1.139182686805725|1.0310362577438354|0.8572713732719421|1.1673089265823364|0.09869176149368286|0.24874381721019745|0.027486290782690048|0.18790341913700104|0.3493967354297638|0.012359587475657463|0.04636060819029808|0.14010198414325714|0.7199593186378479|0.08079145848751068|0.031325045973062515|0.2380376160144806|0.9355689287185669
paviaU,22,skipattn,40.637,0.922,0.899,0.899,6|10|21|24|25|35|41|44|58|63|64|65|69|70|72|75|78|82|83|85|98|99,0.8354853391647339|0.05245952308177948|0.08819516003131866|0.7163228988647461|1.139182686805725|1.0310362577438354|0.8572713732719421|0.005368177313357592|1.1673089265823364|0.09869176149368286|0.24874381721019745|0.027486290782690048|0.18790341913700104|0.3493967354297638|0.012359587475657463|0.04636060819029808|0.14010198414325714|0.7199593186378479|0.08079145848751068|0.031325045973062515|0.2380376160144806|0.9355689287185669
paviaU,23,skipattn,42.565,0.922,0.899,0.899,6|10|21|24|25|29|35|41|44|58|63|64|65|69|70|72|75|78|82|83|85|98|99,0.8354853391647339|0.05245952308177948|0.08819516003131866|0.7163228988647461|1.139182686805725|0.1953970193862915|1.0310362577438354|0.8572713732719421|0.005368177313357592|1.1673089265823364|0.09869176149368286|0.24874381721019745|0.027486290782690048|0.18790341913700104|0.3493967354297638|0.012359587475657463|0.04636060819029808|0.14010198414325714|0.7199593186378479|0.08079145848751068|0.031325045973062515|0.2380376160144806|0.9355689287185669
paviaU,24,skipattn,79.138,0.921,0.899,0.899,6|10|21|24|25|29|35|37|41|44|58|63|64|65|69|70|72|75|78|82|83|85|98|99,0.8354853391647339|0.05245952308177948|0.08819516003131866|0.7163228988647461|1.139182686805725|0.1953970193862915|1.0310362577438354|1.0677508115768433|0.8572713732719421|0.005368177313357592|1.1673089265823364|0.09869176149368286|0.24874381721019745|0.027486290782690048|0.18790341913700104|0.3493967354297638|0.012359587475657463|0.04636060819029808|0.14010198414325714|0.7199593186378479|0.08079145848751068|0.031325045973062515|0.2380376160144806|0.9355689287185669
paviaU,25,skipattn,30.819,0.922,0.899,0.899,6|10|18|21|24|25|29|35|37|41|44|58|63|64|65|69|70|72|75|78|82|83|85|98|99,0.8354853391647339|0.05245952308177948|1.4287108182907104|0.08819516003131866|0.7163228988647461|1.139182686805725|0.1953970193862915|1.0310362577438354|1.0677508115768433|0.8572713732719421|0.005368177313357592|1.1673089265823364|0.09869176149368286|0.24874381721019745|0.027486290782690048|0.18790341913700104|0.3493967354297638|0.012359587475657463|0.04636060819029808|0.14010198414325714|0.7199593186378479|0.08079145848751068|0.031325045973062515|0.2380376160144806|0.9355689287185669
paviaU,26,skipattn,21.158,0.921,0.899,0.899,6|10|18|21|24|25|29|35|37|41|42|44|58|63|64|65|69|70|72|75|78|82|83|85|98|99,0.8354853391647339|0.05245952308177948|1.4287108182907104|0.08819516003131866|0.7163228988647461|1.139182686805725|0.1953970193862915|1.0310362577438354|1.0677508115768433|0.8572713732719421|0.07067941129207611|0.005368177313357592|1.1673089265823364|0.09869176149368286|0.24874381721019745|0.027486290782690048|0.18790341913700104|0.3493967354297638|0.012359587475657463|0.04636060819029808|0.14010198414325714|0.7199593186378479|0.08079145848751068|0.031325045973062515|0.2380376160144806|0.9355689287185669
paviaU,27,skipattn,21.502,0.92,0.899,0.899,6|10|18|21|24|25|29|35|37|41|42|44|58|63|64|65|69|70|72|75|78|82|83|85|90|98|99,0.8354853391647339|0.05245952308177948|1.4287108182907104|0.08819516003131866|0.7163228988647461|1.139182686805725|0.1953970193862915|1.0310362577438354|1.0677508115768433|0.8572713732719421|0.07067941129207611|0.005368177313357592|1.1673089265823364|0.09869176149368286|0.24874381721019745|0.027486290782690048|0.18790341913700104|0.3493967354297638|0.012359587475657463|0.04636060819029808|0.14010198414325714|0.7199593186378479|0.08079145848751068|0.031325045973062515|0.006357171572744846|0.2380376160144806|0.9355689287185669
paviaU,28,skipattn,21.56,0.92,0.898,0.898,6|10|17|18|21|24|25|29|35|37|41|42|44|58|63|64|65|69|70|72|75|78|82|83|85|90|98|99,0.8354853391647339|0.05245952308177948|0.12029203027486801|1.4287108182907104|0.08819516003131866|0.7163228988647461|1.139182686805725|0.1953970193862915|1.0310362577438354|1.0677508115768433|0.8572713732719421|0.07067941129207611|0.005368177313357592|1.1673089265823364|0.09869176149368286|0.24874381721019745|0.027486290782690048|0.18790341913700104|0.3493967354297638|0.012359587475657463|0.04636060819029808|0.14010198414325714|0.7199593186378479|0.08079145848751068|0.031325045973062515|0.006357171572744846|0.2380376160144806|0.9355689287185669
paviaU,29,skipattn,20.688,0.919,0.898,0.898,6|10|17|18|21|24|25|29|35|37|41|42|44|58|63|64|65|69|70|72|74|75|78|82|83|85|90|98|99,0.8354853391647339|0.05245952308177948|0.12029203027486801|1.4287108182907104|0.08819516003131866|0.7163228988647461|1.139182686805725|0.1953970193862915|1.0310362577438354|1.0677508115768433|0.8572713732719421|0.07067941129207611|0.005368177313357592|1.1673089265823364|0.09869176149368286|0.24874381721019745|0.027486290782690048|0.18790341913700104|0.3493967354297638|0.012359587475657463|0.983220100402832|0.04636060819029808|0.14010198414325714|0.7199593186378479|0.08079145848751068|0.031325045973062515|0.006357171572744846|0.2380376160144806|0.9355689287185669
paviaU,30,skipattn,21.646,0.919,0.898,0.898,6|10|15|17|18|21|24|25|29|35|37|41|42|44|58|63|64|65|69|70|72|74|75|78|82|83|85|90|98|99,0.8354853391647339|0.05245952308177948|0.04884341359138489|0.12029203027486801|1.4287108182907104|0.08819516003131866|0.7163228988647461|1.139182686805725|0.1953970193862915|1.0310362577438354|1.0677508115768433|0.8572713732719421|0.07067941129207611|0.005368177313357592|1.1673089265823364|0.09869176149368286|0.24874381721019745|0.027486290782690048|0.18790341913700104|0.3493967354297638|0.012359587475657463|0.983220100402832|0.04636060819029808|0.14010198414325714|0.7199593186378479|0.08079145848751068|0.031325045973062515|0.006357171572744846|0.2380376160144806|0.9355689287185669
paviaU,2,bsdrattn,13.224,0.657,0.524,0.524,43|53,2.0032219886779785|1.6474827527999878
paviaU,3,bsdrattn,13.104,0.77,0.625,0.625,69|83|94,0.9946455955505371|1.2322946786880493|1.011229395866394
paviaU,4,bsdrattn,13.057,0.843,0.727,0.727,63|69|83|85,0.9310105443000793|0.875147819519043|1.2417179346084595|1.436689019203186
paviaU,5,bsdrattn,13.826,0.869,0.818,0.818,28|62|83|85|98,1.1114680767059326|1.2336249351501465|1.0204392671585083|0.750900387763977|1.1807591915130615
paviaU,6,bsdrattn,14.782,0.872,0.806,0.806,62|64|69|83|85|98,1.2198323011398315|0.5189475417137146|1.042413353919983|1.0726752281188965|0.8662545680999756|0.27718091011047363
paviaU,7,bsdrattn,16.361,0.884,0.829,0.829,6|62|69|79|83|85|98,0.8817789554595947|0.8341265320777893|1.2632931470870972|0.0033989311195909977|0.8290546536445618|0.9685823917388916|0.9485251307487488
paviaU,8,bsdrattn,15.387,0.902,0.874,0.874,17|37|62|70|76|83|85|98,0.5451499819755554|0.7963054776191711|0.747711718082428|0.15193597972393036|1.0812407732009888|0.8142727017402649|0.5308298468589783|0.3840460479259491
paviaU,9,bsdrattn,16.36,0.872,0.823,0.823,37|42|44|63|65|70|76|83|98,0.009025033563375473|0.5468717217445374|0.7584614157676697|0.6997293829917908|0.7791985273361206|0.4480178654193878|0.918943464756012|0.5841312408447266|1.0023432970046997
paviaU,10,bsdrattn,31.468,0.898,0.864,0.864,18|24|62|65|70|76|83|85|87|98,1.203449010848999|0.0064796339720487595|0.8844696879386902|0.5961005687713623|0.8864377737045288|0.018907858058810234|0.9100647568702698|0.987311065196991|0.7808499336242676|1.057767629623413
paviaU,11,bsdrattn,31.193,0.889,0.846,0.846,6|36|62|64|70|73|76|83|85|89|98,0.3899775445461273|0.7966648936271667|1.180312156677246|0.033608194440603256|0.005958337802439928|0.9421082735061646|1.1321672201156616|1.4067308902740479|0.8629006147384644|0.8567309379577637|0.6555153131484985
paviaU,12,bsdrattn,17.088,0.911,0.889,0.889,6|15|24|35|41|57|62|64|69|83|85|98,0.0333784781396389|0.5093321204185486|0.04792984947562218|0.5137045979499817|0.5333541035652161|1.3103464841842651|0.7284586429595947|0.9596473574638367|0.038962554186582565|0.8012685179710388|1.2286269664764404|1.0708409547805786
paviaU,13,bsdrattn,18.192,0.915,0.89,0.89,24|36|41|43|63|70|73|76|83|84|85|89|98,0.7624393105506897|0.8706292510032654|0.8436845541000366|0.15771345794200897|0.10356617718935013|0.1386009007692337|0.9138378500938416|0.14957091212272644|0.9165511727333069|0.2281973958015442|0.6642982363700867|0.690524160861969|0.9324656128883362
paviaU,14,bsdrattn,19.188,0.914,0.888,0.888,10|16|18|24|26|43|62|64|69|72|76|83|85|98,0.2371484637260437|0.0006429032073356211|1.0556082725524902|0.15876871347427368|1.2046171426773071|0.9944391846656799|0.8849245309829712|1.5866243839263916|1.075300931930542|0.15965303778648376|1.224471092224121|0.6906846165657043|0.33910852670669556|0.0053977519273757935
paviaU,15,bsdrattn,19.894,0.913,0.888,0.888,10|16|25|27|37|44|62|65|69|73|76|79|83|85|98,0.08165264129638672|0.7429843544960022|1.0328419208526611|0.8493252992630005|0.21329879760742188|0.7296468019485474|0.8886752724647522|0.05254938453435898|1.107847809791565|0.7024412751197815|0.07533258199691772|0.053447216749191284|0.31047379970550537|0.04006019979715347|0.01867416873574257
paviaU,16,bsdrattn,19.795,0.914,0.891,0.891,7|17|20|24|27|35|37|62|63|69|75|77|80|83|85|98,0.5237175822257996|0.0052664680406451225|1.5670868158340454|0.06876961141824722|0.12699885666370392|0.09961572289466858|0.33483919501304626|0.5223968029022217|1.3363920450210571|0.30636680126190186|1.3290770053863525|0.2642027735710144|0.035596784204244614|0.013218571431934834|0.5976434946060181|0.11324289441108704
paviaU,17,bsdrattn,20.77,0.91,0.883,0.883,3|10|25|35|41|43|62|64|70|73|76|79|83|85|86|89|98,1.155339241027832|0.08345860987901688|0.04758281260728836|0.003218928584828973|0.013304447755217552|1.0227113962173462|0.04473971202969551|0.9488427639007568|0.6901752948760986|0.8741768002510071|0.928483247756958|0.9257504343986511|1.004677653312683|0.059654802083969116|0.2107745110988617|0.029528053477406502|0.013942278921604156
paviaU,18,bsdrattn,20.732,0.909,0.883,0.883,6|25|26|27|31|35|37|42|43|62|69|70|72|74|75|83|85|98,0.8433831930160522|1.0382885932922363|0.04502016305923462|1.0549635887145996|0.033764541149139404|0.5565683245658875|0.019183237105607986|0.8417932987213135|0.23574765026569366|1.280806303024292|1.2664446830749512|0.002166176214814186|0.006027738098055124|0.0002307869290234521|0.9579964876174927|0.0493486262857914|0.07003214955329895|0.9538890719413757
paviaU,19,bsdrattn,23.319,0.912,0.889,0.889,6|10|15|17|36|37|43|63|64|68|69|70|73|76|83|85|89|97|98,1.3343745470046997|1.529341459274292|0.0006718220538459718|1.2927192449569702|0.04837087541818619|0.059494487941265106|0.041635673493146896|0.05554188787937164|0.13159185647964478|0.0875440165400505|0.7424965500831604|1.073892593383789|0.18961499631404877|1.3183417320251465|0.9906837344169617|0.14045093953609467|0.26563262939453125|0.049351781606674194|0.9055735468864441
paviaU,20,bsdrattn,22.613,0.915,0.892,0.892,6|10|15|18|25|28|35|37|43|56|62|64|68|69|70|76|79|83|85|98,0.8037930727005005|0.46411260962486267|0.13445551693439484|0.7656185030937195|1.5294338464736938|0.02436636947095394|0.0030083321034908295|0.11421901732683182|0.038984768092632294|0.011047076433897018|0.014661644585430622|0.020304320380091667|1.0110535621643066|1.383771300315857|1.1817643642425537|1.3318005800247192|0.1743270307779312|0.021690819412469864|0.030623072758316994|0.9723273515701294
paviaU,21,bsdrattn,22.46,0.916,0.895,0.895,6|9|15|18|24|27|35|37|42|45|62|64|68|69|70|73|76|79|83|85|98,0.2557659447193146|0.10422783344984055|0.3160146474838257|1.1456938982009888|0.023688677698373795|0.007563706487417221|0.006356369704008102|1.6939637660980225|0.010885508731007576|0.3603127598762512|0.13491326570510864|0.03197360411286354|0.005512990988790989|0.4771266579627991|0.11247293651103973|0.010713085532188416|0.08183969557285309|0.0004069195711053908|0.3215632736682892|0.9823712706565857|1.6184589862823486
paviaU,22,bsdrattn,21.402,0.916,0.896,0.896,6|9|15|18|24|27|35|37|42|45|62|64|68|69|70|73|76|79|80|83|85|98,0.2557659447193146|0.10422783344984055|0.3160146474838257|1.1456938982009888|0.023688677698373795|0.007563706487417221|0.006356369704008102|1.6939637660980225|0.010885508731007576|0.3603127598762512|0.13491326570510864|0.03197360411286354|0.005512990988790989|0.4771266579627991|0.11247293651103973|0.010713085532188416|0.08183969557285309|0.0004069195711053908|0.1163475289940834|0.3215632736682892|0.9823712706565857|1.6184589862823486
paviaU,23,bsdrattn,21.612,0.916,0.895,0.895,6|9|15|18|24|27|32|35|37|42|45|62|64|68|69|70|73|76|79|80|83|85|98,0.2557659447193146|0.10422783344984055|0.3160146474838257|1.1456938982009888|0.023688677698373795|0.007563706487417221|0.037148747593164444|0.006356369704008102|1.6939637660980225|0.010885508731007576|0.3603127598762512|0.13491326570510864|0.03197360411286354|0.005512990988790989|0.4771266579627991|0.11247293651103973|0.010713085532188416|0.08183969557285309|0.0004069195711053908|0.1163475289940834|0.3215632736682892|0.9823712706565857|1.6184589862823486
paviaU,24,bsdrattn,21.885,0.915,0.896,0.896,4|6|9|15|18|24|27|32|35|37|42|45|62|64|68|69|70|73|76|79|80|83|85|98,0.0018244986422359943|0.2557659447193146|0.10422783344984055|0.3160146474838257|1.1456938982009888|0.023688677698373795|0.007563706487417221|0.037148747593164444|0.006356369704008102|1.6939637660980225|0.010885508731007576|0.3603127598762512|0.13491326570510864|0.03197360411286354|0.005512990988790989|0.4771266579627991|0.11247293651103973|0.010713085532188416|0.08183969557285309|0.0004069195711053908|0.1163475289940834|0.3215632736682892|0.9823712706565857|1.6184589862823486
paviaU,25,bsdrattn,51.262,0.915,0.895,0.895,4|6|9|15|18|24|27|32|35|37|40|42|45|62|64|68|69|70|73|76|79|80|83|85|98,0.0018244986422359943|0.2557659447193146|0.10422783344984055|0.3160146474838257|1.1456938982009888|0.023688677698373795|0.007563706487417221|0.037148747593164444|0.006356369704008102|1.6939637660980225|1.1857576370239258|0.010885508731007576|0.3603127598762512|0.13491326570510864|0.03197360411286354|0.005512990988790989|0.4771266579627991|0.11247293651103973|0.010713085532188416|0.08183969557285309|0.0004069195711053908|0.1163475289940834|0.3215632736682892|0.9823712706565857|1.6184589862823486
paviaU,26,bsdrattn,41.923,0.914,0.895,0.895,4|6|9|15|18|24|27|32|35|37|40|42|43|45|62|64|68|69|70|73|76|79|80|83|85|98,0.0018244986422359943|0.2557659447193146|0.10422783344984055|0.3160146474838257|1.1456938982009888|0.023688677698373795|0.007563706487417221|0.037148747593164444|0.006356369704008102|1.6939637660980225|1.1857576370239258|0.010885508731007576|0.0028653270564973354|0.3603127598762512|0.13491326570510864|0.03197360411286354|0.005512990988790989|0.4771266579627991|0.11247293651103973|0.010713085532188416|0.08183969557285309|0.0004069195711053908|0.1163475289940834|0.3215632736682892|0.9823712706565857|1.6184589862823486
paviaU,27,bsdrattn,41.98,0.914,0.894,0.894,4|6|9|15|18|23|24|27|32|35|37|40|42|43|45|62|64|68|69|70|73|76|79|80|83|85|98,0.0018244986422359943|0.2557659447193146|0.10422783344984055|0.3160146474838257|1.1456938982009888|0.03603015094995499|0.023688677698373795|0.007563706487417221|0.037148747593164444|0.006356369704008102|1.6939637660980225|1.1857576370239258|0.010885508731007576|0.0028653270564973354|0.3603127598762512|0.13491326570510864|0.03197360411286354|0.005512990988790989|0.4771266579627991|0.11247293651103973|0.010713085532188416|0.08183969557285309|0.0004069195711053908|0.1163475289940834|0.3215632736682892|0.9823712706565857|1.6184589862823486
paviaU,28,bsdrattn,40.571,0.913,0.893,0.893,4|6|9|15|18|23|24|27|32|35|37|40|42|43|45|58|62|64|68|69|70|73|76|79|80|83|85|98,0.0018244986422359943|0.2557659447193146|0.10422783344984055|0.3160146474838257|1.1456938982009888|0.03603015094995499|0.023688677698373795|0.007563706487417221|0.037148747593164444|0.006356369704008102|1.6939637660980225|1.1857576370239258|0.010885508731007576|0.0028653270564973354|0.3603127598762512|1.0213768482208252|0.13491326570510864|0.03197360411286354|0.005512990988790989|0.4771266579627991|0.11247293651103973|0.010713085532188416|0.08183969557285309|0.0004069195711053908|0.1163475289940834|0.3215632736682892|0.9823712706565857|1.6184589862823486
paviaU,29,bsdrattn,38.925,0.913,0.892,0.892,4|6|9|15|18|23|24|27|32|33|35|37|40|42|43|45|58|62|64|68|69|70|73|76|79|80|83|85|98,0.0018244986422359943|0.2557659447193146|0.10422783344984055|0.3160146474838257|1.1456938982009888|0.03603015094995499|0.023688677698373795|0.007563706487417221|0.037148747593164444|0.2132800668478012|0.006356369704008102|1.6939637660980225|1.1857576370239258|0.010885508731007576|0.0028653270564973354|0.3603127598762512|1.0213768482208252|0.13491326570510864|0.03197360411286354|0.005512990988790989|0.4771266579627991|0.11247293651103973|0.010713085532188416|0.08183969557285309|0.0004069195711053908|0.1163475289940834|0.3215632736682892|0.9823712706565857|1.6184589862823486
paviaU,30,bsdrattn,39.216,0.912,0.892,0.892,4|6|9|15|18|23|24|27|32|33|35|37|40|42|43|45|47|58|62|64|68|69|70|73|76|79|80|83|85|98,0.0018244986422359943|0.2557659447193146|0.10422783344984055|0.3160146474838257|1.1456938982009888|0.03603015094995499|0.023688677698373795|0.007563706487417221|0.037148747593164444|0.2132800668478012|0.006356369704008102|1.6939637660980225|1.1857576370239258|0.010885508731007576|0.0028653270564973354|0.3603127598762512|1.0668479204177856|1.0213768482208252|0.13491326570510864|0.03197360411286354|0.005512990988790989|0.4771266579627991|0.11247293651103973|0.010713085532188416|0.08183969557285309|0.0004069195711053908|0.1163475289940834|0.3215632736682892|0.9823712706565857|1.6184589862823486
paviaU,2,lateattn,22.403,0.663,0.53,0.53,42|53,2.0032219886779785|1.6474827527999878
paviaU,3,lateattn,13.545,0.812,0.679,0.679,69|82|93,0.9946455955505371|1.2322946786880493|1.011229395866394
paviaU,4,lateattn,13.749,0.865,0.755,0.755,63|69|82|85,0.9310105443000793|0.875147819519043|1.2417179346084595|1.436689019203186
paviaU,5,lateattn,14.655,0.892,0.853,0.853,27|61|82|84|98,1.1114680767059326|1.2336249351501465|1.0204392671585083|0.750900387763977|1.1807591915130615
paviaU,6,lateattn,15.28,0.895,0.836,0.836,61|64|69|82|84|98,1.2198323011398315|0.5189475417137146|1.042413353919983|1.0726752281188965|0.8662545680999756|0.27718091011047363
paviaU,7,lateattn,14.855,0.899,0.853,0.853,6|62|69|79|82|85|98,0.8817789554595947|0.8341265320777893|1.2632931470870972|0.0033989311195909977|0.8290546536445618|0.9685823917388916|0.9485251307487488
paviaU,8,lateattn,15.916,0.92,0.894,0.894,16|37|62|69|76|82|84|98,0.5451499819755554|0.7963054776191711|0.747711718082428|0.15193597972393036|1.0812407732009888|0.8142727017402649|0.5308298468589783|0.3840460479259491
paviaU,9,lateattn,15.961,0.895,0.852,0.852,37|42|44|62|64|69|76|82|98,0.009025033563375473|0.5468717217445374|0.7584614157676697|0.6997293829917908|0.7791985273361206|0.4480178654193878|0.918943464756012|0.5841312408447266|1.0023432970046997
paviaU,10,lateattn,52.726,0.917,0.886,0.886,17|24|61|64|69|76|82|84|86|98,1.203449010848999|0.0064796339720487595|0.8844696879386902|0.5961005687713623|0.8864377737045288|0.018907858058810234|0.9100647568702698|0.987311065196991|0.7808499336242676|1.057767629623413
paviaU,11,lateattn,17.127,0.908,0.87,0.87,6|35|61|64|69|72|76|82|84|89|98,0.3899775445461273|0.7966648936271667|1.180312156677246|0.033608194440603256|0.005958337802439928|0.9421082735061646|1.1321672201156616|1.4067308902740479|0.8629006147384644|0.8567309379577637|0.6555153131484985
paviaU,12,lateattn,18.25,0.922,0.898,0.898,6|14|24|35|41|57|62|64|68|82|85|98,0.0333784781396389|0.5093321204185486|0.04792984947562218|0.5137045979499817|0.5333541035652161|1.3103464841842651|0.7284586429595947|0.9596473574638367|0.038962554186582565|0.8012685179710388|1.2286269664764404|1.0708409547805786
paviaU,13,lateattn,20.333,0.921,0.895,0.895,24|35|41|43|62|69|72|75|82|83|84|88|98,0.7624393105506897|0.8706292510032654|0.2281973958015442|0.15771345794200897|0.10356617718935013|0.1386009007692337|0.9138378500938416|0.14957091212272644|0.9165511727333069|0.8436845541000366|0.6642982363700867|0.690524160861969|0.9324656128883362
paviaU,14,lateattn,19.121,0.921,0.896,0.896,15|17|24|26|42|62|64|69|72|75|83|84|85|98,0.0006429032073356211|1.2046171426773071|0.9944391846656799|0.15876871347427368|0.2371484637260437|0.8849245309829712|1.5866243839263916|1.075300931930542|0.15965303778648376|1.224471092224121|0.6906846165657043|0.33910852670669556|1.0556082725524902|0.0053977519273757935
paviaU,15,lateattn,21.075,0.923,0.9,0.9,9|15|24|27|37|43|62|64|69|72|75|78|82|85|97,0.08165264129638672|0.7429843544960022|1.0328419208526611|0.8493252992630005|0.21329879760742188|0.7296468019485474|0.8886752724647522|0.05254938453435898|1.107847809791565|0.7024412751197815|0.07533258199691772|0.053447216749191284|0.31047379970550537|0.04006019979715347|0.01867416873574257
paviaU,16,lateattn,18.219,0.922,0.899,0.899,6|16|19|23|26|35|37|61|62|69|75|76|79|82|84|98,0.5237175822257996|0.0052664680406451225|1.5670868158340454|0.06876961141824722|0.12699885666370392|0.09961572289466858|0.33483919501304626|0.5223968029022217|1.3363920450210571|0.30636680126190186|1.3290770053863525|0.2642027735710144|0.035596784204244614|0.013218571431934834|0.5976434946060181|0.11324289441108704
paviaU,17,lateattn,21.202,0.922,0.897,0.897,2|9|24|35|41|43|62|64|69|72|75|78|82|84|85|88|97,1.155339241027832|0.08345860987901688|0.04758281260728836|0.003218928584828973|0.013304447755217552|1.0227113962173462|0.04473971202969551|0.9488427639007568|0.6901752948760986|0.8741768002510071|0.928483247756958|0.9257504343986511|1.004677653312683|0.059654802083969116|0.2107745110988617|0.029528053477406502|0.013942278921604156
paviaU,18,lateattn,25.386,0.919,0.893,0.893,6|24|25|26|31|35|36|41|42|61|62|69|72|74|75|82|84|98,0.8433831930160522|1.0382885932922363|0.04502016305923462|1.0549635887145996|0.033764541149139404|0.5565683245658875|0.019183237105607986|0.8417932987213135|0.23574765026569366|1.280806303024292|0.002166176214814186|1.2664446830749512|0.006027738098055124|0.0002307869290234521|0.9579964876174927|0.0493486262857914|0.07003214955329895|0.9538890719413757
paviaU,19,lateattn,30.313,0.921,0.898,0.898,6|9|14|17|35|37|42|43|62|64|68|69|72|75|82|85|88|97|98,1.3343745470046997|1.529341459274292|0.7424965500831604|1.2927192449569702|0.04837087541818619|0.059494487941265106|0.041635673493146896|0.9906837344169617|0.05554188787937164|0.13159185647964478|0.0875440165400505|1.073892593383789|0.18961499631404877|1.3183417320251465|0.0006718220538459718|0.14045093953609467|0.26563262939453125|0.049351781606674194|0.9055735468864441
paviaU,20,lateattn,23.128,0.922,0.9,0.9,6|9|15|17|24|27|34|37|42|55|61|62|64|68|69|75|78|82|85|98,0.02436636947095394|0.46411260962486267|0.13445551693439484|0.7656185030937195|1.5294338464736938|1.383771300315857|0.0030083321034908295|0.11421901732683182|1.3318005800247192|0.038984768092632294|0.011047076433897018|0.014661644585430622|0.020304320380091667|1.0110535621643066|1.1817643642425537|0.8037930727005005|0.1743270307779312|0.021690819412469864|0.030623072758316994|0.9723273515701294
paviaU,21,lateattn,22.711,0.923,0.901,0.901,5|9|15|17|23|26|34|37|42|45|62|64|68|69|72|75|79|82|84|85|98,0.0004069195711053908|0.10422783344984055|0.3160146474838257|1.1456938982009888|0.023688677698373795|0.007563706487417221|0.11247293651103973|1.6939637660980225|0.010885508731007576|0.2557659447193146|0.13491326570510864|0.03197360411286354|0.005512990988790989|0.4771266579627991|0.010713085532188416|0.08183969557285309|0.006356369704008102|0.3215632736682892|0.3603127598762512|0.9823712706565857|1.6184589862823486
paviaU,22,lateattn,51.495,0.923,0.901,0.901,5|9|15|17|23|26|34|37|42|45|62|64|68|69|72|75|79|82|83|84|85|98,0.0004069195711053908|0.10422783344984055|0.3160146474838257|1.1456938982009888|0.023688677698373795|0.007563706487417221|0.11247293651103973|1.6939637660980225|0.010885508731007576|0.2557659447193146|0.13491326570510864|0.03197360411286354|0.005512990988790989|0.4771266579627991|0.010713085532188416|0.08183969557285309|0.006356369704008102|0.3215632736682892|0.1163475289940834|0.3603127598762512|0.9823712706565857|1.6184589862823486
paviaU,23,lateattn,22.024,0.922,0.901,0.901,5|9|15|17|23|26|31|34|37|42|45|62|64|68|69|72|75|79|82|83|84|85|98,0.0004069195711053908|0.10422783344984055|0.3160146474838257|1.1456938982009888|0.023688677698373795|0.007563706487417221|0.037148747593164444|0.11247293651103973|1.6939637660980225|0.010885508731007576|0.2557659447193146|0.13491326570510864|0.03197360411286354|0.005512990988790989|0.4771266579627991|0.010713085532188416|0.08183969557285309|0.006356369704008102|0.3215632736682892|0.1163475289940834|0.3603127598762512|0.9823712706565857|1.6184589862823486
paviaU,24,lateattn,22.226,0.921,0.9,0.9,3|5|9|15|17|23|26|31|34|37|42|45|62|64|68|69|72|75|79|82|83|84|85|98,0.0018244986422359943|0.0004069195711053908|0.10422783344984055|0.3160146474838257|1.1456938982009888|0.023688677698373795|0.007563706487417221|0.037148747593164444|0.11247293651103973|1.6939637660980225|0.010885508731007576|0.2557659447193146|0.13491326570510864|0.03197360411286354|0.005512990988790989|0.4771266579627991|0.010713085532188416|0.08183969557285309|0.006356369704008102|0.3215632736682892|0.1163475289940834|0.3603127598762512|0.9823712706565857|1.6184589862823486
paviaU,25,lateattn,22.021,0.921,0.9,0.9,3|5|9|15|17|23|26|31|34|37|42|45|62|64|68|69|72|73|75|79|82|83|84|85|98,0.0018244986422359943|0.0004069195711053908|0.10422783344984055|0.3160146474838257|1.1456938982009888|0.023688677698373795|0.007563706487417221|0.037148747593164444|0.11247293651103973|1.6939637660980225|0.010885508731007576|0.2557659447193146|0.13491326570510864|0.03197360411286354|0.005512990988790989|0.4771266579627991|0.010713085532188416|1.1857576370239258|0.08183969557285309|0.006356369704008102|0.3215632736682892|0.1163475289940834|0.3603127598762512|0.9823712706565857|1.6184589862823486
paviaU,26,lateattn,21.808,0.92,0.899,0.899,3|5|9|15|17|23|26|31|34|37|39|42|45|62|64|68|69|72|73|75|79|82|83|84|85|98,0.0018244986422359943|0.0004069195711053908|0.10422783344984055|0.3160146474838257|1.1456938982009888|0.023688677698373795|0.007563706487417221|0.037148747593164444|0.11247293651103973|1.6939637660980225|0.0028653270564973354|0.010885508731007576|0.2557659447193146|0.13491326570510864|0.03197360411286354|0.005512990988790989|0.4771266579627991|0.010713085532188416|1.1857576370239258|0.08183969557285309|0.006356369704008102|0.3215632736682892|0.1163475289940834|0.3603127598762512|0.9823712706565857|1.6184589862823486
paviaU,27,lateattn,22.194,0.92,0.899,0.899,3|5|9|15|17|23|26|31|34|37|39|42|43|45|62|64|68|69|72|73|75|79|82|83|84|85|98,0.0018244986422359943|0.0004069195711053908|0.10422783344984055|0.3160146474838257|1.1456938982009888|0.023688677698373795|0.007563706487417221|0.037148747593164444|0.11247293651103973|1.6939637660980225|0.0028653270564973354|0.010885508731007576|0.03603015094995499|0.2557659447193146|0.13491326570510864|0.03197360411286354|0.005512990988790989|0.4771266579627991|0.010713085532188416|1.1857576370239258|0.08183969557285309|0.006356369704008102|0.3215632736682892|0.1163475289940834|0.3603127598762512|0.9823712706565857|1.6184589862823486
