dataset,target_size,algorithm,time,oa,aa,k,selected_bands,selected_weights
salinas,27,mcuve,17.193,0.883,0.917,0.917,39|40|41|42|43|44|45|46|47|48|49|50|51|52|53|54|55|56|57|58|59|60|71|72|73|74|75,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
salinas,28,mcuve,17.231,0.892,0.925,0.925,4|5|6|7|39|40|41|42|43|44|45|46|47|48|49|50|51|52|53|54|55|56|57|58|59|60|73|74,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
salinas,29,mcuve,17.269,0.886,0.919,0.919,39|40|41|42|43|44|45|46|47|48|49|50|51|52|53|54|55|56|57|58|59|60|61|70|71|72|73|74|75,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
salinas,30,mcuve,17.245,0.886,0.919,0.919,39|40|41|42|43|44|45|46|47|48|49|50|51|52|53|54|55|56|57|58|59|60|61|70|71|72|73|74|75|76,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
salinas,2,bsnet,524.401,0.761,0.712,0.712,21|25,0.4219767451286316|0.39687857031822205
salinas,3,bsnet,0.0,0.842,0.86,0.86,21|25|179,0.4219767451286316|0.39687857031822205|0.4814664423465729
salinas,4,bsnet,0.0,0.847,0.867,0.867,21|25|170|179,0.4219767451286316|0.39687857031822205|0.4392605125904083|0.4814664423465729
salinas,5,bsnet,0.0,0.868,0.913,0.913,21|25|162|170|179,0.4219767451286316|0.39687857031822205|0.5374792218208313|0.4392605125904083|0.4814664423465729
salinas,6,bsnet,0.0,0.878,0.927,0.927,21|25|131|162|170|179,0.4219767451286316|0.39687857031822205|0.5116840600967407|0.5374792218208313|0.4392605125904083|0.4814664423465729
salinas,7,bsnet,0.0,0.881,0.929,0.929,21|25|27|131|162|170|179,0.4219767451286316|0.39687857031822205|0.46751415729522705|0.5116840600967407|0.5374792218208313|0.4392605125904083|0.4814664423465729
salinas,8,bsnet,0.0,0.882,0.931,0.931,21|25|27|131|160|162|170|179,0.4219767451286316|0.39687857031822205|0.46751415729522705|0.5116840600967407|0.4726434350013733|0.5374792218208313|0.4392605125904083|0.4814664423465729
salinas,9,bsnet,0.0,0.883,0.931,0.931,21|25|27|131|160|162|170|174|179,0.4219767451286316|0.39687857031822205|0.46751415729522705|0.5116840600967407|0.4726434350013733|0.5374792218208313|0.4392605125904083|0.5007810592651367|0.4814664423465729
salinas,10,bsnet,0.0,0.894,0.939,0.939,21|25|27|86|131|160|162|170|174|179,0.4219767451286316|0.39687857031822205|0.46751415729522705|0.5064883232116699|0.5116840600967407|0.4726434350013733|0.5374792218208313|0.4392605125904083|0.5007810592651367|0.4814664423465729
salinas,11,bsnet,0.0,0.895,0.94,0.94,21|25|27|86|131|160|162|170|174|179|192,0.4219767451286316|0.39687857031822205|0.46751415729522705|0.5064883232116699|0.5116840600967407|0.4726434350013733|0.5374792218208313|0.4392605125904083|0.5007810592651367|0.4814664423465729|0.4835326373577118
salinas,12,bsnet,0.0,0.913,0.95,0.95,21|25|27|49|86|131|160|162|170|174|179|192,0.4219767451286316|0.39687857031822205|0.46751415729522705|0.5331933498382568|0.5064883232116699|0.5116840600967407|0.4726434350013733|0.5374792218208313|0.4392605125904083|0.5007810592651367|0.4814664423465729|0.4835326373577118
salinas,13,bsnet,0.0,0.913,0.951,0.951,21|25|27|49|86|131|160|162|170|172|174|179|192,0.4219767451286316|0.39687857031822205|0.46751415729522705|0.5331933498382568|0.5064883232116699|0.5116840600967407|0.4726434350013733|0.5374792218208313|0.4392605125904083|0.5101993083953857|0.5007810592651367|0.4814664423465729|0.4835326373577118
salinas,14,bsnet,0.0,0.915,0.952,0.952,21|25|27|49|86|90|131|160|162|170|172|174|179|192,0.4219767451286316|0.39687857031822205|0.46751415729522705|0.5331933498382568|0.5064883232116699|0.44741714000701904|0.5116840600967407|0.4726434350013733|0.5374792218208313|0.4392605125904083|0.5101993083953857|0.5007810592651367|0.4814664423465729|0.4835326373577118
salinas,15,bsnet,0.0,0.916,0.953,0.953,21|25|27|49|86|90|108|131|160|162|170|172|174|179|192,0.4219767451286316|0.39687857031822205|0.46751415729522705|0.5331933498382568|0.5064883232116699|0.44741714000701904|0.5232980847358704|0.5116840600967407|0.4726434350013733|0.5374792218208313|0.4392605125904083|0.5101993083953857|0.5007810592651367|0.4814664423465729|0.4835326373577118
salinas,16,bsnet,0.0,0.916,0.953,0.953,4|21|25|27|49|86|90|108|131|160|162|170|172|174|179|192,0.5071228742599487|0.4219767451286316|0.39687857031822205|0.46751415729522705|0.5331933498382568|0.5064883232116699|0.44741714000701904|0.5232980847358704|0.5116840600967407|0.4726434350013733|0.5374792218208313|0.4392605125904083|0.5101993083953857|0.5007810592651367|0.4814664423465729|0.4835326373577118
salinas,17,bsnet,0.0,0.917,0.954,0.954,4|21|25|27|49|86|90|108|131|143|160|162|170|172|174|179|192,0.5071228742599487|0.4219767451286316|0.39687857031822205|0.46751415729522705|0.5331933498382568|0.5064883232116699|0.44741714000701904|0.5232980847358704|0.5116840600967407|0.5101050734519958|0.4726434350013733|0.5374792218208313|0.4392605125904083|0.5101993083953857|0.5007810592651367|0.4814664423465729|0.4835326373577118
salinas,18,bsnet,0.0,0.918,0.954,0.954,4|21|25|27|49|58|86|90|108|131|143|160|162|170|172|174|179|192,0.5071228742599487|0.4219767451286316|0.39687857031822205|0.46751415729522705|0.5331933498382568|0.5162152051925659|0.5064883232116699|0.44741714000701904|0.5232980847358704|0.5116840600967407|0.5101050734519958|0.4726434350013733|0.5374792218208313|0.4392605125904083|0.5101993083953857|0.5007810592651367|0.4814664423465729|0.4835326373577118
salinas,19,bsnet,0.0,0.919,0.955,0.955,4|21|25|27|49|58|82|86|90|108|131|143|160|162|170|172|174|179|192,0.5071228742599487|0.4219767451286316|0.39687857031822205|0.46751415729522705|0.5331933498382568|0.5162152051925659|0.5206834077835083|0.5064883232116699|0.44741714000701904|0.5232980847358704|0.5116840600967407|0.5101050734519958|0.4726434350013733|0.5374792218208313|0.4392605125904083|0.5101993083953857|0.5007810592651367|0.4814664423465729|0.4835326373577118
salinas,20,bsnet,0.0,0.92,0.956,0.956,4|21|25|27|49|58|82|86|90|108|109|131|143|160|162|170|172|174|179|192,0.5071228742599487|0.4219767451286316|0.39687857031822205|0.46751415729522705|0.5331933498382568|0.5162152051925659|0.5206834077835083|0.5064883232116699|0.44741714000701904|0.5232980847358704|0.43959492444992065|0.5116840600967407|0.5101050734519958|0.4726434350013733|0.5374792218208313|0.4392605125904083|0.5101993083953857|0.5007810592651367|0.4814664423465729|0.4835326373577118
salinas,21,bsnet,0.0,0.92,0.956,0.956,4|21|25|27|28|49|58|82|86|90|108|109|131|143|160|162|170|172|174|179|192,0.5071228742599487|0.4219767451286316|0.39687857031822205|0.46751415729522705|0.5272637605667114|0.5331933498382568|0.5162152051925659|0.5206834077835083|0.5064883232116699|0.44741714000701904|0.5232980847358704|0.43959492444992065|0.5116840600967407|0.5101050734519958|0.4726434350013733|0.5374792218208313|0.4392605125904083|0.5101993083953857|0.5007810592651367|0.4814664423465729|0.4835326373577118
salinas,22,bsnet,0.0,0.922,0.957,0.957,4|21|25|27|28|41|49|58|82|86|90|108|109|131|143|160|162|170|172|174|179|192,0.5071228742599487|0.4219767451286316|0.39687857031822205|0.46751415729522705|0.5272637605667114|0.5853456258773804|0.5331933498382568|0.5162152051925659|0.5206834077835083|0.5064883232116699|0.44741714000701904|0.5232980847358704|0.43959492444992065|0.5116840600967407|0.5101050734519958|0.4726434350013733|0.5374792218208313|0.4392605125904083|0.5101993083953857|0.5007810592651367|0.4814664423465729|0.4835326373577118
salinas,23,bsnet,0.0,0.923,0.958,0.958,4|21|25|27|28|41|49|58|77|82|86|90|108|109|131|143|160|162|170|172|174|179|192,0.5071228742599487|0.4219767451286316|0.39687857031822205|0.46751415729522705|0.5272637605667114|0.5853456258773804|0.5331933498382568|0.5162152051925659|0.49249738454818726|0.5206834077835083|0.5064883232116699|0.44741714000701904|0.5232980847358704|0.43959492444992065|0.5116840600967407|0.5101050734519958|0.4726434350013733|0.5374792218208313|0.4392605125904083|0.5101993083953857|0.5007810592651367|0.4814664423465729|0.4835326373577118
salinas,24,bsnet,0.0,0.924,0.958,0.958,4|11|21|25|27|28|41|49|58|77|82|86|90|108|109|131|143|160|162|170|172|174|179|192,0.5071228742599487|0.5168623328208923|0.4219767451286316|0.39687857031822205|0.46751415729522705|0.5272637605667114|0.5853456258773804|0.5331933498382568|0.5162152051925659|0.49249738454818726|0.5206834077835083|0.5064883232116699|0.44741714000701904|0.5232980847358704|0.43959492444992065|0.5116840600967407|0.5101050734519958|0.4726434350013733|0.5374792218208313|0.4392605125904083|0.5101993083953857|0.5007810592651367|0.4814664423465729|0.4835326373577118
salinas,25,bsnet,0.0,0.924,0.959,0.959,4|11|21|25|27|28|41|49|58|77|82|86|90|108|109|131|141|143|160|162|170|172|174|179|192,0.5071228742599487|0.5168623328208923|0.4219767451286316|0.39687857031822205|0.46751415729522705|0.5272637605667114|0.5853456258773804|0.5331933498382568|0.5162152051925659|0.49249738454818726|0.5206834077835083|0.5064883232116699|0.44741714000701904|0.5232980847358704|0.43959492444992065|0.5116840600967407|0.4886770248413086|0.5101050734519958|0.4726434350013733|0.5374792218208313|0.4392605125904083|0.5101993083953857|0.5007810592651367|0.4814664423465729|0.4835326373577118
salinas,26,bsnet,0.0,0.924,0.959,0.959,4|11|21|25|27|28|41|46|49|58|77|82|86|90|108|109|131|141|143|160|162|170|172|174|179|192,0.5071228742599487|0.5168623328208923|0.4219767451286316|0.39687857031822205|0.46751415729522705|0.5272637605667114|0.5853456258773804|0.6000312566757202|0.5331933498382568|0.5162152051925659|0.49249738454818726|0.5206834077835083|0.5064883232116699|0.44741714000701904|0.5232980847358704|0.43959492444992065|0.5116840600967407|0.4886770248413086|0.5101050734519958|0.4726434350013733|0.5374792218208313|0.4392605125904083|0.5101993083953857|0.5007810592651367|0.4814664423465729|0.4835326373577118
salinas,27,bsnet,0.0,0.925,0.959,0.959,4|11|21|25|27|28|41|46|49|58|60|77|82|86|90|108|109|131|141|143|160|162|170|172|174|179|192,0.5071228742599487|0.5168623328208923|0.4219767451286316|0.39687857031822205|0.46751415729522705|0.5272637605667114|0.5853456258773804|0.6000312566757202|0.5331933498382568|0.5162152051925659|0.4848317503929138|0.49249738454818726|0.5206834077835083|0.5064883232116699|0.44741714000701904|0.5232980847358704|0.43959492444992065|0.5116840600967407|0.4886770248413086|0.5101050734519958|0.4726434350013733|0.5374792218208313|0.4392605125904083|0.5101993083953857|0.5007810592651367|0.4814664423465729|0.4835326373577118
salinas,28,bsnet,0.0,0.925,0.959,0.959,4|11|21|25|27|28|41|46|49|52|58|60|77|82|86|90|108|109|131|141|143|160|162|170|172|174|179|192,0.5071228742599487|0.5168623328208923|0.4219767451286316|0.39687857031822205|0.46751415729522705|0.5272637605667114|0.5853456258773804|0.6000312566757202|0.5331933498382568|0.5547024607658386|0.5162152051925659|0.4848317503929138|0.49249738454818726|0.5206834077835083|0.5064883232116699|0.44741714000701904|0.5232980847358704|0.43959492444992065|0.5116840600967407|0.4886770248413086|0.5101050734519958|0.4726434350013733|0.5374792218208313|0.4392605125904083|0.5101993083953857|0.5007810592651367|0.4814664423465729|0.4835326373577118
salinas,29,bsnet,0.0,0.925,0.959,0.959,4|11|21|25|27|28|41|46|49|52|58|60|77|82|86|90|108|109|125|131|141|143|160|162|170|172|174|179|192,0.5071228742599487|0.5168623328208923|0.4219767451286316|0.39687857031822205|0.46751415729522705|0.5272637605667114|0.5853456258773804|0.6000312566757202|0.5331933498382568|0.5547024607658386|0.5162152051925659|0.4848317503929138|0.49249738454818726|0.5206834077835083|0.5064883232116699|0.44741714000701904|0.5232980847358704|0.43959492444992065|0.5354800224304199|0.5116840600967407|0.4886770248413086|0.5101050734519958|0.4726434350013733|0.5374792218208313|0.4392605125904083|0.5101993083953857|0.5007810592651367|0.4814664423465729|0.4835326373577118
salinas,30,bsnet,0.0,0.925,0.959,0.959,4|11|21|25|27|28|41|46|49|52|58|60|62|77|82|86|90|108|109|125|131|141|143|160|162|170|172|174|179|192,0.5071228742599487|0.5168623328208923|0.4219767451286316|0.39687857031822205|0.46751415729522705|0.5272637605667114|0.5853456258773804|0.6000312566757202|0.5331933498382568|0.5547024607658386|0.5162152051925659|0.4848317503929138|0.5136298537254333|0.49249738454818726|0.5206834077835083|0.5064883232116699|0.44741714000701904|0.5232980847358704|0.43959492444992065|0.5354800224304199|0.5116840600967407|0.4886770248413086|0.5101050734519958|0.4726434350013733|0.5374792218208313|0.4392605125904083|0.5101993083953857|0.5007810592651367|0.4814664423465729|0.4835326373577118
salinas,2,bnc,1177.561,0.54,0.372,0.372,107|146,0.24481569230556488|0.26218628883361816
salinas,3,bnc,0.0,0.69,0.671,0.671,107|146|149,0.24481569230556488|0.26218628883361816|0.5984479784965515
salinas,4,bnc,0.0,0.741,0.774,0.774,107|110|146|149,0.24481569230556488|0.627895712852478|0.26218628883361816|0.5984479784965515
salinas,5,bnc,0.0,0.743,0.777,0.777,107|109|110|146|149,0.24481569230556488|0.3274765610694885|0.627895712852478|0.26218628883361816|0.5984479784965515
salinas,6,bnc,0.0,0.746,0.779,0.779,107|109|110|146|149|201,0.24481569230556488|0.3274765610694885|0.627895712852478|0.26218628883361816|0.5984479784965515|0.5460589528083801
salinas,7,bnc,0.0,0.745,0.779,0.779,107|109|110|146|149|201|202,0.24481569230556488|0.3274765610694885|0.627895712852478|0.26218628883361816|0.5984479784965515|0.5460589528083801|0.6106945872306824
salinas,8,bnc,0.0,0.769,0.808,0.808,107|109|110|146|149|192|201|202,0.24481569230556488|0.3274765610694885|0.627895712852478|0.26218628883361816|0.5984479784965515|0.4447517693042755|0.5460589528083801|0.6106945872306824
salinas,9,bnc,0.0,0.854,0.899,0.899,31|107|109|110|146|149|192|201|202,0.6351979970932007|0.24481569230556488|0.3274765610694885|0.627895712852478|0.26218628883361816|0.5984479784965515|0.4447517693042755|0.5460589528083801|0.6106945872306824
salinas,10,bnc,0.0,0.87,0.916,0.916,31|107|109|110|146|149|184|192|201|202,0.6351979970932007|0.24481569230556488|0.3274765610694885|0.627895712852478|0.26218628883361816|0.5984479784965515|0.5589292645454407|0.4447517693042755|0.5460589528083801|0.6106945872306824
salinas,11,bnc,0.0,0.876,0.924,0.924,31|107|109|110|146|149|175|184|192|201|202,0.6351979970932007|0.24481569230556488|0.3274765610694885|0.627895712852478|0.26218628883361816|0.5984479784965515|0.7347509860992432|0.5589292645454407|0.4447517693042755|0.5460589528083801|0.6106945872306824
salinas,12,bnc,0.0,0.879,0.929,0.929,31|107|109|110|146|149|150|175|184|192|201|202,0.6351979970932007|0.24481569230556488|0.3274765610694885|0.627895712852478|0.26218628883361816|0.5984479784965515|0.7127085328102112|0.7347509860992432|0.5589292645454407|0.4447517693042755|0.5460589528083801|0.6106945872306824
salinas,13,bnc,0.0,0.882,0.932,0.932,29|31|107|109|110|146|149|150|175|184|192|201|202,0.5115659832954407|0.6351979970932007|0.24481569230556488|0.3274765610694885|0.627895712852478|0.26218628883361816|0.5984479784965515|0.7127085328102112|0.7347509860992432|0.5589292645454407|0.4447517693042755|0.5460589528083801|0.6106945872306824
salinas,14,bnc,0.0,0.885,0.935,0.935,29|31|107|109|110|124|146|149|150|175|184|192|201|202,0.5115659832954407|0.6351979970932007|0.24481569230556488|0.3274765610694885|0.627895712852478|0.49163582921028137|0.26218628883361816|0.5984479784965515|0.7127085328102112|0.7347509860992432|0.5589292645454407|0.4447517693042755|0.5460589528083801|0.6106945872306824
salinas,15,bnc,0.0,0.888,0.939,0.939,29|31|107|109|110|124|140|146|149|150|175|184|192|201|202,0.5115659832954407|0.6351979970932007|0.24481569230556488|0.3274765610694885|0.627895712852478|0.49163582921028137|0.7242799997329712|0.26218628883361816|0.5984479784965515|0.7127085328102112|0.7347509860992432|0.5589292645454407|0.4447517693042755|0.5460589528083801|0.6106945872306824
salinas,16,bnc,0.0,0.889,0.939,0.939,29|31|107|109|110|124|140|144|146|149|150|175|184|192|201|202,0.5115659832954407|0.6351979970932007|0.24481569230556488|0.3274765610694885|0.627895712852478|0.49163582921028137|0.7242799997329712|0.6299027800559998|0.26218628883361816|0.5984479784965515|0.7127085328102112|0.7347509860992432|0.5589292645454407|0.4447517693042755|0.5460589528083801|0.6106945872306824
salinas,17,bnc,0.0,0.888,0.938,0.938,29|31|107|109|110|124|140|144|146|149|150|175|184|192|200|201|202,0.5115659832954407|0.6351979970932007|0.24481569230556488|0.3274765610694885|0.627895712852478|0.49163582921028137|0.7242799997329712|0.6299027800559998|0.26218628883361816|0.5984479784965515|0.7127085328102112|0.7347509860992432|0.5589292645454407|0.4447517693042755|0.5783005952835083|0.5460589528083801|0.6106945872306824
salinas,18,bnc,0.0,0.89,0.94,0.94,28|29|31|107|109|110|124|140|144|146|149|150|175|184|192|200|201|202,0.6138495802879333|0.5115659832954407|0.6351979970932007|0.24481569230556488|0.3274765610694885|0.627895712852478|0.49163582921028137|0.7242799997329712|0.6299027800559998|0.26218628883361816|0.5984479784965515|0.7127085328102112|0.7347509860992432|0.5589292645454407|0.4447517693042755|0.5783005952835083|0.5460589528083801|0.6106945872306824
salinas,19,bnc,0.0,0.89,0.94,0.94,28|29|31|107|109|110|124|140|144|146|149|150|174|175|184|192|200|201|202,0.6138495802879333|0.5115659832954407|0.6351979970932007|0.24481569230556488|0.3274765610694885|0.627895712852478|0.49163582921028137|0.7242799997329712|0.6299027800559998|0.26218628883361816|0.5984479784965515|0.7127085328102112|0.736153781414032|0.7347509860992432|0.5589292645454407|0.4447517693042755|0.5783005952835083|0.5460589528083801|0.6106945872306824
salinas,20,bnc,0.0,0.895,0.943,0.943,23|28|29|31|107|109|110|124|140|144|146|149|150|174|175|184|192|200|201|202,0.4339487850666046|0.6138495802879333|0.5115659832954407|0.6351979970932007|0.24481569230556488|0.3274765610694885|0.627895712852478|0.49163582921028137|0.7242799997329712|0.6299027800559998|0.26218628883361816|0.5984479784965515|0.7127085328102112|0.736153781414032|0.7347509860992432|0.5589292645454407|0.4447517693042755|0.5783005952835083|0.5460589528083801|0.6106945872306824
salinas,21,bnc,0.0,0.898,0.945,0.945,18|23|28|29|31|107|109|110|124|140|144|146|149|150|174|175|184|192|200|201|202,0.5921140909194946|0.4339487850666046|0.6138495802879333|0.5115659832954407|0.6351979970932007|0.24481569230556488|0.3274765610694885|0.627895712852478|0.49163582921028137|0.7242799997329712|0.6299027800559998|0.26218628883361816|0.5984479784965515|0.7127085328102112|0.736153781414032|0.7347509860992432|0.5589292645454407|0.4447517693042755|0.5783005952835083|0.5460589528083801|0.6106945872306824
salinas,22,bnc,0.0,0.899,0.947,0.947,10|18|23|28|29|31|107|109|110|124|140|144|146|149|150|174|175|184|192|200|201|202,0.5998219847679138|0.5921140909194946|0.4339487850666046|0.6138495802879333|0.5115659832954407|0.6351979970932007|0.24481569230556488|0.3274765610694885|0.627895712852478|0.49163582921028137|0.7242799997329712|0.6299027800559998|0.26218628883361816|0.5984479784965515|0.7127085328102112|0.736153781414032|0.7347509860992432|0.5589292645454407|0.4447517693042755|0.5783005952835083|0.5460589528083801|0.6106945872306824
salinas,23,bnc,0.0,0.9,0.948,0.948,10|18|23|28|29|31|107|109|110|124|140|144|146|149|150|156|174|175|184|192|200|201|202,0.5998219847679138|0.5921140909194946|0.4339487850666046|0.6138495802879333|0.5115659832954407|0.6351979970932007|0.24481569230556488|0.3274765610694885|0.627895712852478|0.49163582921028137|0.7242799997329712|0.6299027800559998|0.26218628883361816|0.5984479784965515|0.7127085328102112|0.5460305213928223|0.736153781414032|0.7347509860992432|0.5589292645454407|0.4447517693042755|0.5783005952835083|0.5460589528083801|0.6106945872306824
salinas,24,bnc,0.0,0.9,0.948,0.948,10|18|23|28|29|31|107|108|109|110|124|140|144|146|149|150|156|174|175|184|192|200|201|202,0.5998219847679138|0.5921140909194946|0.4339487850666046|0.6138495802879333|0.5115659832954407|0.6351979970932007|0.24481569230556488|0.7367748618125916|0.3274765610694885|0.627895712852478|0.49163582921028137|0.7242799997329712|0.6299027800559998|0.26218628883361816|0.5984479784965515|0.7127085328102112|0.5460305213928223|0.736153781414032|0.7347509860992432|0.5589292645454407|0.4447517693042755|0.5783005952835083|0.5460589528083801|0.6106945872306824
salinas,25,bnc,0.0,0.903,0.95,0.95,10|14|18|23|28|29|31|107|108|109|110|124|140|144|146|149|150|156|174|175|184|192|200|201|202,0.5998219847679138|0.2872353494167328|0.5921140909194946|0.4339487850666046|0.6138495802879333|0.5115659832954407|0.6351979970932007|0.24481569230556488|0.7367748618125916|0.3274765610694885|0.627895712852478|0.49163582921028137|0.7242799997329712|0.6299027800559998|0.26218628883361816|0.5984479784965515|0.7127085328102112|0.5460305213928223|0.736153781414032|0.7347509860992432|0.5589292645454407|0.4447517693042755|0.5783005952835083|0.5460589528083801|0.6106945872306824
salinas,26,bnc,0.0,0.904,0.95,0.95,10|14|18|23|28|29|31|107|108|109|110|124|140|144|146|149|150|156|163|174|175|184|192|200|201|202,0.5998219847679138|0.2872353494167328|0.5921140909194946|0.4339487850666046|0.6138495802879333|0.5115659832954407|0.6351979970932007|0.24481569230556488|0.7367748618125916|0.3274765610694885|0.627895712852478|0.49163582921028137|0.7242799997329712|0.6299027800559998|0.26218628883361816|0.5984479784965515|0.7127085328102112|0.5460305213928223|0.6304783821105957|0.736153781414032|0.7347509860992432|0.5589292645454407|0.4447517693042755|0.5783005952835083|0.5460589528083801|0.6106945872306824
salinas,27,bnc,0.0,0.904,0.95,0.95,10|14|18|23|28|29|31|107|108|109|110|124|140|144|146|149|150|156|162|163|174|175|184|192|200|201|202,0.5998219847679138|0.2872353494167328|0.5921140909194946|0.4339487850666046|0.6138495802879333|0.5115659832954407|0.6351979970932007|0.24481569230556488|0.7367748618125916|0.3274765610694885|0.627895712852478|0.49163582921028137|0.7242799997329712|0.6299027800559998|0.26218628883361816|0.5984479784965515|0.7127085328102112|0.5460305213928223|0.40548938512802124|0.6304783821105957|0.736153781414032|0.7347509860992432|0.5589292645454407|0.4447517693042755|0.5783005952835083|0.5460589528083801|0.6106945872306824
salinas,28,bnc,0.0,0.904,0.95,0.95,10|11|14|18|23|28|29|31|107|108|109|110|124|140|144|146|149|150|156|162|163|174|175|184|192|200|201|202,0.5998219847679138|0.7029384970664978|0.2872353494167328|0.5921140909194946|0.4339487850666046|0.6138495802879333|0.5115659832954407|0.6351979970932007|0.24481569230556488|0.7367748618125916|0.3274765610694885|0.627895712852478|0.49163582921028137|0.7242799997329712|0.6299027800559998|0.26218628883361816|0.5984479784965515|0.7127085328102112|0.5460305213928223|0.40548938512802124|0.6304783821105957|0.736153781414032|0.7347509860992432|0.5589292645454407|0.4447517693042755|0.5783005952835083|0.5460589528083801|0.6106945872306824
salinas,29,bnc,0.0,0.905,0.951,0.951,10|11|14|18|23|28|29|31|107|108|109|110|115|124|140|144|146|149|150|156|162|163|174|175|184|192|200|201|202,0.5998219847679138|0.7029384970664978|0.2872353494167328|0.5921140909194946|0.4339487850666046|0.6138495802879333|0.5115659832954407|0.6351979970932007|0.24481569230556488|0.7367748618125916|0.3274765610694885|0.627895712852478|0.7397570013999939|0.49163582921028137|0.7242799997329712|0.6299027800559998|0.26218628883361816|0.5984479784965515|0.7127085328102112|0.5460305213928223|0.40548938512802124|0.6304783821105957|0.736153781414032|0.7347509860992432|0.5589292645454407|0.4447517693042755|0.5783005952835083|0.5460589528083801|0.6106945872306824
salinas,30,bnc,0.0,0.905,0.951,0.951,10|11|14|18|23|28|29|31|107|108|109|110|115|124|126|140|144|146|149|150|156|162|163|174|175|184|192|200|201|202,0.5998219847679138|0.7029384970664978|0.2872353494167328|0.5921140909194946|0.4339487850666046|0.6138495802879333|0.5115659832954407|0.6351979970932007|0.24481569230556488|0.7367748618125916|0.3274765610694885|0.627895712852478|0.7397570013999939|0.49163582921028137|0.7590656280517578|0.7242799997329712|0.6299027800559998|0.26218628883361816|0.5984479784965515|0.7127085328102112|0.5460305213928223|0.40548938512802124|0.6304783821105957|0.736153781414032|0.7347509860992432|0.5589292645454407|0.4447517693042755|0.5783005952835083|0.5460589528083801|0.6106945872306824
salinas,2,c1,414.882,0.755,0.719,0.719,18|108,0.05081287398934364|0.11000795662403107
salinas,3,c1,0.0,0.835,0.895,0.895,18|92|108,0.05081287398934364|0.1249266266822815|0.11000795662403107
salinas,4,c1,0.0,0.842,0.902,0.902,18|92|108|150,0.05081287398934364|0.1249266266822815|0.11000795662403107|0.48305684328079224
salinas,5,c1,0.0,0.855,0.915,0.915,12|18|92|108|150,0.49416491389274597|0.05081287398934364|0.1249266266822815|0.11000795662403107|0.48305684328079224
salinas,6,c1,0.0,0.863,0.923,0.923,12|18|37|92|108|150,0.49416491389274597|0.05081287398934364|0.5510907173156738|0.1249266266822815|0.11000795662403107|0.48305684328079224
salinas,7,c1,0.0,0.897,0.942,0.942,12|18|33|37|92|108|150,0.49416491389274597|0.05081287398934364|0.04652639478445053|0.5510907173156738|0.1249266266822815|0.11000795662403107|0.48305684328079224
salinas,8,c1,0.0,0.897,0.942,0.942,12|18|33|37|92|95|108|150,0.49416491389274597|0.05081287398934364|0.04652639478445053|0.5510907173156738|0.1249266266822815|0.5659502744674683|0.11000795662403107|0.48305684328079224
salinas,9,c1,0.0,0.905,0.947,0.947,12|18|33|37|80|92|95|108|150,0.49416491389274597|0.05081287398934364|0.04652639478445053|0.5510907173156738|0.7097654342651367|0.1249266266822815|0.5659502744674683|0.11000795662403107|0.48305684328079224
salinas,10,c1,0.0,0.919,0.957,0.957,12|18|33|37|80|92|95|108|150|165,0.49416491389274597|0.05081287398934364|0.04652639478445053|0.5510907173156738|0.7097654342651367|0.1249266266822815|0.5659502744674683|0.11000795662403107|0.48305684328079224|0.1704433262348175
salinas,11,c1,0.0,0.92,0.957,0.957,12|18|33|37|80|92|95|108|137|150|165,0.49416491389274597|0.05081287398934364|0.04652639478445053|0.5510907173156738|0.7097654342651367|0.1249266266822815|0.5659502744674683|0.11000795662403107|0.039703093469142914|0.48305684328079224|0.1704433262348175
salinas,12,c1,0.0,0.92,0.958,0.958,12|18|33|37|80|92|95|108|134|137|150|165,0.49416491389274597|0.05081287398934364|0.04652639478445053|0.5510907173156738|0.7097654342651367|0.1249266266822815|0.5659502744674683|0.11000795662403107|0.01027696579694748|0.039703093469142914|0.48305684328079224|0.1704433262348175
salinas,13,c1,0.0,0.925,0.96,0.96,12|18|33|37|40|80|92|95|108|134|137|150|165,0.49416491389274597|0.05081287398934364|0.04652639478445053|0.5510907173156738|0.9090167284011841|0.7097654342651367|0.1249266266822815|0.5659502744674683|0.11000795662403107|0.01027696579694748|0.039703093469142914|0.48305684328079224|0.1704433262348175
