dataset,target_size,algorithm,props,time,oa,aa,k,selected_bands,selected_weights
ghisaconus,24,mcuve,0,1.051,0.626,0.548,0.548,28|29|67|68|69|70|71|72|73|80|81|82|83|84|86|87|88|89|90|91|92|93|94|95,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
ghisaconus,25,mcuve,0,1.057,0.63,0.556,0.556,28|29|66|67|68|69|70|71|72|73|74|79|80|81|82|83|84|85|86|87|88|89|90|91|92,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
ghisaconus,26,mcuve,0,1.039,0.633,0.557,0.557,28|29|67|68|69|70|71|72|73|74|80|81|82|83|84|85|86|87|88|89|90|91|92|93|95|96,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
ghisaconus,27,mcuve,0,1.082,0.633,0.556,0.556,28|29|67|68|69|70|71|72|73|74|80|81|82|83|84|85|86|87|88|89|90|91|92|93|94|95|96,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
ghisaconus,28,mcuve,0,1.117,0.664,0.576,0.576,27|28|29|30|66|67|68|69|70|71|72|73|74|80|81|82|83|84|85|86|87|88|89|90|91|92|93|94,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
ghisaconus,29,mcuve,0,1.074,0.641,0.566,0.566,28|29|30|66|67|68|69|70|71|72|73|74|79|80|81|82|83|84|85|86|87|88|89|90|91|92|93|94|95,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
ghisaconus,30,mcuve,0,1.088,0.667,0.58,0.58,27|28|29|30|66|67|68|69|70|71|72|73|74|80|81|82|83|84|85|86|87|88|89|90|91|92|93|94|95|96,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
ghisaconus,2,bsnet,0,65.912,0.535,0.39,0.39,65|107,0.48688772320747375|0.5083037614822388
ghisaconus,3,bsnet,0,0.0,0.567,0.454,0.454,65|98|107,0.48688772320747375|0.5154847502708435|0.5083037614822388
ghisaconus,4,bsnet,0,0.0,0.613,0.547,0.547,65|76|98|107,0.48688772320747375|0.4816776514053345|0.5154847502708435|0.5083037614822388
ghisaconus,5,bsnet,0,0.0,0.616,0.545,0.545,65|76|98|107|122,0.48688772320747375|0.4816776514053345|0.5154847502708435|0.5083037614822388|0.5077956318855286
ghisaconus,6,bsnet,0,0.0,0.652,0.58,0.58,18|65|76|98|107|122,0.5304812788963318|0.48688772320747375|0.4816776514053345|0.5154847502708435|0.5083037614822388|0.5077956318855286
ghisaconus,7,bsnet,0,0.0,0.654,0.592,0.592,18|40|65|76|98|107|122,0.5304812788963318|0.4912330210208893|0.48688772320747375|0.4816776514053345|0.5154847502708435|0.5083037614822388|0.5077956318855286
ghisaconus,8,bsnet,0,0.0,0.649,0.589,0.589,18|40|65|76|98|106|107|122,0.5304812788963318|0.4912330210208893|0.48688772320747375|0.4816776514053345|0.5154847502708435|0.5182780623435974|0.5083037614822388|0.5077956318855286
ghisaconus,9,bsnet,0,0.0,0.664,0.61,0.61,18|38|40|65|76|98|106|107|122,0.5304812788963318|0.5138216614723206|0.4912330210208893|0.48688772320747375|0.4816776514053345|0.5154847502708435|0.5182780623435974|0.5083037614822388|0.5077956318855286
ghisaconus,10,bsnet,0,0.0,0.653,0.602,0.602,18|38|40|49|65|76|98|106|107|122,0.5304812788963318|0.5138216614723206|0.4912330210208893|0.5523809194564819|0.48688772320747375|0.4816776514053345|0.5154847502708435|0.5182780623435974|0.5083037614822388|0.5077956318855286
ghisaconus,11,bsnet,0,0.0,0.657,0.605,0.605,18|38|40|49|65|76|91|98|106|107|122,0.5304812788963318|0.5138216614723206|0.4912330210208893|0.5523809194564819|0.48688772320747375|0.4816776514053345|0.5480958819389343|0.5154847502708435|0.5182780623435974|0.5083037614822388|0.5077956318855286
ghisaconus,12,bsnet,0,0.0,0.655,0.605,0.605,18|38|40|49|65|66|76|91|98|106|107|122,0.5304812788963318|0.5138216614723206|0.4912330210208893|0.5523809194564819|0.48688772320747375|0.5437159538269043|0.4816776514053345|0.5480958819389343|0.5154847502708435|0.5182780623435974|0.5083037614822388|0.5077956318855286
ghisaconus,13,bsnet,0,0.0,0.656,0.606,0.606,18|38|40|49|65|66|76|77|91|98|106|107|122,0.5304812788963318|0.5138216614723206|0.4912330210208893|0.5523809194564819|0.48688772320747375|0.5437159538269043|0.4816776514053345|0.46679234504699707|0.5480958819389343|0.5154847502708435|0.5182780623435974|0.5083037614822388|0.5077956318855286
ghisaconus,14,bsnet,0,0.0,0.657,0.606,0.606,18|38|40|49|65|66|76|77|91|93|98|106|107|122,0.5304812788963318|0.5138216614723206|0.4912330210208893|0.5523809194564819|0.48688772320747375|0.5437159538269043|0.4816776514053345|0.46679234504699707|0.5480958819389343|0.51594078540802|0.5154847502708435|0.5182780623435974|0.5083037614822388|0.5077956318855286
ghisaconus,15,bsnet,0,0.0,0.679,0.63,0.63,9|18|38|40|49|65|66|76|77|91|93|98|106|107|122,0.4744300842285156|0.5304812788963318|0.5138216614723206|0.4912330210208893|0.5523809194564819|0.48688772320747375|0.5437159538269043|0.4816776514053345|0.46679234504699707|0.5480958819389343|0.51594078540802|0.5154847502708435|0.5182780623435974|0.5083037614822388|0.5077956318855286
ghisaconus,16,bsnet,0,0.0,0.702,0.65,0.65,9|18|23|38|40|49|65|66|76|77|91|93|98|106|107|122,0.4744300842285156|0.5304812788963318|0.48994749784469604|0.5138216614723206|0.4912330210208893|0.5523809194564819|0.48688772320747375|0.5437159538269043|0.4816776514053345|0.46679234504699707|0.5480958819389343|0.51594078540802|0.5154847502708435|0.5182780623435974|0.5083037614822388|0.5077956318855286
ghisaconus,17,bsnet,0,0.0,0.702,0.647,0.647,9|18|23|38|40|45|49|65|66|76|77|91|93|98|106|107|122,0.4744300842285156|0.5304812788963318|0.48994749784469604|0.5138216614723206|0.4912330210208893|0.49678459763526917|0.5523809194564819|0.48688772320747375|0.5437159538269043|0.4816776514053345|0.46679234504699707|0.5480958819389343|0.51594078540802|0.5154847502708435|0.5182780623435974|0.5083037614822388|0.5077956318855286
ghisaconus,18,bsnet,0,0.0,0.705,0.649,0.649,9|18|23|38|40|45|49|57|65|66|76|77|91|93|98|106|107|122,0.4744300842285156|0.5304812788963318|0.48994749784469604|0.5138216614723206|0.4912330210208893|0.49678459763526917|0.5523809194564819|0.44538748264312744|0.48688772320747375|0.5437159538269043|0.4816776514053345|0.46679234504699707|0.5480958819389343|0.51594078540802|0.5154847502708435|0.5182780623435974|0.5083037614822388|0.5077956318855286
ghisaconus,19,bsnet,0,0.0,0.707,0.651,0.651,9|10|18|23|38|40|45|49|57|65|66|76|77|91|93|98|106|107|122,0.4744300842285156|0.561415433883667|0.5304812788963318|0.48994749784469604|0.5138216614723206|0.4912330210208893|0.49678459763526917|0.5523809194564819|0.44538748264312744|0.48688772320747375|0.5437159538269043|0.4816776514053345|0.46679234504699707|0.5480958819389343|0.51594078540802|0.5154847502708435|0.5182780623435974|0.5083037614822388|0.5077956318855286
ghisaconus,20,bsnet,0,0.0,0.708,0.653,0.653,9|10|18|23|38|40|45|49|57|65|66|76|77|91|93|97|98|106|107|122,0.4744300842285156|0.561415433883667|0.5304812788963318|0.48994749784469604|0.5138216614723206|0.4912330210208893|0.49678459763526917|0.5523809194564819|0.44538748264312744|0.48688772320747375|0.5437159538269043|0.4816776514053345|0.46679234504699707|0.5480958819389343|0.51594078540802|0.4503607153892517|0.5154847502708435|0.5182780623435974|0.5083037614822388|0.5077956318855286
ghisaconus,21,bsnet,0,0.0,0.707,0.651,0.651,9|10|18|23|38|40|45|49|56|57|65|66|76|77|91|93|97|98|106|107|122,0.4744300842285156|0.561415433883667|0.5304812788963318|0.48994749784469604|0.5138216614723206|0.4912330210208893|0.49678459763526917|0.5523809194564819|0.48925331234931946|0.44538748264312744|0.48688772320747375|0.5437159538269043|0.4816776514053345|0.46679234504699707|0.5480958819389343|0.51594078540802|0.4503607153892517|0.5154847502708435|0.5182780623435974|0.5083037614822388|0.5077956318855286
ghisaconus,22,bsnet,0,0.0,0.708,0.65,0.65,9|10|11|18|23|38|40|45|49|56|57|65|66|76|77|91|93|97|98|106|107|122,0.4744300842285156|0.561415433883667|0.5356857180595398|0.5304812788963318|0.48994749784469604|0.5138216614723206|0.4912330210208893|0.49678459763526917|0.5523809194564819|0.48925331234931946|0.44538748264312744|0.48688772320747375|0.5437159538269043|0.4816776514053345|0.46679234504699707|0.5480958819389343|0.51594078540802|0.4503607153892517|0.5154847502708435|0.5182780623435974|0.5083037614822388|0.5077956318855286
ghisaconus,23,bsnet,0,0.0,0.71,0.653,0.653,9|10|11|18|23|38|40|45|49|56|57|62|65|66|76|77|91|93|97|98|106|107|122,0.4744300842285156|0.561415433883667|0.5356857180595398|0.5304812788963318|0.48994749784469604|0.5138216614723206|0.4912330210208893|0.49678459763526917|0.5523809194564819|0.48925331234931946|0.44538748264312744|0.48008665442466736|0.48688772320747375|0.5437159538269043|0.4816776514053345|0.46679234504699707|0.5480958819389343|0.51594078540802|0.4503607153892517|0.5154847502708435|0.5182780623435974|0.5083037614822388|0.5077956318855286
ghisaconus,24,bsnet,0,0.0,0.71,0.654,0.654,9|10|11|18|23|38|40|45|49|56|57|62|65|66|76|77|91|93|97|98|106|107|108|122,0.4744300842285156|0.561415433883667|0.5356857180595398|0.5304812788963318|0.48994749784469604|0.5138216614723206|0.4912330210208893|0.49678459763526917|0.5523809194564819|0.48925331234931946|0.44538748264312744|0.48008665442466736|0.48688772320747375|0.5437159538269043|0.4816776514053345|0.46679234504699707|0.5480958819389343|0.51594078540802|0.4503607153892517|0.5154847502708435|0.5182780623435974|0.5083037614822388|0.5514585971832275|0.5077956318855286
ghisaconus,25,bsnet,0,0.0,0.711,0.653,0.653,9|10|11|18|23|38|40|45|49|56|57|62|65|66|75|76|77|91|93|97|98|106|107|108|122,0.4744300842285156|0.561415433883667|0.5356857180595398|0.5304812788963318|0.48994749784469604|0.5138216614723206|0.4912330210208893|0.49678459763526917|0.5523809194564819|0.48925331234931946|0.44538748264312744|0.48008665442466736|0.48688772320747375|0.5437159538269043|0.4279787838459015|0.4816776514053345|0.46679234504699707|0.5480958819389343|0.51594078540802|0.4503607153892517|0.5154847502708435|0.5182780623435974|0.5083037614822388|0.5514585971832275|0.5077956318855286
ghisaconus,26,bsnet,0,0.0,0.711,0.653,0.653,9|10|11|18|23|36|38|40|45|49|56|57|62|65|66|75|76|77|91|93|97|98|106|107|108|122,0.4744300842285156|0.561415433883667|0.5356857180595398|0.5304812788963318|0.48994749784469604|0.48600706458091736|0.5138216614723206|0.4912330210208893|0.49678459763526917|0.5523809194564819|0.48925331234931946|0.44538748264312744|0.48008665442466736|0.48688772320747375|0.5437159538269043|0.4279787838459015|0.4816776514053345|0.46679234504699707|0.5480958819389343|0.51594078540802|0.4503607153892517|0.5154847502708435|0.5182780623435974|0.5083037614822388|0.5514585971832275|0.5077956318855286
ghisaconus,27,bsnet,0,0.0,0.713,0.653,0.653,9|10|11|18|21|23|36|38|40|45|49|56|57|62|65|66|75|76|77|91|93|97|98|106|107|108|122,0.4744300842285156|0.561415433883667|0.5356857180595398|0.5304812788963318|0.48692721128463745|0.48994749784469604|0.48600706458091736|0.5138216614723206|0.4912330210208893|0.49678459763526917|0.5523809194564819|0.48925331234931946|0.44538748264312744|0.48008665442466736|0.48688772320747375|0.5437159538269043|0.4279787838459015|0.4816776514053345|0.46679234504699707|0.5480958819389343|0.51594078540802|0.4503607153892517|0.5154847502708435|0.5182780623435974|0.5083037614822388|0.5514585971832275|0.5077956318855286
ghisaconus,28,bsnet,0,0.0,0.712,0.652,0.652,9|10|11|18|21|23|36|38|40|44|45|49|56|57|62|65|66|75|76|77|91|93|97|98|106|107|108|122,0.4744300842285156|0.561415433883667|0.5356857180595398|0.5304812788963318|0.48692721128463745|0.48994749784469604|0.48600706458091736|0.5138216614723206|0.4912330210208893|0.5202925801277161|0.49678459763526917|0.5523809194564819|0.48925331234931946|0.44538748264312744|0.48008665442466736|0.48688772320747375|0.5437159538269043|0.4279787838459015|0.4816776514053345|0.46679234504699707|0.5480958819389343|0.51594078540802|0.4503607153892517|0.5154847502708435|0.5182780623435974|0.5083037614822388|0.5514585971832275|0.5077956318855286
ghisaconus,29,bsnet,0,0.0,0.712,0.651,0.651,9|10|11|18|21|23|35|36|38|40|44|45|49|56|57|62|65|66|75|76|77|91|93|97|98|106|107|108|122,0.4744300842285156|0.561415433883667|0.5356857180595398|0.5304812788963318|0.48692721128463745|0.48994749784469604|0.4759174585342407|0.48600706458091736|0.5138216614723206|0.4912330210208893|0.5202925801277161|0.49678459763526917|0.5523809194564819|0.48925331234931946|0.44538748264312744|0.48008665442466736|0.48688772320747375|0.5437159538269043|0.4279787838459015|0.4816776514053345|0.46679234504699707|0.5480958819389343|0.51594078540802|0.4503607153892517|0.5154847502708435|0.5182780623435974|0.5083037614822388|0.5514585971832275|0.5077956318855286
ghisaconus,30,bsnet,0,0.0,0.719,0.657,0.657,5|9|10|11|18|21|23|35|36|38|40|44|45|49|56|57|62|65|66|75|76|77|91|93|97|98|106|107|108|122,0.4907998740673065|0.4744300842285156|0.561415433883667|0.5356857180595398|0.5304812788963318|0.48692721128463745|0.48994749784469604|0.4759174585342407|0.48600706458091736|0.5138216614723206|0.4912330210208893|0.5202925801277161|0.49678459763526917|0.5523809194564819|0.48925331234931946|0.44538748264312744|0.48008665442466736|0.48688772320747375|0.5437159538269043|0.4279787838459015|0.4816776514053345|0.46679234504699707|0.5480958819389343|0.51594078540802|0.4503607153892517|0.5154847502708435|0.5182780623435974|0.5083037614822388|0.5514585971832275|0.5077956318855286
ghisaconus,2,bnc,0,159.35,0.464,0.365,0.365,13|103,0.5429576635360718|0.43913501501083374
ghisaconus,3,bnc,0,0.0,0.539,0.436,0.436,13|103|117,0.5429576635360718|0.43913501501083374|0.7239713668823242
ghisaconus,4,bnc,0,0.0,0.58,0.492,0.492,2|13|103|117,0.6059536337852478|0.5429576635360718|0.43913501501083374|0.7239713668823242
ghisaconus,5,bnc,0,0.0,0.593,0.516,0.516,2|8|13|103|117,0.6059536337852478|0.5130874514579773|0.5429576635360718|0.43913501501083374|0.7239713668823242
ghisaconus,6,bnc,0,0.0,0.635,0.556,0.556,2|8|13|17|103|117,0.6059536337852478|0.5130874514579773|0.5429576635360718|0.6808817982673645|0.43913501501083374|0.7239713668823242
ghisaconus,7,bnc,0,0.0,0.653,0.571,0.571,2|8|13|17|79|103|117,0.6059536337852478|0.5130874514579773|0.5429576635360718|0.6808817982673645|0.6352266073226929|0.43913501501083374|0.7239713668823242
ghisaconus,8,bnc,0,0.0,0.657,0.575,0.575,2|8|13|17|25|79|103|117,0.6059536337852478|0.5130874514579773|0.5429576635360718|0.6808817982673645|0.6312475800514221|0.6352266073226929|0.43913501501083374|0.7239713668823242
ghisaconus,9,bnc,0,0.0,0.657,0.582,0.582,2|8|13|17|25|79|103|107|117,0.6059536337852478|0.5130874514579773|0.5429576635360718|0.6808817982673645|0.6312475800514221|0.6352266073226929|0.43913501501083374|0.7100333571434021|0.7239713668823242
ghisaconus,10,bnc,0,0.0,0.658,0.591,0.591,2|5|8|13|17|25|79|103|107|117,0.6059536337852478|0.5832177400588989|0.5130874514579773|0.5429576635360718|0.6808817982673645|0.6312475800514221|0.6352266073226929|0.43913501501083374|0.7100333571434021|0.7239713668823242
ghisaconus,11,bnc,0,0.0,0.677,0.609,0.609,2|5|8|13|17|25|77|79|103|107|117,0.6059536337852478|0.5832177400588989|0.5130874514579773|0.5429576635360718|0.6808817982673645|0.6312475800514221|0.6247967481613159|0.6352266073226929|0.43913501501083374|0.7100333571434021|0.7239713668823242
ghisaconus,12,bnc,0,0.0,0.678,0.611,0.611,2|5|8|13|17|25|48|77|79|103|107|117,0.6059536337852478|0.5832177400588989|0.5130874514579773|0.5429576635360718|0.6808817982673645|0.6312475800514221|0.39073672890663147|0.6247967481613159|0.6352266073226929|0.43913501501083374|0.7100333571434021|0.7239713668823242
ghisaconus,13,bnc,0,0.0,0.71,0.646,0.646,2|5|8|13|17|25|27|48|77|79|103|107|117,0.6059536337852478|0.5832177400588989|0.5130874514579773|0.5429576635360718|0.6808817982673645|0.6312475800514221|0.6112809181213379|0.39073672890663147|0.6247967481613159|0.6352266073226929|0.43913501501083374|0.7100333571434021|0.7239713668823242
ghisaconus,14,bnc,0,0.0,0.712,0.65,0.65,2|5|8|13|17|25|27|48|77|79|103|105|107|117,0.6059536337852478|0.5832177400588989|0.5130874514579773|0.5429576635360718|0.6808817982673645|0.6312475800514221|0.6112809181213379|0.39073672890663147|0.6247967481613159|0.6352266073226929|0.43913501501083374|0.7772424817085266|0.7100333571434021|0.7239713668823242
ghisaconus,15,bnc,0,0.0,0.714,0.651,0.651,2|5|8|13|17|23|25|27|48|77|79|103|105|107|117,0.6059536337852478|0.5832177400588989|0.5130874514579773|0.5429576635360718|0.6808817982673645|0.5723283886909485|0.6312475800514221|0.6112809181213379|0.39073672890663147|0.6247967481613159|0.6352266073226929|0.43913501501083374|0.7772424817085266|0.7100333571434021|0.7239713668823242
ghisaconus,16,bnc,0,0.0,0.714,0.649,0.649,2|5|8|13|17|23|25|27|48|77|79|103|105|107|117|119,0.6059536337852478|0.5832177400588989|0.5130874514579773|0.5429576635360718|0.6808817982673645|0.5723283886909485|0.6312475800514221|0.6112809181213379|0.39073672890663147|0.6247967481613159|0.6352266073226929|0.43913501501083374|0.7772424817085266|0.7100333571434021|0.7239713668823242|0.6020991206169128
ghisaconus,17,bnc,0,0.0,0.716,0.653,0.653,2|5|8|13|17|23|25|27|48|77|79|103|105|107|117|119|123,0.6059536337852478|0.5832177400588989|0.5130874514579773|0.5429576635360718|0.6808817982673645|0.5723283886909485|0.6312475800514221|0.6112809181213379|0.39073672890663147|0.6247967481613159|0.6352266073226929|0.43913501501083374|0.7772424817085266|0.7100333571434021|0.7239713668823242|0.6020991206169128|0.2852672338485718
ghisaconus,18,bnc,0,0.0,0.725,0.673,0.673,2|5|8|13|17|23|25|27|48|77|79|86|103|105|107|117|119|123,0.6059536337852478|0.5832177400588989|0.5130874514579773|0.5429576635360718|0.6808817982673645|0.5723283886909485|0.6312475800514221|0.6112809181213379|0.39073672890663147|0.6247967481613159|0.6352266073226929|0.705557107925415|0.43913501501083374|0.7772424817085266|0.7100333571434021|0.7239713668823242|0.6020991206169128|0.2852672338485718
ghisaconus,19,bnc,0,0.0,0.725,0.674,0.674,2|5|8|13|17|23|25|27|48|77|79|86|103|105|107|117|119|123|129,0.6059536337852478|0.5832177400588989|0.5130874514579773|0.5429576635360718|0.6808817982673645|0.5723283886909485|0.6312475800514221|0.6112809181213379|0.39073672890663147|0.6247967481613159|0.6352266073226929|0.705557107925415|0.43913501501083374|0.7772424817085266|0.7100333571434021|0.7239713668823242|0.6020991206169128|0.2852672338485718|0.5656355023384094
ghisaconus,20,bnc,0,0.0,0.724,0.671,0.671,2|5|8|13|17|23|25|27|48|77|79|86|103|105|107|108|117|119|123|129,0.6059536337852478|0.5832177400588989|0.5130874514579773|0.5429576635360718|0.6808817982673645|0.5723283886909485|0.6312475800514221|0.6112809181213379|0.39073672890663147|0.6247967481613159|0.6352266073226929|0.705557107925415|0.43913501501083374|0.7772424817085266|0.7100333571434021|0.46688756346702576|0.7239713668823242|0.6020991206169128|0.2852672338485718|0.5656355023384094
ghisaconus,21,bnc,0,0.0,0.726,0.677,0.677,2|5|8|13|17|23|25|27|48|74|77|79|86|103|105|107|108|117|119|123|129,0.6059536337852478|0.5832177400588989|0.5130874514579773|0.5429576635360718|0.6808817982673645|0.5723283886909485|0.6312475800514221|0.6112809181213379|0.39073672890663147|0.5411978363990784|0.6247967481613159|0.6352266073226929|0.705557107925415|0.43913501501083374|0.7772424817085266|0.7100333571434021|0.46688756346702576|0.7239713668823242|0.6020991206169128|0.2852672338485718|0.5656355023384094
ghisaconus,22,bnc,0,0.0,0.727,0.677,0.677,2|5|6|8|13|17|23|25|27|48|74|77|79|86|103|105|107|108|117|119|123|129,0.6059536337852478|0.5832177400588989|0.5127830505371094|0.5130874514579773|0.5429576635360718|0.6808817982673645|0.5723283886909485|0.6312475800514221|0.6112809181213379|0.39073672890663147|0.5411978363990784|0.6247967481613159|0.6352266073226929|0.705557107925415|0.43913501501083374|0.7772424817085266|0.7100333571434021|0.46688756346702576|0.7239713668823242|0.6020991206169128|0.2852672338485718|0.5656355023384094
ghisaconus,23,bnc,0,0.0,0.726,0.677,0.677,2|5|6|7|8|13|17|23|25|27|48|74|77|79|86|103|105|107|108|117|119|123|129,0.6059536337852478|0.5832177400588989|0.5127830505371094|0.39749422669410706|0.5130874514579773|0.5429576635360718|0.6808817982673645|0.5723283886909485|0.6312475800514221|0.6112809181213379|0.39073672890663147|0.5411978363990784|0.6247967481613159|0.6352266073226929|0.705557107925415|0.43913501501083374|0.7772424817085266|0.7100333571434021|0.46688756346702576|0.7239713668823242|0.6020991206169128|0.2852672338485718|0.5656355023384094
ghisaconus,24,bnc,0,0.0,0.726,0.677,0.677,2|5|6|7|8|13|17|23|25|27|48|74|77|79|86|103|105|107|108|117|119|120|123|129,0.6059536337852478|0.5832177400588989|0.5127830505371094|0.39749422669410706|0.5130874514579773|0.5429576635360718|0.6808817982673645|0.5723283886909485|0.6312475800514221|0.6112809181213379|0.39073672890663147|0.5411978363990784|0.6247967481613159|0.6352266073226929|0.705557107925415|0.43913501501083374|0.7772424817085266|0.7100333571434021|0.46688756346702576|0.7239713668823242|0.6020991206169128|0.6542707085609436|0.2852672338485718|0.5656355023384094
ghisaconus,25,bnc,0,0.0,0.726,0.676,0.676,2|5|6|7|8|13|17|23|25|27|48|74|77|79|86|103|105|107|108|111|117|119|120|123|129,0.6059536337852478|0.5832177400588989|0.5127830505371094|0.39749422669410706|0.5130874514579773|0.5429576635360718|0.6808817982673645|0.5723283886909485|0.6312475800514221|0.6112809181213379|0.39073672890663147|0.5411978363990784|0.6247967481613159|0.6352266073226929|0.705557107925415|0.43913501501083374|0.7772424817085266|0.7100333571434021|0.46688756346702576|0.30809974670410156|0.7239713668823242|0.6020991206169128|0.6542707085609436|0.2852672338485718|0.5656355023384094
ghisaconus,26,bnc,0,0.0,0.729,0.679,0.679,2|5|6|7|8|10|13|17|23|25|27|48|74|77|79|86|103|105|107|108|111|117|119|120|123|129,0.6059536337852478|0.5832177400588989|0.5127830505371094|0.39749422669410706|0.5130874514579773|0.6844915747642517|0.5429576635360718|0.6808817982673645|0.5723283886909485|0.6312475800514221|0.6112809181213379|0.39073672890663147|0.5411978363990784|0.6247967481613159|0.6352266073226929|0.705557107925415|0.43913501501083374|0.7772424817085266|0.7100333571434021|0.46688756346702576|0.30809974670410156|0.7239713668823242|0.6020991206169128|0.6542707085609436|0.2852672338485718|0.5656355023384094
ghisaconus,27,bnc,0,0.0,0.731,0.678,0.678,2|5|6|7|8|10|13|17|23|25|27|48|67|74|77|79|86|103|105|107|108|111|117|119|120|123|129,0.6059536337852478|0.5832177400588989|0.5127830505371094|0.39749422669410706|0.5130874514579773|0.6844915747642517|0.5429576635360718|0.6808817982673645|0.5723283886909485|0.6312475800514221|0.6112809181213379|0.39073672890663147|0.4232718348503113|0.5411978363990784|0.6247967481613159|0.6352266073226929|0.705557107925415|0.43913501501083374|0.7772424817085266|0.7100333571434021|0.46688756346702576|0.30809974670410156|0.7239713668823242|0.6020991206169128|0.6542707085609436|0.2852672338485718|0.5656355023384094
ghisaconus,28,bnc,0,0.0,0.734,0.679,0.679,2|5|6|7|8|10|13|17|23|25|27|42|48|67|74|77|79|86|103|105|107|108|111|117|119|120|123|129,0.6059536337852478|0.5832177400588989|0.5127830505371094|0.39749422669410706|0.5130874514579773|0.6844915747642517|0.5429576635360718|0.6808817982673645|0.5723283886909485|0.6312475800514221|0.6112809181213379|0.6556360125541687|0.39073672890663147|0.4232718348503113|0.5411978363990784|0.6247967481613159|0.6352266073226929|0.705557107925415|0.43913501501083374|0.7772424817085266|0.7100333571434021|0.46688756346702576|0.30809974670410156|0.7239713668823242|0.6020991206169128|0.6542707085609436|0.2852672338485718|0.5656355023384094
ghisaconus,29,bnc,0,0.0,0.732,0.677,0.677,2|5|6|7|8|10|13|17|23|25|27|42|48|67|74|77|79|86|103|105|107|108|111|117|119|120|123|128|129,0.6059536337852478|0.5832177400588989|0.5127830505371094|0.39749422669410706|0.5130874514579773|0.6844915747642517|0.5429576635360718|0.6808817982673645|0.5723283886909485|0.6312475800514221|0.6112809181213379|0.6556360125541687|0.39073672890663147|0.4232718348503113|0.5411978363990784|0.6247967481613159|0.6352266073226929|0.705557107925415|0.43913501501083374|0.7772424817085266|0.7100333571434021|0.46688756346702576|0.30809974670410156|0.7239713668823242|0.6020991206169128|0.6542707085609436|0.2852672338485718|0.5510198473930359|0.5656355023384094
ghisaconus,30,bnc,0,0.0,0.733,0.676,0.676,2|5|6|7|8|10|12|13|17|23|25|27|42|48|67|74|77|79|86|103|105|107|108|111|117|119|120|123|128|129,0.6059536337852478|0.5832177400588989|0.5127830505371094|0.39749422669410706|0.5130874514579773|0.6844915747642517|0.4105285406112671|0.5429576635360718|0.6808817982673645|0.5723283886909485|0.6312475800514221|0.6112809181213379|0.6556360125541687|0.39073672890663147|0.4232718348503113|0.5411978363990784|0.6247967481613159|0.6352266073226929|0.705557107925415|0.43913501501083374|0.7772424817085266|0.7100333571434021|0.46688756346702576|0.30809974670410156|0.7239713668823242|0.6020991206169128|0.6542707085609436|0.2852672338485718|0.5510198473930359|0.5656355023384094
ghisaconus,2,c1,0,95.519,0.475,0.391,0.391,11|25,0.32902219891548157|0.3268776535987854
ghisaconus,3,c1,0,0.0,0.526,0.433,0.433,11|25|33,0.32902219891548157|0.3268776535987854|0.9086399674415588
ghisaconus,4,c1,0,0.0,0.586,0.509,0.509,5|11|25|33,0.043381933122873306|0.32902219891548157|0.3268776535987854|0.9086399674415588
ghisaconus,5,c1,0,0.0,0.616,0.545,0.545,5|11|25|33|75,0.043381933122873306|0.32902219891548157|0.3268776535987854|0.9086399674415588|0.9003046154975891
ghisaconus,6,c1,0,0.0,0.642,0.566,0.566,5|11|25|33|75|100,0.043381933122873306|0.32902219891548157|0.3268776535987854|0.9086399674415588|0.9003046154975891|1.259036660194397
ghisaconus,7,c1,0,0.0,0.669,0.593,0.593,5|11|25|33|62|75|100,0.043381933122873306|0.32902219891548157|0.3268776535987854|0.9086399674415588|0.40037670731544495|0.9003046154975891|1.259036660194397
ghisaconus,8,c1,0,0.0,0.674,0.599,0.599,5|11|25|33|43|62|75|100,0.043381933122873306|0.32902219891548157|0.3268776535987854|0.9086399674415588|0.5043681859970093|0.40037670731544495|0.9003046154975891|1.259036660194397
