dataset,target_size,algorithm,props,oa,aa,k,fold
indian_pines,24,msobsdr3,0,0.75,0.71,0.72,9
indian_pines,24,msobsdr3,0,0.75,0.67,0.72,10
indian_pines,24,msobsdr3,0,0.74,0.7,0.71,11
indian_pines,24,msobsdr3,0,0.75,0.73,0.72,12
indian_pines,24,msobsdr3,0,0.75,0.71,0.71,13
indian_pines,24,msobsdr3,0,0.73,0.67,0.69,14
indian_pines,24,msobsdr3,0,0.76,0.74,0.73,15
indian_pines,24,msobsdr3,0,0.75,0.7,0.72,16
indian_pines,24,msobsdr3,0,0.76,0.74,0.73,17
indian_pines,24,msobsdr3,0,0.76,0.75,0.73,18
indian_pines,24,msobsdr3,0,0.73,0.71,0.7,19
indian_pines,25,msobsdr3,0,0.74,0.67,0.7,0
indian_pines,25,msobsdr3,0,0.75,0.73,0.72,1
indian_pines,25,msobsdr3,0,0.73,0.69,0.69,2
indian_pines,25,msobsdr3,0,0.74,0.69,0.7,3
indian_pines,25,msobsdr3,0,0.75,0.7,0.71,4
indian_pines,25,msobsdr3,0,0.73,0.72,0.69,5
indian_pines,25,msobsdr3,0,0.75,0.71,0.72,6
indian_pines,25,msobsdr3,0,0.75,0.71,0.71,7
indian_pines,25,msobsdr3,0,0.73,0.68,0.69,8
indian_pines,25,msobsdr3,0,0.75,0.69,0.71,9
indian_pines,25,msobsdr3,0,0.74,0.67,0.71,10
indian_pines,25,msobsdr3,0,0.75,0.66,0.71,11
indian_pines,25,msobsdr3,0,0.74,0.7,0.7,12
indian_pines,25,msobsdr3,0,0.73,0.71,0.69,13
indian_pines,25,msobsdr3,0,0.74,0.68,0.71,14
indian_pines,25,msobsdr3,0,0.74,0.72,0.71,15
indian_pines,25,msobsdr3,0,0.75,0.68,0.72,16
indian_pines,25,msobsdr3,0,0.74,0.69,0.7,17
indian_pines,25,msobsdr3,0,0.75,0.71,0.72,18
indian_pines,25,msobsdr3,0,0.74,0.72,0.71,19
indian_pines,26,msobsdr3,0,0.74,0.63,0.7,0
indian_pines,26,msobsdr3,0,0.74,0.67,0.7,1
indian_pines,26,msobsdr3,0,0.75,0.68,0.72,2
indian_pines,26,msobsdr3,0,0.74,0.7,0.7,3
indian_pines,26,msobsdr3,0,0.73,0.69,0.69,4
indian_pines,26,msobsdr3,0,0.75,0.69,0.72,5
indian_pines,26,msobsdr3,0,0.77,0.69,0.74,6
indian_pines,26,msobsdr3,0,0.76,0.68,0.72,7
indian_pines,26,msobsdr3,0,0.75,0.69,0.72,8
indian_pines,26,msobsdr3,0,0.74,0.68,0.71,9
indian_pines,26,msobsdr3,0,0.76,0.68,0.73,10
indian_pines,26,msobsdr3,0,0.74,0.68,0.7,11
indian_pines,26,msobsdr3,0,0.75,0.71,0.72,12
indian_pines,26,msobsdr3,0,0.74,0.67,0.7,13
indian_pines,26,msobsdr3,0,0.74,0.67,0.7,14
indian_pines,26,msobsdr3,0,0.75,0.66,0.72,15
indian_pines,26,msobsdr3,0,0.77,0.7,0.74,16
indian_pines,26,msobsdr3,0,0.76,0.69,0.73,17
indian_pines,26,msobsdr3,0,0.76,0.69,0.73,18
indian_pines,26,msobsdr3,0,0.76,0.7,0.73,19
indian_pines,27,msobsdr3,0,0.73,0.7,0.69,0
indian_pines,27,msobsdr3,0,0.75,0.76,0.72,1
indian_pines,27,msobsdr3,0,0.75,0.68,0.71,2
indian_pines,27,msobsdr3,0,0.77,0.7,0.74,3
indian_pines,27,msobsdr3,0,0.76,0.7,0.73,4
indian_pines,27,msobsdr3,0,0.74,0.74,0.7,5
indian_pines,27,msobsdr3,0,0.75,0.7,0.71,6
indian_pines,27,msobsdr3,0,0.76,0.7,0.73,7
indian_pines,27,msobsdr3,0,0.75,0.69,0.71,8
indian_pines,27,msobsdr3,0,0.75,0.7,0.72,9
indian_pines,27,msobsdr3,0,0.75,0.67,0.71,10
indian_pines,27,msobsdr3,0,0.75,0.67,0.71,11
indian_pines,27,msobsdr3,0,0.76,0.71,0.72,12
indian_pines,27,msobsdr3,0,0.74,0.71,0.71,13
indian_pines,27,msobsdr3,0,0.75,0.69,0.72,14
indian_pines,27,msobsdr3,0,0.76,0.73,0.72,15
indian_pines,27,msobsdr3,0,0.76,0.71,0.72,16
indian_pines,27,msobsdr3,0,0.75,0.68,0.71,17
indian_pines,27,msobsdr3,0,0.75,0.7,0.72,18
indian_pines,27,msobsdr3,0,0.75,0.73,0.71,19
indian_pines,28,msobsdr3,0,0.71,0.61,0.67,0
indian_pines,28,msobsdr3,0,0.72,0.64,0.68,1
indian_pines,28,msobsdr3,0,0.72,0.66,0.68,2
indian_pines,28,msobsdr3,0,0.71,0.62,0.67,3
indian_pines,28,msobsdr3,0,0.71,0.63,0.67,4
indian_pines,28,msobsdr3,0,0.72,0.66,0.68,5
indian_pines,28,msobsdr3,0,0.72,0.64,0.69,6
indian_pines,28,msobsdr3,0,0.72,0.66,0.68,7
indian_pines,28,msobsdr3,0,0.71,0.63,0.67,8
indian_pines,28,msobsdr3,0,0.71,0.63,0.67,9
indian_pines,28,msobsdr3,0,0.72,0.63,0.68,10
indian_pines,28,msobsdr3,0,0.73,0.66,0.7,11
indian_pines,28,msobsdr3,0,0.71,0.63,0.67,12
indian_pines,28,msobsdr3,0,0.71,0.65,0.67,13
indian_pines,28,msobsdr3,0,0.71,0.62,0.67,14
indian_pines,28,msobsdr3,0,0.75,0.68,0.72,15
indian_pines,28,msobsdr3,0,0.73,0.64,0.7,16
indian_pines,28,msobsdr3,0,0.73,0.66,0.7,17
indian_pines,28,msobsdr3,0,0.73,0.66,0.69,18
indian_pines,28,msobsdr3,0,0.71,0.65,0.67,19
indian_pines,29,msobsdr3,0,0.72,0.65,0.68,0
indian_pines,29,msobsdr3,0,0.75,0.69,0.71,1
indian_pines,29,msobsdr3,0,0.74,0.66,0.7,2
indian_pines,29,msobsdr3,0,0.74,0.67,0.7,3
indian_pines,29,msobsdr3,0,0.75,0.66,0.71,4
indian_pines,29,msobsdr3,0,0.75,0.68,0.72,5
indian_pines,29,msobsdr3,0,0.74,0.68,0.71,6
indian_pines,29,msobsdr3,0,0.74,0.64,0.7,7
indian_pines,29,msobsdr3,0,0.73,0.65,0.69,8
indian_pines,29,msobsdr3,0,0.74,0.67,0.7,9
indian_pines,29,msobsdr3,0,0.75,0.64,0.71,10
indian_pines,29,msobsdr3,0,0.74,0.68,0.7,11
indian_pines,29,msobsdr3,0,0.75,0.67,0.72,12
indian_pines,29,msobsdr3,0,0.74,0.68,0.7,13
indian_pines,29,msobsdr3,0,0.73,0.68,0.69,14
indian_pines,29,msobsdr3,0,0.75,0.67,0.72,15
indian_pines,29,msobsdr3,0,0.75,0.66,0.71,16
indian_pines,29,msobsdr3,0,0.75,0.65,0.72,17
indian_pines,29,msobsdr3,0,0.74,0.68,0.71,18
indian_pines,29,msobsdr3,0,0.73,0.67,0.7,19
indian_pines,30,msobsdr3,0,0.75,0.7,0.71,0
indian_pines,30,msobsdr3,0,0.77,0.77,0.74,1
indian_pines,30,msobsdr3,0,0.75,0.69,0.71,2
indian_pines,30,msobsdr3,0,0.74,0.72,0.71,3
indian_pines,30,msobsdr3,0,0.76,0.65,0.72,4
indian_pines,30,msobsdr3,0,0.77,0.72,0.73,5
indian_pines,30,msobsdr3,0,0.76,0.71,0.72,6
indian_pines,30,msobsdr3,0,0.75,0.69,0.72,7
indian_pines,30,msobsdr3,0,0.75,0.69,0.72,8
indian_pines,30,msobsdr3,0,0.76,0.67,0.72,9
indian_pines,30,msobsdr3,0,0.76,0.66,0.72,10
indian_pines,30,msobsdr3,0,0.75,0.72,0.72,11
indian_pines,30,msobsdr3,0,0.76,0.72,0.73,12
indian_pines,30,msobsdr3,0,0.74,0.7,0.71,13
indian_pines,30,msobsdr3,0,0.74,0.69,0.71,14
indian_pines,30,msobsdr3,0,0.77,0.74,0.74,15
indian_pines,30,msobsdr3,0,0.76,0.71,0.73,16
indian_pines,30,msobsdr3,0,0.75,0.66,0.71,17
indian_pines,30,msobsdr3,0,0.76,0.75,0.72,18
indian_pines,30,msobsdr3,0,0.76,0.65,0.73,19
paviaU,2,msobsdr3,0,0.77,0.62,0.68,0
paviaU,2,msobsdr3,0,0.77,0.62,0.68,1
paviaU,2,msobsdr3,0,0.77,0.63,0.68,2
paviaU,2,msobsdr3,0,0.77,0.63,0.68,3
paviaU,2,msobsdr3,0,0.77,0.63,0.68,4
paviaU,2,msobsdr3,0,0.78,0.66,0.69,5
paviaU,2,msobsdr3,0,0.77,0.63,0.68,6
paviaU,2,msobsdr3,0,0.77,0.62,0.68,7
paviaU,2,msobsdr3,0,0.78,0.69,0.69,8
paviaU,2,msobsdr3,0,0.77,0.62,0.68,9
paviaU,2,msobsdr3,0,0.77,0.62,0.68,10
paviaU,2,msobsdr3,0,0.78,0.63,0.68,11
paviaU,2,msobsdr3,0,0.78,0.64,0.69,12
paviaU,2,msobsdr3,0,0.77,0.62,0.68,13
paviaU,2,msobsdr3,0,0.77,0.63,0.68,14
paviaU,2,msobsdr3,0,0.77,0.63,0.68,15
paviaU,2,msobsdr3,0,0.77,0.62,0.68,16
paviaU,2,msobsdr3,0,0.77,0.63,0.68,17
paviaU,2,msobsdr3,0,0.77,0.63,0.68,18
paviaU,2,msobsdr3,0,0.77,0.62,0.68,19
paviaU,3,msobsdr3,0,0.81,0.75,0.74,0
paviaU,3,msobsdr3,0,0.81,0.75,0.74,1
paviaU,3,msobsdr3,0,0.81,0.72,0.73,2
paviaU,3,msobsdr3,0,0.81,0.73,0.74,3
paviaU,3,msobsdr3,0,0.81,0.75,0.73,4
paviaU,3,msobsdr3,0,0.81,0.76,0.74,5
paviaU,3,msobsdr3,0,0.81,0.72,0.73,6
paviaU,3,msobsdr3,0,0.8,0.68,0.72,7
paviaU,3,msobsdr3,0,0.81,0.75,0.73,8
paviaU,3,msobsdr3,0,0.81,0.75,0.74,9
paviaU,3,msobsdr3,0,0.8,0.67,0.72,10
paviaU,3,msobsdr3,0,0.8,0.69,0.73,11
paviaU,3,msobsdr3,0,0.81,0.76,0.74,12
paviaU,3,msobsdr3,0,0.81,0.74,0.73,13
paviaU,3,msobsdr3,0,0.8,0.69,0.73,14
paviaU,3,msobsdr3,0,0.81,0.75,0.74,15
paviaU,3,msobsdr3,0,0.8,0.68,0.72,16
paviaU,3,msobsdr3,0,0.81,0.76,0.73,17
paviaU,3,msobsdr3,0,0.81,0.75,0.74,18
paviaU,3,msobsdr3,0,0.81,0.74,0.73,19
paviaU,4,msobsdr3,0,0.82,0.74,0.75,0
paviaU,4,msobsdr3,0,0.82,0.74,0.75,1
paviaU,4,msobsdr3,0,0.82,0.73,0.75,2
paviaU,4,msobsdr3,0,0.81,0.68,0.74,3
paviaU,4,msobsdr3,0,0.82,0.74,0.75,4
paviaU,4,msobsdr3,0,0.82,0.75,0.75,5
paviaU,4,msobsdr3,0,0.81,0.68,0.74,6
paviaU,4,msobsdr3,0,0.81,0.69,0.75,7
paviaU,4,msobsdr3,0,0.82,0.75,0.75,8
paviaU,4,msobsdr3,0,0.81,0.68,0.74,9
paviaU,4,msobsdr3,0,0.82,0.72,0.75,10
paviaU,4,msobsdr3,0,0.81,0.68,0.74,11
paviaU,4,msobsdr3,0,0.82,0.76,0.75,12
paviaU,4,msobsdr3,0,0.82,0.74,0.75,13
paviaU,4,msobsdr3,0,0.81,0.68,0.74,14
paviaU,4,msobsdr3,0,0.81,0.7,0.74,15
paviaU,4,msobsdr3,0,0.81,0.68,0.74,16
paviaU,4,msobsdr3,0,0.82,0.69,0.75,17
paviaU,4,msobsdr3,0,0.82,0.74,0.76,18
paviaU,4,msobsdr3,0,0.82,0.71,0.75,19
paviaU,5,msobsdr3,0,0.86,0.82,0.81,0
paviaU,5,msobsdr3,0,0.86,0.82,0.82,1
paviaU,5,msobsdr3,0,0.86,0.8,0.81,2
paviaU,5,msobsdr3,0,0.86,0.81,0.81,3
paviaU,5,msobsdr3,0,0.86,0.81,0.81,4
paviaU,5,msobsdr3,0,0.86,0.81,0.81,5
paviaU,5,msobsdr3,0,0.85,0.74,0.79,6
paviaU,5,msobsdr3,0,0.85,0.74,0.79,7
paviaU,5,msobsdr3,0,0.86,0.82,0.81,8
paviaU,5,msobsdr3,0,0.86,0.82,0.81,9
paviaU,5,msobsdr3,0,0.86,0.82,0.81,10
paviaU,5,msobsdr3,0,0.85,0.77,0.8,11
paviaU,5,msobsdr3,0,0.86,0.82,0.81,12
paviaU,5,msobsdr3,0,0.86,0.81,0.81,13
paviaU,5,msobsdr3,0,0.85,0.77,0.8,14
paviaU,5,msobsdr3,0,0.87,0.82,0.82,15
paviaU,5,msobsdr3,0,0.86,0.76,0.81,16
paviaU,5,msobsdr3,0,0.86,0.82,0.81,17
paviaU,5,msobsdr3,0,0.86,0.83,0.82,18
paviaU,5,msobsdr3,0,0.86,0.81,0.81,19
paviaU,6,msobsdr3,0,0.87,0.84,0.83,0
paviaU,6,msobsdr3,0,0.87,0.84,0.83,1
paviaU,6,msobsdr3,0,0.87,0.82,0.82,2
paviaU,6,msobsdr3,0,0.87,0.83,0.82,3
paviaU,6,msobsdr3,0,0.87,0.83,0.82,4
paviaU,6,msobsdr3,0,0.87,0.84,0.83,5
paviaU,6,msobsdr3,0,0.87,0.82,0.82,6
paviaU,6,msobsdr3,0,0.86,0.81,0.81,7
paviaU,6,msobsdr3,0,0.87,0.84,0.82,8
paviaU,6,msobsdr3,0,0.87,0.84,0.83,9
paviaU,6,msobsdr3,0,0.87,0.84,0.82,10
paviaU,6,msobsdr3,0,0.87,0.84,0.83,11
paviaU,6,msobsdr3,0,0.87,0.83,0.82,12
paviaU,6,msobsdr3,0,0.86,0.82,0.82,13
paviaU,6,msobsdr3,0,0.87,0.83,0.82,14
paviaU,6,msobsdr3,0,0.87,0.83,0.82,15
paviaU,6,msobsdr3,0,0.86,0.82,0.82,16
paviaU,6,msobsdr3,0,0.87,0.83,0.82,17
paviaU,6,msobsdr3,0,0.87,0.84,0.83,18
paviaU,6,msobsdr3,0,0.87,0.83,0.82,19
paviaU,7,msobsdr3,0,0.88,0.85,0.83,0
paviaU,7,msobsdr3,0,0.88,0.85,0.83,1
paviaU,7,msobsdr3,0,0.87,0.82,0.83,2
paviaU,7,msobsdr3,0,0.88,0.84,0.83,3
paviaU,7,msobsdr3,0,0.87,0.84,0.83,4
paviaU,7,msobsdr3,0,0.88,0.85,0.84,5
paviaU,7,msobsdr3,0,0.88,0.84,0.83,6
paviaU,7,msobsdr3,0,0.87,0.83,0.83,7
paviaU,7,msobsdr3,0,0.87,0.84,0.83,8
paviaU,7,msobsdr3,0,0.88,0.85,0.84,9
paviaU,7,msobsdr3,0,0.87,0.84,0.83,10
paviaU,7,msobsdr3,0,0.88,0.84,0.83,11
paviaU,7,msobsdr3,0,0.88,0.85,0.83,12
paviaU,7,msobsdr3,0,0.87,0.84,0.83,13
paviaU,7,msobsdr3,0,0.87,0.83,0.82,14
paviaU,7,msobsdr3,0,0.87,0.84,0.83,15
paviaU,7,msobsdr3,0,0.87,0.83,0.83,16
paviaU,7,msobsdr3,0,0.87,0.85,0.83,17
paviaU,7,msobsdr3,0,0.87,0.85,0.83,18
paviaU,7,msobsdr3,0,0.87,0.84,0.83,19
paviaU,8,msobsdr3,0,0.88,0.86,0.85,0
paviaU,8,msobsdr3,0,0.89,0.86,0.85,1
paviaU,8,msobsdr3,0,0.89,0.85,0.85,2
paviaU,8,msobsdr3,0,0.88,0.85,0.84,3
paviaU,8,msobsdr3,0,0.89,0.86,0.85,4
paviaU,8,msobsdr3,0,0.89,0.86,0.85,5
paviaU,8,msobsdr3,0,0.89,0.85,0.85,6
paviaU,8,msobsdr3,0,0.88,0.85,0.84,7
paviaU,8,msobsdr3,0,0.88,0.86,0.84,8
paviaU,8,msobsdr3,0,0.89,0.87,0.85,9
paviaU,8,msobsdr3,0,0.88,0.86,0.84,10
paviaU,8,msobsdr3,0,0.89,0.85,0.85,11
paviaU,8,msobsdr3,0,0.88,0.86,0.84,12
paviaU,8,msobsdr3,0,0.89,0.85,0.84,13
paviaU,8,msobsdr3,0,0.89,0.86,0.85,14
paviaU,8,msobsdr3,0,0.89,0.86,0.85,15
paviaU,8,msobsdr3,0,0.88,0.86,0.85,16
paviaU,8,msobsdr3,0,0.89,0.86,0.85,17
paviaU,8,msobsdr3,0,0.89,0.86,0.85,18
paviaU,8,msobsdr3,0,0.88,0.85,0.84,19
paviaU,9,msobsdr3,0,0.9,0.87,0.87,0
paviaU,9,msobsdr3,0,0.9,0.88,0.87,1
paviaU,9,msobsdr3,0,0.9,0.86,0.86,2
paviaU,9,msobsdr3,0,0.9,0.87,0.86,3
paviaU,9,msobsdr3,0,0.9,0.87,0.86,4
paviaU,9,msobsdr3,0,0.9,0.87,0.86,5
paviaU,9,msobsdr3,0,0.9,0.87,0.87,6
paviaU,9,msobsdr3,0,0.9,0.87,0.86,7
paviaU,9,msobsdr3,0,0.9,0.87,0.87,8
paviaU,9,msobsdr3,0,0.9,0.87,0.87,9
paviaU,9,msobsdr3,0,0.9,0.88,0.87,10
paviaU,9,msobsdr3,0,0.9,0.87,0.87,11
paviaU,9,msobsdr3,0,0.9,0.87,0.87,12
paviaU,9,msobsdr3,0,0.9,0.86,0.86,13
paviaU,9,msobsdr3,0,0.9,0.87,0.87,14
paviaU,9,msobsdr3,0,0.9,0.87,0.87,15
paviaU,9,msobsdr3,0,0.9,0.86,0.86,16
paviaU,9,msobsdr3,0,0.9,0.87,0.87,17
paviaU,9,msobsdr3,0,0.9,0.88,0.87,18
paviaU,9,msobsdr3,0,0.9,0.87,0.86,19
paviaU,10,msobsdr3,0,0.89,0.87,0.86,0
paviaU,10,msobsdr3,0,0.9,0.87,0.86,1
paviaU,10,msobsdr3,0,0.89,0.86,0.85,2
paviaU,10,msobsdr3,0,0.89,0.86,0.85,3
paviaU,10,msobsdr3,0,0.89,0.87,0.85,4
paviaU,10,msobsdr3,0,0.89,0.87,0.86,5
paviaU,10,msobsdr3,0,0.89,0.87,0.86,6
paviaU,10,msobsdr3,0,0.89,0.86,0.86,7
paviaU,10,msobsdr3,0,0.9,0.87,0.86,8
paviaU,10,msobsdr3,0,0.9,0.88,0.86,9
paviaU,10,msobsdr3,0,0.89,0.87,0.86,10
paviaU,10,msobsdr3,0,0.89,0.87,0.86,11
paviaU,10,msobsdr3,0,0.89,0.87,0.86,12
paviaU,10,msobsdr3,0,0.89,0.86,0.85,13
paviaU,10,msobsdr3,0,0.89,0.87,0.86,14
paviaU,10,msobsdr3,0,0.89,0.87,0.86,15
paviaU,10,msobsdr3,0,0.89,0.86,0.85,16
paviaU,10,msobsdr3,0,0.89,0.87,0.85,17
paviaU,10,msobsdr3,0,0.89,0.87,0.86,18
paviaU,10,msobsdr3,0,0.89,0.87,0.86,19
paviaU,11,msobsdr3,0,0.89,0.86,0.86,0
paviaU,11,msobsdr3,0,0.89,0.87,0.86,1
paviaU,11,msobsdr3,0,0.88,0.85,0.84,2
paviaU,11,msobsdr3,0,0.89,0.86,0.86,3
paviaU,11,msobsdr3,0,0.9,0.87,0.86,4
paviaU,11,msobsdr3,0,0.89,0.86,0.85,5
paviaU,11,msobsdr3,0,0.89,0.86,0.85,6
paviaU,11,msobsdr3,0,0.89,0.85,0.85,7
paviaU,11,msobsdr3,0,0.89,0.87,0.86,8
paviaU,11,msobsdr3,0,0.89,0.86,0.86,9
paviaU,11,msobsdr3,0,0.89,0.87,0.86,10
paviaU,11,msobsdr3,0,0.89,0.85,0.86,11
paviaU,11,msobsdr3,0,0.89,0.87,0.86,12
paviaU,11,msobsdr3,0,0.89,0.85,0.85,13
paviaU,11,msobsdr3,0,0.89,0.86,0.85,14
paviaU,11,msobsdr3,0,0.89,0.87,0.86,15
paviaU,11,msobsdr3,0,0.89,0.86,0.85,16
paviaU,11,msobsdr3,0,0.89,0.86,0.85,17
paviaU,11,msobsdr3,0,0.89,0.86,0.85,18
paviaU,11,msobsdr3,0,0.89,0.87,0.86,19
paviaU,12,msobsdr3,0,0.9,0.87,0.86,0
paviaU,12,msobsdr3,0,0.9,0.87,0.86,1
paviaU,12,msobsdr3,0,0.89,0.86,0.86,2
paviaU,12,msobsdr3,0,0.89,0.86,0.86,3
paviaU,12,msobsdr3,0,0.89,0.87,0.86,4
paviaU,12,msobsdr3,0,0.89,0.86,0.85,5
paviaU,12,msobsdr3,0,0.89,0.87,0.86,6
paviaU,12,msobsdr3,0,0.89,0.86,0.85,7
paviaU,12,msobsdr3,0,0.9,0.87,0.86,8
paviaU,12,msobsdr3,0,0.89,0.87,0.86,9
paviaU,12,msobsdr3,0,0.9,0.87,0.86,10
paviaU,12,msobsdr3,0,0.9,0.87,0.86,11
paviaU,12,msobsdr3,0,0.89,0.87,0.86,12
paviaU,12,msobsdr3,0,0.89,0.87,0.86,13
paviaU,12,msobsdr3,0,0.89,0.86,0.86,14
paviaU,12,msobsdr3,0,0.9,0.87,0.86,15
paviaU,12,msobsdr3,0,0.89,0.87,0.85,16
paviaU,12,msobsdr3,0,0.89,0.87,0.85,17
paviaU,12,msobsdr3,0,0.89,0.87,0.86,18
paviaU,12,msobsdr3,0,0.9,0.87,0.86,19
paviaU,13,msobsdr3,0,0.9,0.87,0.86,0
paviaU,13,msobsdr3,0,0.89,0.87,0.86,1
paviaU,13,msobsdr3,0,0.89,0.86,0.85,2
paviaU,13,msobsdr3,0,0.89,0.86,0.86,3
paviaU,13,msobsdr3,0,0.9,0.87,0.86,4
paviaU,13,msobsdr3,0,0.9,0.88,0.87,5
paviaU,13,msobsdr3,0,0.89,0.86,0.86,6
paviaU,13,msobsdr3,0,0.89,0.87,0.86,7
paviaU,13,msobsdr3,0,0.9,0.88,0.87,8
paviaU,13,msobsdr3,0,0.9,0.87,0.86,9
paviaU,13,msobsdr3,0,0.89,0.87,0.86,10
paviaU,13,msobsdr3,0,0.9,0.86,0.86,11
paviaU,13,msobsdr3,0,0.89,0.87,0.85,12
paviaU,13,msobsdr3,0,0.89,0.86,0.85,13
paviaU,13,msobsdr3,0,0.89,0.87,0.86,14
paviaU,13,msobsdr3,0,0.9,0.87,0.86,15
paviaU,13,msobsdr3,0,0.89,0.86,0.85,16
paviaU,13,msobsdr3,0,0.89,0.87,0.86,17
paviaU,13,msobsdr3,0,0.89,0.87,0.86,18
paviaU,13,msobsdr3,0,0.89,0.86,0.85,19
paviaU,14,msobsdr3,0,0.91,0.89,0.88,0
paviaU,14,msobsdr3,0,0.91,0.89,0.88,1
paviaU,14,msobsdr3,0,0.91,0.88,0.88,2
paviaU,14,msobsdr3,0,0.91,0.89,0.88,3
paviaU,14,msobsdr3,0,0.91,0.89,0.88,4
paviaU,14,msobsdr3,0,0.91,0.89,0.88,5
paviaU,14,msobsdr3,0,0.91,0.88,0.88,6
paviaU,14,msobsdr3,0,0.91,0.88,0.88,7
paviaU,14,msobsdr3,0,0.91,0.89,0.88,8
paviaU,14,msobsdr3,0,0.91,0.89,0.88,9
paviaU,14,msobsdr3,0,0.91,0.89,0.88,10
paviaU,14,msobsdr3,0,0.91,0.88,0.88,11
paviaU,14,msobsdr3,0,0.91,0.88,0.88,12
paviaU,14,msobsdr3,0,0.91,0.88,0.88,13
paviaU,14,msobsdr3,0,0.91,0.88,0.88,14
paviaU,14,msobsdr3,0,0.91,0.89,0.88,15
paviaU,14,msobsdr3,0,0.9,0.88,0.87,16
paviaU,14,msobsdr3,0,0.91,0.88,0.88,17
paviaU,14,msobsdr3,0,0.91,0.89,0.88,18
paviaU,14,msobsdr3,0,0.91,0.88,0.88,19
paviaU,15,msobsdr3,0,0.9,0.88,0.87,0
paviaU,15,msobsdr3,0,0.9,0.88,0.87,1
paviaU,15,msobsdr3,0,0.9,0.87,0.87,2
paviaU,15,msobsdr3,0,0.9,0.88,0.87,3
paviaU,15,msobsdr3,0,0.9,0.88,0.87,4
paviaU,15,msobsdr3,0,0.9,0.88,0.87,5
paviaU,15,msobsdr3,0,0.9,0.88,0.87,6
paviaU,15,msobsdr3,0,0.9,0.88,0.87,7
paviaU,15,msobsdr3,0,0.9,0.88,0.87,8
paviaU,15,msobsdr3,0,0.9,0.88,0.87,9
paviaU,15,msobsdr3,0,0.91,0.88,0.88,10
paviaU,15,msobsdr3,0,0.91,0.87,0.87,11
paviaU,15,msobsdr3,0,0.9,0.89,0.87,12
paviaU,15,msobsdr3,0,0.9,0.87,0.87,13
paviaU,15,msobsdr3,0,0.9,0.88,0.87,14
paviaU,15,msobsdr3,0,0.9,0.88,0.87,15
paviaU,15,msobsdr3,0,0.9,0.88,0.86,16
paviaU,15,msobsdr3,0,0.9,0.88,0.86,17
paviaU,15,msobsdr3,0,0.91,0.88,0.87,18
paviaU,15,msobsdr3,0,0.9,0.88,0.87,19
paviaU,16,msobsdr3,0,0.9,0.88,0.87,0
paviaU,16,msobsdr3,0,0.91,0.88,0.87,1
paviaU,16,msobsdr3,0,0.9,0.87,0.86,2
paviaU,16,msobsdr3,0,0.9,0.88,0.87,3
paviaU,16,msobsdr3,0,0.9,0.89,0.87,4
paviaU,16,msobsdr3,0,0.9,0.88,0.87,5
paviaU,16,msobsdr3,0,0.9,0.88,0.87,6
paviaU,16,msobsdr3,0,0.91,0.89,0.88,7
paviaU,16,msobsdr3,0,0.91,0.88,0.87,8
paviaU,16,msobsdr3,0,0.91,0.89,0.88,9
paviaU,16,msobsdr3,0,0.9,0.88,0.87,10
paviaU,16,msobsdr3,0,0.9,0.87,0.87,11
paviaU,16,msobsdr3,0,0.9,0.88,0.87,12
paviaU,16,msobsdr3,0,0.9,0.88,0.87,13
paviaU,16,msobsdr3,0,0.9,0.88,0.87,14
paviaU,16,msobsdr3,0,0.9,0.88,0.87,15
paviaU,16,msobsdr3,0,0.89,0.87,0.86,16
paviaU,16,msobsdr3,0,0.9,0.87,0.87,17
paviaU,16,msobsdr3,0,0.91,0.89,0.88,18
paviaU,16,msobsdr3,0,0.91,0.88,0.88,19
paviaU,17,msobsdr3,0,0.91,0.89,0.88,0
paviaU,17,msobsdr3,0,0.91,0.89,0.88,1
paviaU,17,msobsdr3,0,0.91,0.88,0.88,2
paviaU,17,msobsdr3,0,0.91,0.89,0.88,3
paviaU,17,msobsdr3,0,0.91,0.89,0.88,4
paviaU,17,msobsdr3,0,0.91,0.89,0.88,5
paviaU,17,msobsdr3,0,0.92,0.89,0.89,6
paviaU,17,msobsdr3,0,0.91,0.89,0.88,7
paviaU,17,msobsdr3,0,0.91,0.89,0.88,8
paviaU,17,msobsdr3,0,0.91,0.89,0.88,9
paviaU,17,msobsdr3,0,0.91,0.89,0.88,10
paviaU,17,msobsdr3,0,0.91,0.88,0.88,11
paviaU,17,msobsdr3,0,0.91,0.89,0.88,12
paviaU,17,msobsdr3,0,0.91,0.88,0.88,13
paviaU,17,msobsdr3,0,0.91,0.89,0.88,14
paviaU,17,msobsdr3,0,0.91,0.89,0.88,15
paviaU,17,msobsdr3,0,0.9,0.88,0.87,16
paviaU,17,msobsdr3,0,0.91,0.88,0.87,17
paviaU,17,msobsdr3,0,0.91,0.89,0.88,18
paviaU,17,msobsdr3,0,0.91,0.88,0.88,19
paviaU,18,msobsdr3,0,0.91,0.89,0.88,0
paviaU,18,msobsdr3,0,0.92,0.89,0.89,1
paviaU,18,msobsdr3,0,0.91,0.88,0.88,2
paviaU,18,msobsdr3,0,0.91,0.88,0.89,3
paviaU,18,msobsdr3,0,0.91,0.89,0.89,4
paviaU,18,msobsdr3,0,0.91,0.89,0.88,5
paviaU,18,msobsdr3,0,0.91,0.89,0.88,6
paviaU,18,msobsdr3,0,0.91,0.89,0.88,7
paviaU,18,msobsdr3,0,0.91,0.89,0.88,8
paviaU,18,msobsdr3,0,0.91,0.9,0.88,9
