epoch,l0_cw,l0_s,mse_loss,s_loss,lambda_s,entropy_loss,lambda_e,loss,oa,aa,k,min_cw,max_cw,avg_cw,min_s,max_s,avg_s,selected_bands,selected_weights,weight_0,weight_1,weight_2,weight_3,weight_4,weight_5,weight_6,weight_7,weight_8,weight_9,weight_10,weight_11,weight_12,weight_13,weight_14,weight_15,weight_16,weight_17,weight_18,weight_19,weight_20,weight_21,weight_22,weight_23,weight_24,weight_25,weight_26,weight_27,weight_28,weight_29,weight_30,weight_31,weight_32,weight_33,weight_34,weight_35,weight_36,weight_37,weight_38,weight_39,weight_40,weight_41,weight_42,weight_43,weight_44,weight_45,weight_46,weight_47,weight_48,weight_49,weight_50,weight_51,weight_52,weight_53,weight_54,weight_55,weight_56,weight_57,weight_58,weight_59,weight_60,weight_61,weight_62,weight_63,weight_64,weight_65,weight_66,weight_67,weight_68,weight_69,weight_70,weight_71,weight_72,weight_73,weight_74,weight_75,weight_76,weight_77,weight_78,weight_79,weight_80,weight_81,weight_82,weight_83,weight_84,weight_85,weight_86,weight_87,weight_88,weight_89,weight_90,weight_91,weight_92,weight_93,weight_94,weight_95,weight_96,weight_97,weight_98,weight_99,weight_100,weight_101,weight_102,weight_103,weight_104,weight_105,weight_106,weight_107,weight_108,weight_109,weight_110,weight_111,weight_112,weight_113,weight_114,weight_115,weight_116,weight_117,weight_118,weight_119,weight_120,weight_121,weight_122,weight_123,weight_124,weight_125,weight_126,weight_127,weight_128,weight_129,weight_130
100,131,131,0.284,6.0171862,0.01,4.7666612,0.005,0.368,0.499,0.418,0.368,0.008,1.96,0.291,0.008,1.96,0.291,101|120,1.96|1.617,0.369,1.034,0.013,0.015,0.149,1.027,0.009,0.035,0.024,0.036,0.066,0.982,0.525,0.697,0.19,0.028,0.058,0.684,0.498,0.892,0.824,0.152,0.865,0.088,0.364,0.042,0.503,0.303,0.372,0.02,0.532,0.503,0.995,0.995,0.012,0.024,0.023,0.059,0.02,0.488,1.247,0.025,0.023,0.036,0.677,0.017,0.084,0.036,0.439,0.948,0.024,0.035,0.023,0.014,0.166,0.643,0.035,0.719,0.371,0.277,0.011,0.024,0.066,1.03,0.023,0.035,0.015,0.014,0.266,0.021,0.151,0.069,0.179,0.117,0.81,0.141,0.933,0.239,0.017,0.085,0.016,0.578,0.01,0.067,0.018,0.023,0.015,0.014,0.009,0.565,0.148,0.015,0.012,0.5,0.083,0.06,0.79,0.528,0.072,0.334,0.077,1.96,0.505,0.028,0.014,0.137,0.016,0.611,0.159,0.025,0.158,0.017,0.301,0.067,0.024,0.01,0.024,0.529,0.008,0.104,1.617,0.643,0.076,0.012,0.471,0.176,0.01,0.021,0.3,1.297,0.291
110,131,131,0.282,5.9320259,0.01,4.7589989,0.005,0.365,0.499,0.418,0.368,0.009,2.032,0.291,0.009,2.032,0.291,101|120,2.032|1.645,0.364,1.059,0.011,0.021,0.135,1.053,0.009,0.038,0.031,0.035,0.042,0.981,0.511,0.688,0.168,0.027,0.036,0.702,0.499,0.917,0.821,0.128,0.892,0.066,0.367,0.031,0.515,0.305,0.359,0.019,0.535,0.521,1.007,1.02,0.03,0.072,0.022,0.052,0.027,0.468,1.29,0.022,0.031,0.03,0.702,0.021,0.079,0.035,0.435,0.979,0.023,0.03,0.02,0.013,0.162,0.653,0.022,0.73,0.36,0.27,0.022,0.012,0.059,1.038,0.024,0.034,0.013,0.012,0.251,0.015,0.152,0.061,0.191,0.109,0.817,0.145,0.955,0.257,0.014,0.085,0.022,0.566,0.01,0.074,0.01,0.015,0.028,0.022,0.014,0.532,0.155,0.01,0.015,0.496,0.049,0.067,0.802,0.534,0.056,0.316,0.088,2.032,0.494,0.022,0.018,0.134,0.033,0.586,0.157,0.014,0.17,0.012,0.26,0.038,0.025,0.019,0.021,0.536,0.013,0.092,1.645,0.641,0.052,0.009,0.467,0.174,0.017,0.017,0.275,1.298,0.275
120,131,131,0.238,5.9153881,0.01,4.7549744,0.005,0.321,0.499,0.418,0.368,0.006,2.072,0.294,0.006,2.072,0.294,101|120,2.072|1.635,0.351,1.077,0.01,0.031,0.136,1.057,0.01,0.035,0.029,0.031,0.029,0.981,0.516,0.696,0.135,0.025,0.032,0.697,0.501,0.923,0.834,0.119,0.897,0.077,0.355,0.021,0.524,0.308,0.39,0.026,0.539,0.534,1.04,1.04,0.026,0.029,0.021,0.05,0.033,0.46,1.32,0.026,0.006,0.026,0.724,0.056,0.082,0.03,0.45,1.005,0.026,0.037,0.023,0.012,0.164,0.667,0.045,0.745,0.354,0.261,0.015,0.014,0.041,1.063,0.037,0.026,0.014,0.018,0.25,0.025,0.156,0.085,0.222,0.096,0.844,0.121,0.982,0.254,0.019,0.054,0.023,0.564,0.012,0.075,0.014,0.017,0.018,0.026,0.03,0.543,0.128,0.02,0.012,0.516,0.068,0.099,0.77,0.513,0.085,0.298,0.027,2.072,0.526,0.022,0.087,0.147,0.024,0.587,0.161,0.012,0.136,0.017,0.257,0.033,0.021,0.048,0.038,0.533,0.012,0.048,1.635,0.644,0.069,0.012,0.462,0.189,0.03,0.013,0.249,1.298,0.252
130,131,131,0.242,5.8417053,0.01,4.7466717,0.005,0.324,0.499,0.418,0.368,0.008,2.141,0.295,0.008,2.141,0.295,101|120,2.141|1.66,0.347,1.112,0.011,0.036,0.139,1.088,0.014,0.036,0.017,0.031,0.027,0.999,0.49,0.676,0.116,0.023,0.031,0.706,0.494,0.938,0.818,0.096,0.929,0.051,0.364,0.021,0.539,0.301,0.413,0.027,0.537,0.546,1.038,1.069,0.01,0.027,0.021,0.045,0.026,0.448,1.353,0.025,0.008,0.019,0.739,0.045,0.055,0.026,0.451,1.02,0.028,0.039,0.026,0.024,0.18,0.67,0.042,0.725,0.346,0.26,0.017,0.023,0.058,1.095,0.025,0.024,0.019,0.011,0.241,0.029,0.164,0.097,0.223,0.08,0.868,0.117,0.997,0.266,0.028,0.043,0.027,0.585,0.027,0.022,0.041,0.036,0.018,0.014,0.063,0.542,0.135,0.023,0.037,0.514,0.067,0.098,0.765,0.518,0.073,0.284,0.014,2.141,0.529,0.015,0.071,0.153,0.022,0.595,0.16,0.049,0.121,0.017,0.242,0.03,0.017,0.018,0.041,0.53,0.025,0.037,1.66,0.647,0.05,0.01,0.438,0.161,0.011,0.01,0.215,1.31,0.247
140,131,131,0.21,5.7526841,0.01,4.735939,0.005,0.292,0.499,0.418,0.368,0.01,2.218,0.297,0.01,2.218,0.297,101|120,2.218|1.7,0.354,1.126,0.013,0.027,0.117,1.1,0.021,0.031,0.014,0.028,0.028,1.03,0.494,0.707,0.096,0.022,0.026,0.706,0.492,0.963,0.823,0.091,0.927,0.024,0.357,0.027,0.547,0.279,0.431,0.028,0.553,0.552,1.079,1.084,0.049,0.026,0.02,0.042,0.037,0.439,1.394,0.023,0.03,0.02,0.752,0.012,0.061,0.023,0.455,1.043,0.026,0.04,0.025,0.017,0.147,0.668,0.034,0.74,0.349,0.24,0.014,0.013,0.037,1.109,0.021,0.018,0.022,0.012,0.243,0.014,0.163,0.084,0.232,0.067,0.892,0.113,1.022,0.269,0.017,0.042,0.026,0.587,0.041,0.011,0.04,0.025,0.023,0.017,0.071,0.556,0.128,0.019,0.013,0.509,0.052,0.096,0.773,0.526,0.051,0.262,0.021,2.218,0.544,0.016,0.037,0.144,0.055,0.603,0.157,0.042,0.103,0.013,0.233,0.023,0.016,0.014,0.033,0.507,0.075,0.037,1.7,0.658,0.051,0.01,0.438,0.164,0.013,0.01,0.203,1.35,0.251
150,131,131,0.227,5.6663704,0.01,4.7270288,0.005,0.307,0.499,0.418,0.368,0.01,2.277,0.297,0.01,2.277,0.297,101|120,2.277|1.728,0.343,1.141,0.044,0.025,0.11,1.105,0.018,0.03,0.014,0.026,0.021,1.045,0.474,0.685,0.088,0.019,0.023,0.709,0.5,0.984,0.839,0.067,0.959,0.022,0.354,0.022,0.56,0.259,0.418,0.024,0.564,0.576,1.112,1.105,0.024,0.022,0.019,0.04,0.031,0.428,1.406,0.021,0.025,0.023,0.781,0.011,0.058,0.02,0.443,1.038,0.022,0.036,0.024,0.029,0.163,0.676,0.036,0.767,0.349,0.232,0.03,0.013,0.023,1.141,0.018,0.01,0.055,0.011,0.236,0.013,0.171,0.078,0.228,0.061,0.903,0.103,1.026,0.297,0.019,0.043,0.026,0.598,0.011,0.013,0.022,0.024,0.024,0.017,0.037,0.554,0.136,0.021,0.013,0.494,0.023,0.071,0.784,0.513,0.018,0.254,0.024,2.277,0.561,0.016,0.02,0.164,0.033,0.6,0.159,0.014,0.103,0.013,0.183,0.02,0.061,0.05,0.035,0.507,0.054,0.032,1.728,0.654,0.03,0.01,0.463,0.153,0.01,0.02,0.144,1.376,0.248
160,131,131,0.186,5.6414781,0.01,4.7163658,0.005,0.266,0.499,0.418,0.368,0.01,2.37,0.301,0.01,2.37,0.301,101|120,2.37|1.744,0.359,1.163,0.026,0.022,0.106,1.115,0.046,0.033,0.013,0.025,0.02,1.049,0.505,0.695,0.08,0.018,0.017,0.71,0.502,1.0,0.852,0.049,0.964,0.019,0.369,0.018,0.557,0.276,0.437,0.021,0.584,0.585,1.131,1.123,0.032,0.022,0.023,0.036,0.039,0.424,1.438,0.018,0.02,0.011,0.791,0.011,0.056,0.016,0.458,1.051,0.021,0.033,0.021,0.022,0.167,0.683,0.031,0.753,0.346,0.214,0.01,0.013,0.015,1.145,0.013,0.042,0.031,0.013,0.254,0.012,0.17,0.087,0.236,0.058,0.941,0.095,1.054,0.304,0.017,0.037,0.028,0.58,0.034,0.077,0.036,0.033,0.022,0.026,0.031,0.586,0.125,0.046,0.013,0.515,0.028,0.064,0.786,0.514,0.03,0.237,0.027,2.37,0.553,0.023,0.017,0.139,0.042,0.594,0.16,0.016,0.086,0.011,0.175,0.019,0.045,0.019,0.046,0.497,0.01,0.032,1.744,0.616,0.032,0.013,0.465,0.159,0.032,0.063,0.16,1.385,0.24
170,131,131,0.167,5.5637503,0.01,4.7051363,0.005,0.246,0.499,0.418,0.368,0.009,2.445,0.301,0.009,2.445,0.301,101|120,2.445|1.772,0.36,1.166,0.01,0.019,0.095,1.136,0.014,0.046,0.011,0.021,0.019,1.075,0.498,0.69,0.069,0.017,0.016,0.721,0.484,1.023,0.848,0.039,0.982,0.018,0.37,0.016,0.568,0.258,0.457,0.023,0.591,0.591,1.127,1.135,0.027,0.018,0.021,0.033,0.042,0.417,1.467,0.017,0.014,0.012,0.825,0.01,0.071,0.015,0.466,1.044,0.017,0.028,0.035,0.02,0.149,0.696,0.031,0.771,0.356,0.201,0.017,0.014,0.054,1.155,0.01,0.046,0.032,0.012,0.247,0.011,0.17,0.078,0.249,0.055,0.953,0.094,1.067,0.309,0.016,0.034,0.033,0.584,0.019,0.058,0.022,0.022,0.023,0.016,0.064,0.58,0.117,0.035,0.012,0.521,0.026,0.047,0.794,0.532,0.031,0.22,0.023,2.445,0.56,0.013,0.015,0.144,0.052,0.591,0.158,0.012,0.068,0.009,0.171,0.013,0.013,0.018,0.032,0.489,0.026,0.029,1.772,0.628,0.025,0.016,0.465,0.139,0.031,0.044,0.112,1.402,0.24
180,131,131,0.154,5.4885445,0.01,4.6943293,0.005,0.232,0.499,0.418,0.368,0.008,2.51,0.301,0.008,2.51,0.301,101|120,2.51|1.787,0.367,1.194,0.009,0.016,0.091,1.151,0.029,0.043,0.011,0.018,0.017,1.089,0.505,0.691,0.055,0.012,0.019,0.717,0.484,1.037,0.846,0.02,0.982,0.014,0.362,0.013,0.594,0.253,0.456,0.019,0.602,0.601,1.15,1.151,0.013,0.016,0.018,0.029,0.04,0.4,1.494,0.017,0.017,0.013,0.841,0.009,0.063,0.013,0.464,1.051,0.017,0.027,0.026,0.017,0.141,0.687,0.03,0.775,0.353,0.203,0.008,0.013,0.057,1.17,0.013,0.039,0.028,0.014,0.259,0.011,0.173,0.077,0.248,0.053,0.974,0.08,1.079,0.321,0.016,0.032,0.034,0.584,0.009,0.023,0.022,0.02,0.021,0.015,0.052,0.578,0.116,0.035,0.013,0.52,0.028,0.041,0.795,0.526,0.013,0.209,0.019,2.51,0.565,0.012,0.013,0.136,0.041,0.595,0.161,0.014,0.056,0.015,0.162,0.025,0.034,0.021,0.028,0.481,0.016,0.026,1.787,0.626,0.017,0.012,0.468,0.128,0.02,0.026,0.098,1.426,0.233
190,131,131,0.14,5.4258823,0.01,4.6812973,0.005,0.218,0.499,0.418,0.368,0.009,2.584,0.303,0.009,2.584,0.303,101|120,2.584|1.827,0.365,1.207,0.009,0.013,0.084,1.159,0.015,0.042,0.01,0.015,0.014,1.107,0.507,0.699,0.048,0.048,0.047,0.721,0.476,1.041,0.845,0.015,0.981,0.01,0.346,0.013,0.596,0.246,0.463,0.017,0.604,0.611,1.159,1.169,0.014,0.014,0.016,0.026,0.033,0.399,1.522,0.016,0.013,0.012,0.851,0.009,0.065,0.023,0.473,1.068,0.021,0.036,0.024,0.012,0.131,0.687,0.03,0.784,0.346,0.192,0.014,0.013,0.064,1.183,0.01,0.018,0.027,0.014,0.255,0.01,0.174,0.064,0.246,0.051,0.992,0.079,1.1,0.346,0.015,0.03,0.035,0.582,0.043,0.012,0.018,0.016,0.018,0.017,0.019,0.575,0.097,0.028,0.012,0.519,0.022,0.026,0.795,0.519,0.013,0.195,0.013,2.584,0.575,0.04,0.013,0.141,0.029,0.599,0.161,0.032,0.039,0.018,0.146,0.035,0.017,0.017,0.026,0.469,0.009,0.022,1.827,0.625,0.017,0.011,0.456,0.13,0.019,0.021,0.064,1.461,0.242
