dataset,target_size,algorithm,props,time,oa,aa,k,selected_bands,selected_weights
ghisaconus_health,18,c2,0,0.0,0.691,0.649,0.649,1|5|11|30|32|33|40|44|49|63|74|76|89|97|101|102|120|129,0.04209926351904869|0.034641046077013016|1.0263978242874146|0.5039926171302795|0.8289816975593567|0.037924472242593765|1.293500304222107|0.3149181008338928|0.40273088216781616|0.02848641388118267|0.021706299856305122|0.08437082171440125|0.7793735265731812|0.28337401151657104|1.3088163137435913|0.6463122963905334|0.3834027051925659|0.09173060208559036
ghisaconus_health,19,c2,0,0.0,0.692,0.651,0.651,1|5|11|30|31|32|33|40|44|49|63|74|76|89|97|101|102|120|129,0.04209926351904869|0.034641046077013016|1.0263978242874146|0.5039926171302795|0.31518906354904175|0.8289816975593567|0.037924472242593765|1.293500304222107|0.3149181008338928|0.40273088216781616|0.02848641388118267|0.021706299856305122|0.08437082171440125|0.7793735265731812|0.28337401151657104|1.3088163137435913|0.6463122963905334|0.3834027051925659|0.09173060208559036
ghisaconus_health,20,c2,0,0.0,0.692,0.65,0.65,0|1|5|11|30|31|32|33|40|44|49|63|74|76|89|97|101|102|120|129,0.7071405649185181|0.04209926351904869|0.034641046077013016|1.0263978242874146|0.5039926171302795|0.31518906354904175|0.8289816975593567|0.037924472242593765|1.293500304222107|0.3149181008338928|0.40273088216781616|0.02848641388118267|0.021706299856305122|0.08437082171440125|0.7793735265731812|0.28337401151657104|1.3088163137435913|0.6463122963905334|0.3834027051925659|0.09173060208559036
ghisaconus_health,21,c2,0,0.0,0.693,0.653,0.653,0|1|5|11|30|31|32|33|40|44|49|63|74|76|81|89|97|101|102|120|129,0.7071405649185181|0.04209926351904869|0.034641046077013016|1.0263978242874146|0.5039926171302795|0.31518906354904175|0.8289816975593567|0.037924472242593765|1.293500304222107|0.3149181008338928|0.40273088216781616|0.02848641388118267|0.021706299856305122|0.08437082171440125|0.6173246502876282|0.7793735265731812|0.28337401151657104|1.3088163137435913|0.6463122963905334|0.3834027051925659|0.09173060208559036
ghisaconus_health,22,c2,0,0.0,0.695,0.654,0.654,0|1|5|11|30|31|32|33|40|44|48|49|63|74|76|81|89|97|101|102|120|129,0.7071405649185181|0.04209926351904869|0.034641046077013016|1.0263978242874146|0.5039926171302795|0.31518906354904175|0.8289816975593567|0.037924472242593765|1.293500304222107|0.3149181008338928|0.247597336769104|0.40273088216781616|0.02848641388118267|0.021706299856305122|0.08437082171440125|0.6173246502876282|0.7793735265731812|0.28337401151657104|1.3088163137435913|0.6463122963905334|0.3834027051925659|0.09173060208559036
ghisaconus_health,23,c2,0,0.0,0.705,0.663,0.663,0|1|5|11|26|30|31|32|33|40|44|48|49|63|74|76|81|89|97|101|102|120|129,0.7071405649185181|0.04209926351904869|0.034641046077013016|1.0263978242874146|0.660947322845459|0.5039926171302795|0.31518906354904175|0.8289816975593567|0.037924472242593765|1.293500304222107|0.3149181008338928|0.247597336769104|0.40273088216781616|0.02848641388118267|0.021706299856305122|0.08437082171440125|0.6173246502876282|0.7793735265731812|0.28337401151657104|1.3088163137435913|0.6463122963905334|0.3834027051925659|0.09173060208559036
ghisaconus_health,24,c2,0,0.0,0.704,0.661,0.661,0|1|5|11|13|26|30|31|32|33|40|44|48|49|63|74|76|81|89|97|101|102|120|129,0.7071405649185181|0.04209926351904869|0.034641046077013016|1.0263978242874146|0.31967511773109436|0.660947322845459|0.5039926171302795|0.31518906354904175|0.8289816975593567|0.037924472242593765|1.293500304222107|0.3149181008338928|0.247597336769104|0.40273088216781616|0.02848641388118267|0.021706299856305122|0.08437082171440125|0.6173246502876282|0.7793735265731812|0.28337401151657104|1.3088163137435913|0.6463122963905334|0.3834027051925659|0.09173060208559036
ghisaconus_health,25,c2,0,0.0,0.704,0.661,0.661,0|1|5|11|13|26|30|31|32|33|39|40|44|48|49|63|74|76|81|89|97|101|102|120|129,0.7071405649185181|0.04209926351904869|0.034641046077013016|1.0263978242874146|0.31967511773109436|0.660947322845459|0.5039926171302795|0.31518906354904175|0.8289816975593567|0.037924472242593765|0.6233987808227539|1.293500304222107|0.3149181008338928|0.247597336769104|0.40273088216781616|0.02848641388118267|0.021706299856305122|0.08437082171440125|0.6173246502876282|0.7793735265731812|0.28337401151657104|1.3088163137435913|0.6463122963905334|0.3834027051925659|0.09173060208559036
ghisaconus_health,26,c2,0,0.0,0.705,0.662,0.662,0|1|5|11|13|26|30|31|32|33|36|39|40|44|48|49|63|74|76|81|89|97|101|102|120|129,0.7071405649185181|0.04209926351904869|0.034641046077013016|1.0263978242874146|0.31967511773109436|0.660947322845459|0.5039926171302795|0.31518906354904175|0.8289816975593567|0.037924472242593765|0.04333999752998352|0.6233987808227539|1.293500304222107|0.3149181008338928|0.247597336769104|0.40273088216781616|0.02848641388118267|0.021706299856305122|0.08437082171440125|0.6173246502876282|0.7793735265731812|0.28337401151657104|1.3088163137435913|0.6463122963905334|0.3834027051925659|0.09173060208559036
ghisaconus_health,27,c2,0,0.0,0.705,0.661,0.661,0|1|5|11|13|26|30|31|32|33|36|39|40|44|48|49|58|63|74|76|81|89|97|101|102|120|129,0.7071405649185181|0.04209926351904869|0.034641046077013016|1.0263978242874146|0.31967511773109436|0.660947322845459|0.5039926171302795|0.31518906354904175|0.8289816975593567|0.037924472242593765|0.04333999752998352|0.6233987808227539|1.293500304222107|0.3149181008338928|0.247597336769104|0.40273088216781616|0.7845262885093689|0.02848641388118267|0.021706299856305122|0.08437082171440125|0.6173246502876282|0.7793735265731812|0.28337401151657104|1.3088163137435913|0.6463122963905334|0.3834027051925659|0.09173060208559036
ghisaconus_health,28,c2,0,0.0,0.706,0.663,0.663,0|1|5|11|13|26|30|31|32|33|36|39|40|44|48|49|58|63|74|76|81|89|97|101|102|120|124|129,0.7071405649185181|0.04209926351904869|0.034641046077013016|1.0263978242874146|0.31967511773109436|0.660947322845459|0.5039926171302795|0.31518906354904175|0.8289816975593567|0.037924472242593765|0.04333999752998352|0.6233987808227539|1.293500304222107|0.3149181008338928|0.247597336769104|0.40273088216781616|0.7845262885093689|0.02848641388118267|0.021706299856305122|0.08437082171440125|0.6173246502876282|0.7793735265731812|0.28337401151657104|1.3088163137435913|0.6463122963905334|0.3834027051925659|0.7047961354255676|0.09173060208559036
ghisaconus_health,29,c2,0,0.0,0.706,0.662,0.662,0|1|5|11|13|26|28|30|31|32|33|36|39|40|44|48|49|58|63|74|76|81|89|97|101|102|120|124|129,0.7071405649185181|0.04209926351904869|0.034641046077013016|1.0263978242874146|0.31967511773109436|0.660947322845459|0.7125834226608276|0.5039926171302795|0.31518906354904175|0.8289816975593567|0.037924472242593765|0.04333999752998352|0.6233987808227539|1.293500304222107|0.3149181008338928|0.247597336769104|0.40273088216781616|0.7845262885093689|0.02848641388118267|0.021706299856305122|0.08437082171440125|0.6173246502876282|0.7793735265731812|0.28337401151657104|1.3088163137435913|0.6463122963905334|0.3834027051925659|0.7047961354255676|0.09173060208559036
ghisaconus_health,30,c2,0,0.0,0.706,0.662,0.662,0|1|5|11|13|19|26|28|30|31|32|33|36|39|40|44|48|49|58|63|74|76|81|89|97|101|102|120|124|129,0.7071405649185181|0.04209926351904869|0.034641046077013016|1.0263978242874146|0.31967511773109436|0.38939374685287476|0.660947322845459|0.7125834226608276|0.5039926171302795|0.31518906354904175|0.8289816975593567|0.037924472242593765|0.04333999752998352|0.6233987808227539|1.293500304222107|0.3149181008338928|0.247597336769104|0.40273088216781616|0.7845262885093689|0.02848641388118267|0.021706299856305122|0.08437082171440125|0.6173246502876282|0.7793735265731812|0.28337401151657104|1.3088163137435913|0.6463122963905334|0.3834027051925659|0.7047961354255676|0.09173060208559036
