dataset,target_size,algorithm,time,oa,aa,k,selected_bands,selected_weights
paviaU,15,c1,0.0,0.924,0.9,0.9,14|26|38|41|63|64|66|71|75|76|82|84|85|96|99,0.01333193015307188|0.017023922875523567|0.5697576403617859|0.06192954629659653|0.07649338990449905|0.013915562070906162|0.3693205714225769|0.13048724830150604|0.0830581858754158|0.08216013759374619|0.023568738251924515|0.04024314507842064|0.34972161054611206|0.06647513061761856|0.07426280528306961
paviaU,20,c1,0.0,0.924,0.9,0.9,14|17|20|23|26|38|41|63|64|66|71|75|76|78|81|82|84|85|96|99,0.01333193015307188|0.34501153230667114|0.14696210622787476|0.48974213004112244|0.017023922875523567|0.5697576403617859|0.06192954629659653|0.07649338990449905|0.013915562070906162|0.3693205714225769|0.13048724830150604|0.0830581858754158|0.08216013759374619|0.3876626193523407|0.06891126930713654|0.023568738251924515|0.04024314507842064|0.34972161054611206|0.06647513061761856|0.07426280528306961
paviaU,25,c1,0.0,0.923,0.898,0.898,14|17|20|23|26|38|41|53|58|63|64|66|69|70|71|73|75|76|78|81|82|84|85|96|99,0.01333193015307188|0.34501153230667114|0.14696210622787476|0.48974213004112244|0.017023922875523567|0.5697576403617859|0.06192954629659653|0.47762373089790344|0.08092325925827026|0.07649338990449905|0.013915562070906162|0.3693205714225769|0.1654176115989685|0.48539257049560547|0.13048724830150604|0.234195739030838|0.0830581858754158|0.08216013759374619|0.3876626193523407|0.06891126930713654|0.023568738251924515|0.04024314507842064|0.34972161054611206|0.06647513061761856|0.07426280528306961
paviaU,30,c1,0.0,0.922,0.895,0.895,14|17|20|23|26|32|35|38|41|42|53|58|63|64|66|69|70|71|73|75|76|78|81|82|84|85|92|96|98|99,0.01333193015307188|0.34501153230667114|0.14696210622787476|0.48974213004112244|0.017023922875523567|0.020346861332654953|0.6599020957946777|0.5697576403617859|0.06192954629659653|0.21902021765708923|0.47762373089790344|0.08092325925827026|0.07649338990449905|0.013915562070906162|0.3693205714225769|0.1654176115989685|0.48539257049560547|0.13048724830150604|0.234195739030838|0.0830581858754158|0.08216013759374619|0.3876626193523407|0.06891126930713654|0.023568738251924515|0.04024314507842064|0.34972161054611206|0.019484946504235268|0.06647513061761856|0.08444857597351074|0.07426280528306961
paviaU,5,bsdr,3.953,0.854,0.815,0.815,17|27|42|74|85,1|1|1|1|1
paviaU,10,bsdr,4.084,0.891,0.862,0.862,14|17|27|31|41|58|70|76|85|94,1|1|1|1|1|1|1|1|1|1
paviaU,15,bsdr,4.32,0.894,0.866,0.866,11|16|20|27|28|30|35|51|52|70|75|78|85|93|94,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
paviaU,20,bsdr,4.492,0.896,0.871,0.871,9|14|16|17|27|28|31|32|40|42|53|59|64|75|76|78|85|93|99,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
paviaU,25,bsdr,4.696,0.904,0.88,0.88,6|13|16|17|20|25|27|30|31|35|41|52|56|73|74|75|76|79|80|85|93|99,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
paviaU,30,bsdr,4.86,0.905,0.882,0.882,4|10|14|15|17|20|27|30|32|41|51|56|60|64|75|76|80|85|93|100,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
salinas,5,random,0.001,0.876,0.918,0.918,0|25|40|109|166,1|1|1|1|1
salinas,10,random,0.0,0.89,0.929,0.929,1|5|16|78|135|146|178|179|187|201,1|1|1|1|1|1|1|1|1|1
salinas,15,random,0.0,0.923,0.957,0.957,16|27|40|41|49|57|80|90|106|125|129|141|152|153|165,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
salinas,20,random,0.0,0.92,0.955,0.955,1|8|9|11|16|21|22|28|42|44|56|70|93|103|125|135|141|151|189|191,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
salinas,25,random,0.0,0.922,0.958,0.958,3|5|8|30|47|49|58|79|84|93|111|112|113|117|134|139|147|150|157|166|178|184|185|188|190,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
salinas,30,random,0.0,0.924,0.959,0.959,12|15|17|18|22|24|48|50|58|60|61|62|69|74|114|121|132|136|138|139|143|150|169|173|176|183|187|190|192|199,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
salinas,5,linspacer,0.001,0.9,0.939,0.939,20|61|102|142|183,1|1|1|1|1
salinas,10,linspacer,0.001,0.914,0.952,0.952,10|30|51|71|91|112|132|152|173|193,1|1|1|1|1|1|1|1|1|1
salinas,15,linspacer,0.0,0.92,0.957,0.957,7|20|34|47|61|74|88|102|115|129|142|156|169|183|196,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
salinas,20,linspacer,0.0,0.923,0.958,0.958,5|15|25|36|46|56|66|76|86|96|107|117|127|137|147|157|167|178|188|198,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
salinas,25,linspacer,0.0,0.927,0.962,0.962,4|12|20|28|37|45|53|61|69|77|85|93|102|110|118|126|134|142|150|158|166|175|183|191|199,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
salinas,30,linspacer,0.0,0.927,0.962,0.962,3|10|17|24|30|37|44|51|58|64|71|78|85|91|98|105|112|118|125|132|139|145|152|159|166|173|179|186|193|200,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
salinas,5,pcal,0.051,0.758,0.763,0.763,41|42|43|44|45,0.29114469467495074|0.29565961913067057|0.29489098911737416|0.2909061468848494|0.2873649495145884
salinas,10,pcal,0.0,0.808,0.837,0.837,40|41|42|43|44|45|46|47|48|49,0.2707689805424668|0.29114469467495074|0.29565961913067057|0.29489098911737416|0.2909061468848494|0.2873649495145884|0.28479036366509725|0.2812660938151055|0.27885519302894535|0.27402276717600793
salinas,15,pcal,0.0,0.836,0.873,0.873,40|41|42|43|44|45|46|47|48|49|50|51|52|53|54,0.2707689805424668|0.29114469467495074|0.29565961913067057|0.29489098911737416|0.2909061468848494|0.2873649495145884|0.28479036366509725|0.2812660938151055|0.27885519302894535|0.27402276717600793|0.2700405067934561|0.26711774351029066|0.26377608390980517|0.26093609064438855|0.2579253508294103
salinas,20,pcal,0.0,0.855,0.888,0.888,40|41|42|43|44|45|46|47|48|49|50|51|52|53|54|55|56|57|58|59,0.2707689805424668|0.29114469467495074|0.29565961913067057|0.29489098911737416|0.2909061468848494|0.2873649495145884|0.28479036366509725|0.2812660938151055|0.27885519302894535|0.27402276717600793|0.2700405067934561|0.26711774351029066|0.26377608390980517|0.26093609064438855|0.2579253508294103|0.2549174333258551|0.2517535346607234|0.2493164220909433|0.24637460486164073|0.24306590271472253
salinas,25,pcal,0.0,0.875,0.91,0.91,40|41|42|43|44|45|46|47|48|49|50|51|52|53|54|55|56|57|58|59|60|61|72|73|74,0.2707689805424668|0.29114469467495074|0.29565961913067057|0.29489098911737416|0.2909061468848494|0.2873649495145884|0.28479036366509725|0.2812660938151055|0.27885519302894535|0.27402276717600793|0.2700405067934561|0.26711774351029066|0.26377608390980517|0.26093609064438855|0.2579253508294103|0.2549174333258551|0.2517535346607234|0.2493164220909433|0.24637460486164073|0.24306590271472253|0.23638520299428994|0.2313943091095714|0.2202640011308705|0.22042990299537785|0.2209226478779352
salinas,30,pcal,0.0,0.88,0.914,0.914,40|41|42|43|44|45|46|47|48|49|50|51|52|53|54|55|56|57|58|59|60|61|62|70|71|72|73|74|75|76,0.2707689805424668|0.29114469467495074|0.29565961913067057|0.29489098911737416|0.2909061468848494|0.2873649495145884|0.28479036366509725|0.2812660938151055|0.27885519302894535|0.27402276717600793|0.2700405067934561|0.26711774351029066|0.26377608390980517|0.26093609064438855|0.2579253508294103|0.2549174333258551|0.2517535346607234|0.2493164220909433|0.24637460486164073|0.24306590271472253|0.23638520299428994|0.2313943091095714|0.2143937100382403|0.21494035819681578|0.2177732453213723|0.2202640011308705|0.22042990299537785|0.2209226478779352|0.22008505456248675|0.21612265280773654
salinas,5,mcuve,16.352,0.756,0.758,0.758,46|50|51|52|53,0.0|0.0|0.0|0.0|0.0
salinas,10,mcuve,16.357,0.78,0.794,0.794,46|47|48|49|50|51|52|53|54|55,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
salinas,15,mcuve,16.375,0.821,0.855,0.855,41|42|43|44|45|46|47|48|49|50|51|52|53|54|55,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
salinas,20,mcuve,16.431,0.855,0.888,0.888,40|41|42|43|44|45|46|47|48|49|50|51|52|53|54|55|56|57|58|59,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
salinas,25,mcuve,16.63,0.881,0.916,0.916,39|40|41|42|43|44|45|46|47|48|49|50|51|52|53|54|55|56|57|58|59|60|72|73|74,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
salinas,30,mcuve,16.587,0.887,0.92,0.92,39|40|41|42|43|44|45|46|47|48|49|50|51|52|53|54|55|56|57|58|59|60|61|69|70|71|72|73|74|75,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
salinas,5,bsnet,404.231,0.884,0.936,0.936,34|119|143|156|177,0.4536285996437073|0.48632320761680603|0.4656235873699188|0.36562246084213257|0.4419845640659332
salinas,10,bsnet,0.0,0.891,0.94,0.94,34|111|119|143|147|156|164|177|187|192,0.4536285996437073|0.5121374726295471|0.48632320761680603|0.4656235873699188|0.48717060685157776|0.36562246084213257|0.514901340007782|0.4419845640659332|0.48568102717399597|0.4831109344959259
salinas,15,bsnet,0.0,0.91,0.953,0.953,21|23|34|60|111|119|126|135|143|147|156|164|177|187|192,0.4758981764316559|0.5326926708221436|0.4536285996437073|0.48354026675224304|0.5121374726295471|0.48632320761680603|0.5096559524536133|0.5026313662528992|0.4656235873699188|0.48717060685157776|0.36562246084213257|0.514901340007782|0.4419845640659332|0.48568102717399597|0.4831109344959259
salinas,20,bsnet,0.0,0.92,0.958,0.958,21|23|34|42|48|60|98|111|119|126|135|139|143|147|156|161|164|177|187|192,0.4758981764316559|0.5326926708221436|0.4536285996437073|0.47138088941574097|0.5035430788993835|0.48354026675224304|0.5238983035087585|0.5121374726295471|0.48632320761680603|0.5096559524536133|0.5026313662528992|0.48531776666641235|0.4656235873699188|0.48717060685157776|0.36562246084213257|0.5233108401298523|0.514901340007782|0.4419845640659332|0.48568102717399597|0.4831109344959259
salinas,25,bsnet,0.0,0.922,0.96,0.96,21|23|34|42|48|60|88|94|98|111|119|121|126|134|135|139|143|147|156|157|161|164|177|187|192,0.4758981764316559|0.5326926708221436|0.4536285996437073|0.47138088941574097|0.5035430788993835|0.48354026675224304|0.5517575144767761|0.47963401675224304|0.5238983035087585|0.5121374726295471|0.48632320761680603|0.5270165205001831|0.5096559524536133|0.45420438051223755|0.5026313662528992|0.48531776666641235|0.4656235873699188|0.48717060685157776|0.36562246084213257|0.5538361668586731|0.5233108401298523|0.514901340007782|0.4419845640659332|0.48568102717399597|0.4831109344959259
salinas,30,bsnet,0.0,0.924,0.961,0.961,21|23|34|40|42|48|59|60|88|90|94|98|111|119|121|126|130|134|135|139|143|147|156|157|161|164|177|187|192|193,0.4758981764316559|0.5326926708221436|0.4536285996437073|0.5326209664344788|0.47138088941574097|0.5035430788993835|0.49300798773765564|0.48354026675224304|0.5517575144767761|0.5116071105003357|0.47963401675224304|0.5238983035087585|0.5121374726295471|0.48632320761680603|0.5270165205001831|0.5096559524536133|0.5317442417144775|0.45420438051223755|0.5026313662528992|0.48531776666641235|0.4656235873699188|0.48717060685157776|0.36562246084213257|0.5538361668586731|0.5233108401298523|0.514901340007782|0.4419845640659332|0.48568102717399597|0.4831109344959259|0.5109639763832092
salinas,5,bnc,1022.676,0.755,0.781,0.781,108|144|146|148|149,0.48882949352264404|0.32478198409080505|0.43677443265914917|0.3115936815738678|0.4664352536201477
salinas,10,bnc,0.0,0.897,0.942,0.942,16|23|31|108|139|144|146|148|149|182,0.7294438481330872|0.602836012840271|0.4580014646053314|0.48882949352264404|0.7065845727920532|0.32478198409080505|0.43677443265914917|0.3115936815738678|0.4664352536201477|0.6123397946357727
salinas,15,bnc,0.0,0.9,0.944,0.944,16|23|31|108|112|135|139|143|144|146|148|149|174|178|182,0.7294438481330872|0.602836012840271|0.4580014646053314|0.48882949352264404|0.7114463448524475|0.6474933624267578|0.7065845727920532|0.6293875575065613|0.32478198409080505|0.43677443265914917|0.3115936815738678|0.4664352536201477|0.7619125247001648|0.5699629187583923|0.6123397946357727
salinas,20,bnc,0.0,0.906,0.951,0.951,13|16|19|23|31|108|112|122|135|139|140|143|144|146|148|149|155|174|178|182,0.6598914265632629|0.7294438481330872|0.4053539037704468|0.602836012840271|0.4580014646053314|0.48882949352264404|0.7114463448524475|0.7711907029151917|0.6474933624267578|0.7065845727920532|0.8148218989372253|0.6293875575065613|0.32478198409080505|0.43677443265914917|0.3115936815738678|0.4664352536201477|0.6062484383583069|0.7619125247001648|0.5699629187583923|0.6123397946357727
salinas,25,bnc,0.0,0.91,0.954,0.954,7|13|16|19|23|31|108|112|122|135|139|140|143|144|146|148|149|154|155|157|164|166|174|178|182,0.4521281123161316|0.6598914265632629|0.7294438481330872|0.4053539037704468|0.602836012840271|0.4580014646053314|0.48882949352264404|0.7114463448524475|0.7711907029151917|0.6474933624267578|0.7065845727920532|0.8148218989372253|0.6293875575065613|0.32478198409080505|0.43677443265914917|0.3115936815738678|0.4664352536201477|0.5295546650886536|0.6062484383583069|0.3812043070793152|0.8477612733840942|0.6396774649620056|0.7619125247001648|0.5699629187583923|0.6123397946357727
salinas,30,bnc,0.0,0.91,0.955,0.955,6|7|10|13|16|19|23|28|31|108|112|122|132|135|139|140|143|144|146|148|149|154|155|157|164|165|166|174|178|182,0.5766849517822266|0.4521281123161316|0.5601735711097717|0.6598914265632629|0.7294438481330872|0.4053539037704468|0.602836012840271|0.6403691172599792|0.4580014646053314|0.48882949352264404|0.7114463448524475|0.7711907029151917|0.4615578055381775|0.6474933624267578|0.7065845727920532|0.8148218989372253|0.6293875575065613|0.32478198409080505|0.43677443265914917|0.3115936815738678|0.4664352536201477|0.5295546650886536|0.6062484383583069|0.3812043070793152|0.8477612733840942|0.7124105095863342|0.6396774649620056|0.7619125247001648|0.5699629187583923|0.6123397946357727
salinas,5,c1,388.484,0.867,0.917,0.917,17|29|107|108|150,0.06901414692401886|0.17922243475914001|0.04025781527161598|0.1952539086341858|0.1758456975221634
salinas,10,c1,0.0,0.914,0.955,0.955,17|29|41|67|107|108|132|139|150|181,0.06901414692401886|0.17922243475914001|0.1820303350687027|0.5017381310462952|0.04025781527161598|0.1952539086341858|0.10803038626909256|0.1918279528617859|0.1758456975221634|0.45867547392845154
salinas,15,c1,0.0,0.924,0.96,0.96,9|11|17|29|41|51|67|90|91|107|108|132|139|150|181,0.01592460460960865|0.008371178060770035|0.06901414692401886|0.17922243475914001|0.1820303350687027|0.017289232462644577|0.5017381310462952|0.0140765979886055|0.4938041567802429|0.04025781527161598|0.1952539086341858|0.10803038626909256|0.1918279528617859|0.1758456975221634|0.45867547392845154
salinas,20,c1,0.0,0.929,0.963,0.963,8|9|11|17|29|37|41|51|67|81|82|90|91|107|108|132|139|150|156|181,0.1989082247018814|0.01592460460960865|0.008371178060770035|0.06901414692401886|0.17922243475914001|0.031078536063432693|0.1820303350687027|0.017289232462644577|0.5017381310462952|0.7942526936531067|0.18104442954063416|0.0140765979886055|0.4938041567802429|0.04025781527161598|0.1952539086341858|0.10803038626909256|0.1918279528617859|0.1758456975221634|0.17526483535766602|0.45867547392845154
salinas,25,c1,0.0,0.933,0.965,0.965,8|9|11|17|29|37|38|41|51|62|67|80|81|82|90|91|98|107|108|132|139|150|156|157|181,0.1989082247018814|0.01592460460960865|0.008371178060770035|0.06901414692401886|0.17922243475914001|0.031078536063432693|0.015310299582779408|0.1820303350687027|0.017289232462644577|0.023574164137244225|0.5017381310462952|0.006471884436905384|0.7942526936531067|0.18104442954063416|0.0140765979886055|0.4938041567802429|0.10248884558677673|0.04025781527161598|0.1952539086341858|0.10803038626909256|0.1918279528617859|0.1758456975221634|0.17526483535766602|0.01249835267663002|0.45867547392845154
salinas,30,c1,0.0,0.933,0.966,0.966,8|9|11|17|29|32|37|38|41|43|48|51|62|67|80|81|82|90|91|98|107|108|110|132|139|144|150|156|157|181,0.1989082247018814|0.01592460460960865|0.008371178060770035|0.06901414692401886|0.17922243475914001|0.03300383314490318|0.031078536063432693|0.015310299582779408|0.1820303350687027|0.01432131789624691|0.18732672929763794|0.017289232462644577|0.023574164137244225|0.5017381310462952|0.006471884436905384|0.7942526936531067|0.18104442954063416|0.0140765979886055|0.4938041567802429|0.10248884558677673|0.04025781527161598|0.1952539086341858|0.2406405806541443|0.10803038626909256|0.1918279528617859|0.6446388959884644|0.1758456975221634|0.17526483535766602|0.01249835267663002|0.45867547392845154
salinas,5,bsdr,4.899,0.899,0.941,0.941,31|72|97|134|160,1|1|1|1|1
salinas,10,bsdr,5.187,0.915,0.952,0.952,22|32|48|72|93|112|129|140|161|185,1|1|1|1|1|1|1|1|1|1
salinas,15,bsdr,5.522,0.919,0.957,0.957,13|25|42|48|58|75|93|97|121|126|140|152|160|175|191,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
salinas,20,bsdr,5.83,0.921,0.958,0.958,13|21|26|42|58|72|74|79|102|103|120|126|134|140|152|158|168|184|192,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
salinas,25,bsdr,6.09,0.924,0.96,0.96,12|15|23|25|42|48|58|74|75|81|94|103|112|119|126|129|140|152|162|166|174|188|192,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
salinas,30,bsdr,6.439,0.925,0.961,0.961,10|19|22|37|42|48|58|61|70|73|94|102|103|112|119|126|129|134|141|152|157|160|165|175|184|191|195,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
ghisaconus,5,random,0.0,0.613,0.542,0.542,36|37|63|88|106,1|1|1|1|1
ghisaconus,10,random,0.0,0.647,0.609,0.609,0|5|12|52|65|71|90|110|124|125,1|1|1|1|1|1|1|1|1|1
ghisaconus,15,random,0.0,0.69,0.64,0.64,2|19|23|34|42|47|80|81|85|88|89|100|103|121|125,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
ghisaconus,20,random,0.0,0.707,0.664,0.664,1|3|9|24|30|53|70|84|87|88|89|96|97|103|109|110|117|120|121|126,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
ghisaconus,25,random,0.0,0.692,0.646,0.646,15|23|35|42|49|52|54|62|65|70|73|74|79|82|83|86|87|90|92|93|105|106|117|129|130,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
ghisaconus,30,random,0.0,0.714,0.666,0.666,1|3|14|15|22|24|34|41|46|51|54|57|60|61|72|86|90|93|100|104|105|106|112|115|117|118|119|121|123|129,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
ghisaconus,5,linspacer,0.0,0.631,0.572,0.572,13|39|65|91|117,1|1|1|1|1
ghisaconus,10,linspacer,0.0,0.665,0.615,0.615,6|20|32|46|58|72|84|98|110|124,1|1|1|1|1|1|1|1|1|1
ghisaconus,15,linspacer,0.0,0.72,0.67,0.67,4|13|22|30|39|48|56|65|74|82|91|100|108|117|126,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
ghisaconus,20,linspacer,0.0,0.736,0.687,0.687,3|10|16|23|29|36|42|49|55|62|68|75|81|88|94|101|107|114|120|127,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
ghisaconus,25,linspacer,0.0,0.741,0.686,0.686,3|8|13|18|23|29|34|39|44|49|55|60|65|70|75|81|86|91|96|101|107|112|117|122|127,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
ghisaconus,30,linspacer,0.0,0.747,0.692,0.692,2|6|11|15|20|24|28|32|37|41|46|50|54|59|63|67|72|76|80|84|89|93|98|102|106|110|115|119|124|128,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
ghisaconus,5,pcal,0.011,0.643,0.524,0.524,22|23|24|25|26,0.32759911612663145|0.3329355445132522|0.3365281361840606|0.3407917013407967|0.3383830943092765
ghisaconus,10,pcal,0.0,0.662,0.587,0.587,18|19|20|21|22|23|24|25|26|27,0.3194774535301178|0.32302756706979197|0.3235521574566187|0.3238341736618587|0.32759911612663145|0.3329355445132522|0.3365281361840606|0.3407917013407967|0.3383830943092765|0.3244693721822297
ghisaconus,15,pcal,0.0,0.655,0.592,0.592,17|18|19|20|21|22|23|24|25|26|27|32|33|34|35,0.3096123378231469|0.3194774535301178|0.32302756706979197|0.3235521574566187|0.3238341736618587|0.32759911612663145|0.3329355445132522|0.3365281361840606|0.3407917013407967|0.3383830943092765|0.3244693721822297|0.30664913867043697|0.3112217979278599|0.3092610891428304|0.30639765646560996
ghisaconus,20,pcal,0.0,0.683,0.616,0.616,4|6|16|17|18|19|20|21|22|23|24|25|26|27|32|33|34|35|36|41,0.29838588628915663|0.2982049678108677|0.3002708521550499|0.3096123378231469|0.3194774535301178|0.32302756706979197|0.3235521574566187|0.3238341736618587|0.32759911612663145|0.3329355445132522|0.3365281361840606|0.3407917013407967|0.3383830943092765|0.3244693721822297|0.30664913867043697|0.3112217979278599|0.3092610891428304|0.30639765646560996|0.30065156909414853|0.297427767603066
ghisaconus,25,pcal,0.0,0.689,0.624,0.624,3|4|5|6|7|16|17|18|19|20|21|22|23|24|25|26|27|32|33|34|35|36|37|41|42,0.2944139228708378|0.29838588628915663|0.2972457064493105|0.2982049678108677|0.29509012842757015|0.3002708521550499|0.3096123378231469|0.3194774535301178|0.32302756706979197|0.3235521574566187|0.3238341736618587|0.32759911612663145|0.3329355445132522|0.3365281361840606|0.3407917013407967|0.3383830943092765|0.3244693721822297|0.30664913867043697|0.3112217979278599|0.3092610891428304|0.30639765646560996|0.30065156909414853|0.2959971740884104|0.297427767603066|0.2972336723130767
ghisaconus,30,pcal,0.0,0.695,0.629,0.629,2|3|4|5|6|7|8|16|17|18|19|20|21|22|23|24|25|26|27|31|32|33|34|35|36|37|40|41|42|43,0.29168853383318194|0.2944139228708378|0.29838588628915663|0.2972457064493105|0.2982049678108677|0.29509012842757015|0.2930065172346004|0.3002708521550499|0.3096123378231469|0.3194774535301178|0.32302756706979197|0.3235521574566187|0.3238341736618587|0.32759911612663145|0.3329355445132522|0.3365281361840606|0.3407917013407967|0.3383830943092765|0.3244693721822297|0.2930598823345833|0.30664913867043697|0.3112217979278599|0.3092610891428304|0.30639765646560996|0.30065156909414853|0.2959971740884104|0.2936495911894484|0.297427767603066|0.2972336723130767|0.2941473291023134
ghisaconus,5,mcuve,1.004,0.509,0.361,0.361,66|67|68|73|74,0.0|0.0|0.0|0.0|0.0
ghisaconus,10,mcuve,1.001,0.586,0.508,0.508,29|67|68|69|70|71|72|73|81|82,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
ghisaconus,15,mcuve,1.003,0.613,0.538,0.538,28|29|30|66|67|68|69|70|71|72|73|87|88|93|94,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
ghisaconus,20,mcuve,1.008,0.563,0.488,0.488,68|69|70|80|81|82|83|84|85|86|87|88|89|90|91|92|93|94|95|96,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
ghisaconus,25,mcuve,1.008,0.622,0.548,0.548,28|29|30|67|68|69|70|71|72|73|74|81|82|83|84|85|86|87|88|89|90|91|92|93|94,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
ghisaconus,30,mcuve,0.993,0.659,0.581,0.581,27|28|29|66|67|68|69|70|71|72|73|74|79|80|81|82|83|84|85|86|87|88|91|92|93|94|95|96|97|98,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
ghisaconus,5,bsnet,51.768,0.587,0.478,0.478,44|61|81|104|122,0.49052464962005615|0.4309457540512085|0.5125486850738525|0.4957025349140167|0.5062160491943359
ghisaconus,10,bsnet,0.0,0.601,0.541,0.541,44|54|61|63|67|73|81|104|106|122,0.49052464962005615|0.4976218044757843|0.4309457540512085|0.45273131132125854|0.4653361141681671|0.46397754549980164|0.5125486850738525|0.4957025349140167|0.5230081677436829|0.5062160491943359
ghisaconus,15,bsnet,0.0,0.648,0.606,0.606,12|44|54|61|63|66|67|73|81|89|104|106|111|122|127,0.5080351233482361|0.49052464962005615|0.4976218044757843|0.4309457540512085|0.45273131132125854|0.5377968549728394|0.4653361141681671|0.46397754549980164|0.5125486850738525|0.5553007125854492|0.4957025349140167|0.5230081677436829|0.5182586312294006|0.5062160491943359|0.5084418654441833
ghisaconus,20,bsnet,0.0,0.662,0.62,0.62,12|44|51|52|53|54|61|63|66|67|72|73|81|89|95|104|106|111|122|127,0.5080351233482361|0.49052464962005615|0.5328420996665955|0.4965512454509735|0.5212073922157288|0.4976218044757843|0.4309457540512085|0.45273131132125854|0.5377968549728394|0.4653361141681671|0.5405604839324951|0.46397754549980164|0.5125486850738525|0.5553007125854492|0.5344794988632202|0.4957025349140167|0.5230081677436829|0.5182586312294006|0.5062160491943359|0.5084418654441833
ghisaconus,25,bsnet,0.0,0.707,0.659,0.659,11|12|17|23|37|44|51|52|53|54|61|63|66|67|72|73|81|89|95|104|106|110|111|122|127,0.5153969526290894|0.5080351233482361|0.5421327352523804|0.4693763852119446|0.470947265625|0.49052464962005615|0.5328420996665955|0.4965512454509735|0.5212073922157288|0.4976218044757843|0.4309457540512085|0.45273131132125854|0.5377968549728394|0.4653361141681671|0.5405604839324951|0.46397754549980164|0.5125486850738525|0.5553007125854492|0.5344794988632202|0.4957025349140167|0.5230081677436829|0.5223824977874756|0.5182586312294006|0.5062160491943359|0.5084418654441833
