dataset,target_size,algorithm,props,time,oa,aa,k,selected_bands,selected_weights
salinas,16,bsdrattn2,0,374.853,0.927,0.962,0.962,9|18|32|37|49|58|82|91|93|99|108|136|152|175|177|181,0.04214172810316086|1.3252949714660645|0.029550496488809586|0.025999683886766434|0.4576126039028168|0.05433763191103935|0.005476192105561495|0.007015713024884462|1.33079195022583|0.4151918888092041|0.006407024804502726|1.4968658685684204|0.030797094106674194|0.19943073391914368|0.05287931114435196|1.0200358629226685
salinas,17,bsdrattn2,0,307.582,0.927,0.962,0.962,9|18|32|33|37|49|58|82|91|93|99|108|136|152|175|177|181,0.04214172810316086|1.3252949714660645|0.029550496488809586|0.03539067879319191|0.025999683886766434|0.4576126039028168|0.05433763191103935|0.005476192105561495|0.007015713024884462|1.33079195022583|0.4151918888092041|0.006407024804502726|1.4968658685684204|0.030797094106674194|0.19943073391914368|0.05287931114435196|1.0200358629226685
salinas,18,bsdrattn2,0,341.278,0.927,0.962,0.962,9|18|32|33|37|49|58|82|91|93|99|108|136|152|175|177|181|191,0.04214172810316086|1.3252949714660645|0.029550496488809586|0.03539067879319191|0.025999683886766434|0.4576126039028168|0.05433763191103935|0.005476192105561495|0.007015713024884462|1.33079195022583|0.4151918888092041|0.006407024804502726|1.4968658685684204|0.030797094106674194|0.19943073391914368|0.05287931114435196|1.0200358629226685|0.28401073813438416
salinas,19,bsdrattn2,0,343.275,0.928,0.963,0.963,9|18|32|33|37|49|58|82|91|93|99|108|136|152|154|175|177|181|191,0.04214172810316086|1.3252949714660645|0.029550496488809586|0.03539067879319191|0.025999683886766434|0.4576126039028168|0.05433763191103935|0.005476192105561495|0.007015713024884462|1.33079195022583|0.4151918888092041|0.006407024804502726|1.4968658685684204|0.030797094106674194|0.05212178826332092|0.19943073391914368|0.05287931114435196|1.0200358629226685|0.28401073813438416
salinas,20,bsdrattn2,0,382.48,0.928,0.963,0.963,9|18|32|33|37|49|58|82|83|91|93|99|108|136|152|154|175|177|181|191,0.04214172810316086|1.3252949714660645|0.029550496488809586|0.03539067879319191|0.025999683886766434|0.4576126039028168|0.05433763191103935|0.005476192105561495|0.4796528220176697|0.007015713024884462|1.33079195022583|0.4151918888092041|0.006407024804502726|1.4968658685684204|0.030797094106674194|0.05212178826332092|0.19943073391914368|0.05287931114435196|1.0200358629226685|0.28401073813438416
salinas,21,bsdrattn2,0,401.857,0.928,0.963,0.963,9|18|32|33|37|49|55|58|82|83|91|93|99|108|136|152|154|175|177|181|191,0.04214172810316086|1.3252949714660645|0.029550496488809586|0.03539067879319191|0.025999683886766434|0.4576126039028168|0.024354606866836548|0.05433763191103935|0.005476192105561495|0.4796528220176697|0.007015713024884462|1.33079195022583|0.4151918888092041|0.006407024804502726|1.4968658685684204|0.030797094106674194|0.05212178826332092|0.19943073391914368|0.05287931114435196|1.0200358629226685|0.28401073813438416
salinas,22,bsdrattn2,0,383.904,0.928,0.963,0.963,9|18|32|33|37|49|55|58|82|83|91|93|99|108|136|152|154|162|175|177|181|191,0.04214172810316086|1.3252949714660645|0.029550496488809586|0.03539067879319191|0.025999683886766434|0.4576126039028168|0.024354606866836548|0.05433763191103935|0.005476192105561495|0.4796528220176697|0.007015713024884462|1.33079195022583|0.4151918888092041|0.006407024804502726|1.4968658685684204|0.030797094106674194|0.05212178826332092|0.014410847797989845|0.19943073391914368|0.05287931114435196|1.0200358629226685|0.28401073813438416
salinas,23,bsdrattn2,0,383.974,0.928,0.963,0.963,9|18|32|33|37|49|55|58|82|83|91|93|99|108|124|136|152|154|162|175|177|181|191,0.04214172810316086|1.3252949714660645|0.029550496488809586|0.03539067879319191|0.025999683886766434|0.4576126039028168|0.024354606866836548|0.05433763191103935|0.005476192105561495|0.4796528220176697|0.007015713024884462|1.33079195022583|0.4151918888092041|0.006407024804502726|0.09127601236104965|1.4968658685684204|0.030797094106674194|0.05212178826332092|0.014410847797989845|0.19943073391914368|0.05287931114435196|1.0200358629226685|0.28401073813438416
salinas,24,bsdrattn2,0,379.65,0.928,0.963,0.963,9|18|32|33|34|37|49|55|58|82|83|91|93|99|108|124|136|152|154|162|175|177|181|191,0.04214172810316086|1.3252949714660645|0.029550496488809586|0.03539067879319191|0.025570442900061607|0.025999683886766434|0.4576126039028168|0.024354606866836548|0.05433763191103935|0.005476192105561495|0.4796528220176697|0.007015713024884462|1.33079195022583|0.4151918888092041|0.006407024804502726|0.09127601236104965|1.4968658685684204|0.030797094106674194|0.05212178826332092|0.014410847797989845|0.19943073391914368|0.05287931114435196|1.0200358629226685|0.28401073813438416
salinas,25,bsdrattn2,0,426.838,0.928,0.963,0.963,9|18|32|33|34|37|49|55|58|77|82|83|91|93|99|108|124|136|152|154|162|175|177|181|191,0.04214172810316086|1.3252949714660645|0.029550496488809586|0.03539067879319191|0.025570442900061607|0.025999683886766434|0.4576126039028168|0.024354606866836548|0.05433763191103935|0.05858124420046806|0.005476192105561495|0.4796528220176697|0.007015713024884462|1.33079195022583|0.4151918888092041|0.006407024804502726|0.09127601236104965|1.4968658685684204|0.030797094106674194|0.05212178826332092|0.014410847797989845|0.19943073391914368|0.05287931114435196|1.0200358629226685|0.28401073813438416
salinas,26,bsdrattn2,0,404.189,0.929,0.963,0.963,9|18|32|33|34|37|49|55|58|77|82|83|91|93|99|102|108|124|136|152|154|162|175|177|181|191,0.04214172810316086|1.3252949714660645|0.029550496488809586|0.03539067879319191|0.025570442900061607|0.025999683886766434|0.4576126039028168|0.024354606866836548|0.05433763191103935|0.05858124420046806|0.005476192105561495|0.4796528220176697|0.007015713024884462|1.33079195022583|0.4151918888092041|0.3278902769088745|0.006407024804502726|0.09127601236104965|1.4968658685684204|0.030797094106674194|0.05212178826332092|0.014410847797989845|0.19943073391914368|0.05287931114435196|1.0200358629226685|0.28401073813438416
salinas,27,bsdrattn2,0,403.785,0.928,0.963,0.963,9|18|32|33|34|37|49|55|58|77|82|83|91|93|99|102|106|108|124|136|152|154|162|175|177|181|191,0.04214172810316086|1.3252949714660645|0.029550496488809586|0.03539067879319191|0.025570442900061607|0.025999683886766434|0.4576126039028168|0.024354606866836548|0.05433763191103935|0.05858124420046806|0.005476192105561495|0.4796528220176697|0.007015713024884462|1.33079195022583|0.4151918888092041|0.3278902769088745|0.03850067779421806|0.006407024804502726|0.09127601236104965|1.4968658685684204|0.030797094106674194|0.05212178826332092|0.014410847797989845|0.19943073391914368|0.05287931114435196|1.0200358629226685|0.28401073813438416
salinas,28,bsdrattn2,0,363.816,0.928,0.963,0.963,9|18|32|33|34|37|49|55|58|77|82|83|91|93|99|102|106|108|124|135|136|152|154|162|175|177|181|191,0.04214172810316086|1.3252949714660645|0.029550496488809586|0.03539067879319191|0.025570442900061607|0.025999683886766434|0.4576126039028168|0.024354606866836548|0.05433763191103935|0.05858124420046806|0.005476192105561495|0.4796528220176697|0.007015713024884462|1.33079195022583|0.4151918888092041|0.3278902769088745|0.03850067779421806|0.006407024804502726|0.09127601236104965|1.1946165561676025|1.4968658685684204|0.030797094106674194|0.05212178826332092|0.014410847797989845|0.19943073391914368|0.05287931114435196|1.0200358629226685|0.28401073813438416
salinas,29,bsdrattn2,0,375.64,0.928,0.963,0.963,9|18|32|33|34|37|49|55|58|77|82|83|91|93|99|102|106|108|124|135|136|146|152|154|162|175|177|181|191,0.04214172810316086|1.3252949714660645|0.029550496488809586|0.03539067879319191|0.025570442900061607|0.025999683886766434|0.4576126039028168|0.024354606866836548|0.05433763191103935|0.05858124420046806|0.005476192105561495|0.4796528220176697|0.007015713024884462|1.33079195022583|0.4151918888092041|0.3278902769088745|0.03850067779421806|0.006407024804502726|0.09127601236104965|1.1946165561676025|1.4968658685684204|0.04997972398996353|0.030797094106674194|0.05212178826332092|0.014410847797989845|0.19943073391914368|0.05287931114435196|1.0200358629226685|0.28401073813438416
salinas,30,bsdrattn2,0,367.019,0.928,0.963,0.963,9|18|32|33|34|37|49|55|58|77|82|83|91|93|99|102|106|108|124|135|136|138|146|152|154|162|175|177|181|191,0.04214172810316086|1.3252949714660645|0.029550496488809586|0.03539067879319191|0.025570442900061607|0.025999683886766434|0.4576126039028168|0.024354606866836548|0.05433763191103935|0.05858124420046806|0.005476192105561495|0.4796528220176697|0.007015713024884462|1.33079195022583|0.4151918888092041|0.3278902769088745|0.03850067779421806|0.006407024804502726|0.09127601236104965|1.1946165561676025|1.4968658685684204|0.010784156620502472|0.04997972398996353|0.030797094106674194|0.05212178826332092|0.014410847797989845|0.19943073391914368|0.05287931114435196|1.0200358629226685|0.28401073813438416
ghisaconus,2,bsdrattn2,0,24.483,0.505,0.386,0.386,23|32,3.126913070678711|2.760950803756714
ghisaconus,3,bsdrattn2,0,25.635,0.597,0.496,0.496,16|63|72,2.2529356479644775|2.844571828842163|2.119753837585449
ghisaconus,4,bsdrattn2,0,31.28,0.614,0.534,0.534,5|10|16|72,3.1135082244873047|2.2276806831359863|2.5484282970428467|2.6985862255096436
ghisaconus,5,bsdrattn2,0,43.582,0.655,0.584,0.584,5|10|17|28|100,2.619030475616455|2.921302556991577|2.8893611431121826|0.17033645510673523|1.8254181146621704
ghisaconus,6,bsdrattn2,0,45.219,0.686,0.63,0.63,5|11|16|27|31|91,2.8636491298675537|0.7389522194862366|1.5055519342422485|2.1111013889312744|2.632528066635132|2.100409507751465
ghisaconus,7,bsdrattn2,0,49.784,0.691,0.634,0.634,5|11|24|28|32|39|71,1.7809125185012817|2.646947145462036|0.9653409123420715|3.0995826721191406|0.5947580933570862|2.270657539367676|0.211621955037117
ghisaconus,8,bsdrattn2,0,48.135,0.688,0.637,0.637,5|18|23|30|32|64|76|90,1.700819730758667|2.5228331089019775|2.074233055114746|1.852508783340454|0.6889356374740601|2.222146511077881|2.5247530937194824|1.7937288284301758
ghisaconus,9,bsdrattn2,0,36.932,0.714,0.67,0.67,6|11|16|24|27|31|63|77|97,2.61026668548584|0.6924965381622314|0.04395377263426781|2.7036044597625732|2.472034215927124|0.8696016669273376|2.4541752338409424|0.004637017846107483|1.7330368757247925
ghisaconus,10,bsdrattn2,0,32.547,0.727,0.682,0.682,6|11|16|24|27|31|63|71|77|97,2.61026668548584|0.6924965381622314|0.04395377263426781|2.7036044597625732|2.472034215927124|0.8696016669273376|2.4541752338409424|1.6655353307724|0.004637017846107483|1.7330368757247925
ghisaconus,11,bsdrattn2,0,32.837,0.733,0.688,0.688,6|11|16|24|27|30|31|63|71|77|97,2.61026668548584|0.6924965381622314|0.04395377263426781|2.7036044597625732|2.472034215927124|1.9621970653533936|0.8696016669273376|2.4541752338409424|1.6655353307724|0.004637017846107483|1.7330368757247925
ghisaconus,12,bsdrattn2,0,33.243,0.735,0.689,0.689,6|11|16|24|27|30|31|39|63|71|77|97,2.61026668548584|0.6924965381622314|0.04395377263426781|2.7036044597625732|2.472034215927124|1.9621970653533936|0.8696016669273376|0.3151595890522003|2.4541752338409424|1.6655353307724|0.004637017846107483|1.7330368757247925
ghisaconus,13,bsdrattn2,0,52.438,0.736,0.689,0.689,6|11|16|24|27|30|31|39|63|71|77|90|97,2.61026668548584|0.6924965381622314|0.04395377263426781|2.7036044597625732|2.472034215927124|1.9621970653533936|0.8696016669273376|0.3151595890522003|2.4541752338409424|1.6655353307724|0.004637017846107483|1.6190873384475708|1.7330368757247925
ghisaconus,14,bsdrattn2,0,49.834,0.735,0.684,0.684,6|11|16|24|27|30|31|39|45|63|71|77|90|97,2.61026668548584|0.6924965381622314|0.04395377263426781|2.7036044597625732|2.472034215927124|1.9621970653533936|0.8696016669273376|0.3151595890522003|1.5705102682113647|2.4541752338409424|1.6655353307724|0.004637017846107483|1.6190873384475708|1.7330368757247925
ghisaconus,15,bsdrattn2,0,49.133,0.742,0.693,0.693,6|11|16|24|27|30|31|39|45|63|71|77|90|97|106,2.61026668548584|0.6924965381622314|0.04395377263426781|2.7036044597625732|2.472034215927124|1.9621970653533936|0.8696016669273376|0.3151595890522003|1.5705102682113647|2.4541752338409424|1.6655353307724|0.004637017846107483|1.6190873384475708|1.7330368757247925|1.1766291856765747
ghisaconus,16,bsdrattn2,0,48.22,0.748,0.699,0.699,6|11|16|24|27|30|31|39|45|63|71|77|90|97|106|116,2.61026668548584|0.6924965381622314|0.04395377263426781|2.7036044597625732|2.472034215927124|1.9621970653533936|0.8696016669273376|0.3151595890522003|1.5705102682113647|2.4541752338409424|1.6655353307724|0.004637017846107483|1.6190873384475708|1.7330368757247925|1.1766291856765747|1.0896108150482178
ghisaconus,17,bsdrattn2,0,49.349,0.748,0.699,0.699,6|11|16|24|27|30|31|39|45|63|71|77|90|97|106|116|121,2.61026668548584|0.6924965381622314|0.04395377263426781|2.7036044597625732|2.472034215927124|1.9621970653533936|0.8696016669273376|0.3151595890522003|1.5705102682113647|2.4541752338409424|1.6655353307724|0.004637017846107483|1.6190873384475708|1.7330368757247925|1.1766291856765747|1.0896108150482178|0.1384844332933426
ghisaconus,18,bsdrattn2,0,50.179,0.748,0.7,0.7,6|11|16|24|27|30|31|39|45|63|71|77|90|97|106|116|121|125,2.61026668548584|0.6924965381622314|0.04395377263426781|2.7036044597625732|2.472034215927124|1.9621970653533936|0.8696016669273376|0.3151595890522003|1.5705102682113647|2.4541752338409424|1.6655353307724|0.004637017846107483|1.6190873384475708|1.7330368757247925|1.1766291856765747|1.0896108150482178|0.1384844332933426|1.0264997482299805
ghisaconus,19,bsdrattn2,0,36.799,0.748,0.699,0.699,6|11|16|24|27|30|31|39|45|58|63|71|77|90|97|106|116|121|125,2.61026668548584|0.6924965381622314|0.04395377263426781|2.7036044597625732|2.472034215927124|1.9621970653533936|0.8696016669273376|0.3151595890522003|1.5705102682113647|1.2116141319274902|2.4541752338409424|1.6655353307724|0.004637017846107483|1.6190873384475708|1.7330368757247925|1.1766291856765747|1.0896108150482178|0.1384844332933426|1.0264997482299805
ghisaconus,20,bsdrattn2,0,31.947,0.747,0.698,0.698,6|11|16|24|27|30|31|39|40|45|58|63|71|77|90|97|106|116|121|125,2.61026668548584|0.6924965381622314|0.04395377263426781|2.7036044597625732|2.472034215927124|1.9621970653533936|0.8696016669273376|0.3151595890522003|0.8000071048736572|1.5705102682113647|1.2116141319274902|2.4541752338409424|1.6655353307724|0.004637017846107483|1.6190873384475708|1.7330368757247925|1.1766291856765747|1.0896108150482178|0.1384844332933426|1.0264997482299805
ghisaconus,21,bsdrattn2,0,32.459,0.749,0.699,0.699,6|11|16|24|27|30|31|39|40|45|58|63|71|77|80|90|97|106|116|121|125,2.61026668548584|0.6924965381622314|0.04395377263426781|2.7036044597625732|2.472034215927124|1.9621970653533936|0.8696016669273376|0.3151595890522003|0.8000071048736572|1.5705102682113647|1.2116141319274902|2.4541752338409424|1.6655353307724|0.004637017846107483|2.174682855606079|1.6190873384475708|1.7330368757247925|1.1766291856765747|1.0896108150482178|0.1384844332933426|1.0264997482299805
ghisaconus,22,bsdrattn2,0,32.57,0.747,0.695,0.695,6|11|16|24|27|30|31|39|40|45|48|58|63|71|77|80|90|97|106|116|121|125,2.61026668548584|0.6924965381622314|0.04395377263426781|2.7036044597625732|2.472034215927124|1.9621970653533936|0.8696016669273376|0.3151595890522003|0.8000071048736572|1.5705102682113647|0.88321453332901|1.2116141319274902|2.4541752338409424|1.6655353307724|0.004637017846107483|2.174682855606079|1.6190873384475708|1.7330368757247925|1.1766291856765747|1.0896108150482178|0.1384844332933426|1.0264997482299805
ghisaconus,23,bsdrattn2,0,48.669,0.746,0.692,0.692,6|11|16|24|27|30|31|39|40|45|48|53|58|63|71|77|80|90|97|106|116|121|125,2.61026668548584|0.6924965381622314|0.04395377263426781|2.7036044597625732|2.472034215927124|1.9621970653533936|0.8696016669273376|0.3151595890522003|0.8000071048736572|1.5705102682113647|0.88321453332901|0.026157507672905922|1.2116141319274902|2.4541752338409424|1.6655353307724|0.004637017846107483|2.174682855606079|1.6190873384475708|1.7330368757247925|1.1766291856765747|1.0896108150482178|0.1384844332933426|1.0264997482299805
ghisaconus,24,bsdrattn2,0,49.158,0.746,0.691,0.691,6|11|16|24|27|30|31|39|40|45|48|53|58|63|71|77|80|90|97|106|116|117|121|125,2.61026668548584|0.6924965381622314|0.04395377263426781|2.7036044597625732|2.472034215927124|1.9621970653533936|0.8696016669273376|0.3151595890522003|0.8000071048736572|1.5705102682113647|0.88321453332901|0.026157507672905922|1.2116141319274902|2.4541752338409424|1.6655353307724|0.004637017846107483|2.174682855606079|1.6190873384475708|1.7330368757247925|1.1766291856765747|1.0896108150482178|1.7067891359329224|0.1384844332933426|1.0264997482299805
ghisaconus,25,bsdrattn2,0,49.395,0.746,0.691,0.691,6|11|16|24|27|30|31|39|40|45|48|53|58|63|71|77|80|86|90|97|106|116|117|121|125,2.61026668548584|0.6924965381622314|0.04395377263426781|2.7036044597625732|2.472034215927124|1.9621970653533936|0.8696016669273376|0.3151595890522003|0.8000071048736572|1.5705102682113647|0.88321453332901|0.026157507672905922|1.2116141319274902|2.4541752338409424|1.6655353307724|0.004637017846107483|2.174682855606079|0.01351863145828247|1.6190873384475708|1.7330368757247925|1.1766291856765747|1.0896108150482178|1.7067891359329224|0.1384844332933426|1.0264997482299805
ghisaconus,26,bsdrattn2,0,50.424,0.747,0.691,0.691,6|11|16|24|27|30|31|39|40|45|48|53|58|63|71|77|80|86|90|97|106|110|116|117|121|125,2.61026668548584|0.6924965381622314|0.04395377263426781|2.7036044597625732|2.472034215927124|1.9621970653533936|0.8696016669273376|0.3151595890522003|0.8000071048736572|1.5705102682113647|0.88321453332901|0.026157507672905922|1.2116141319274902|2.4541752338409424|1.6655353307724|0.004637017846107483|2.174682855606079|0.01351863145828247|1.6190873384475708|1.7330368757247925|1.1766291856765747|1.9731301069259644|1.0896108150482178|1.7067891359329224|0.1384844332933426|1.0264997482299805
ghisaconus,27,bsdrattn2,0,49.12,0.746,0.688,0.688,6|11|16|24|27|30|31|39|40|45|48|53|58|63|67|71|77|80|86|90|97|106|110|116|117|121|125,2.61026668548584|0.6924965381622314|0.04395377263426781|2.7036044597625732|2.472034215927124|1.9621970653533936|0.8696016669273376|0.3151595890522003|0.8000071048736572|1.5705102682113647|0.88321453332901|0.026157507672905922|1.2116141319274902|2.4541752338409424|0.005661257077008486|1.6655353307724|0.004637017846107483|2.174682855606079|0.01351863145828247|1.6190873384475708|1.7330368757247925|1.1766291856765747|1.9731301069259644|1.0896108150482178|1.7067891359329224|0.1384844332933426|1.0264997482299805
ghisaconus,28,bsdrattn2,0,49.471,0.746,0.689,0.689,6|11|16|24|27|30|31|39|40|45|48|53|58|63|67|71|77|80|86|90|91|97|106|110|116|117|121|125,2.61026668548584|0.6924965381622314|0.04395377263426781|2.7036044597625732|2.472034215927124|1.9621970653533936|0.8696016669273376|0.3151595890522003|0.8000071048736572|1.5705102682113647|0.88321453332901|0.026157507672905922|1.2116141319274902|2.4541752338409424|0.005661257077008486|1.6655353307724|0.004637017846107483|2.174682855606079|0.01351863145828247|1.6190873384475708|1.0940903425216675|1.7330368757247925|1.1766291856765747|1.9731301069259644|1.0896108150482178|1.7067891359329224|0.1384844332933426|1.0264997482299805
ghisaconus,29,bsdrattn2,0,39.969,0.747,0.689,0.689,6|11|12|16|24|27|30|31|39|40|45|48|53|58|63|67|71|77|80|86|90|91|97|106|110|116|117|121|125,2.61026668548584|0.6924965381622314|1.0102540254592896|0.04395377263426781|2.7036044597625732|2.472034215927124|1.9621970653533936|0.8696016669273376|0.3151595890522003|0.8000071048736572|1.5705102682113647|0.88321453332901|0.026157507672905922|1.2116141319274902|2.4541752338409424|0.005661257077008486|1.6655353307724|0.004637017846107483|2.174682855606079|0.01351863145828247|1.6190873384475708|1.0940903425216675|1.7330368757247925|1.1766291856765747|1.9731301069259644|1.0896108150482178|1.7067891359329224|0.1384844332933426|1.0264997482299805
ghisaconus,30,bsdrattn2,0,32.586,0.747,0.689,0.689,6|11|12|16|24|27|30|31|39|40|45|48|53|58|63|67|71|77|80|86|90|91|97|101|106|110|116|117|121|125,2.61026668548584|0.6924965381622314|1.0102540254592896|0.04395377263426781|2.7036044597625732|2.472034215927124|1.9621970653533936|0.8696016669273376|0.3151595890522003|0.8000071048736572|1.5705102682113647|0.88321453332901|0.026157507672905922|1.2116141319274902|2.4541752338409424|0.005661257077008486|1.6655353307724|0.004637017846107483|2.174682855606079|0.01351863145828247|1.6190873384475708|1.0940903425216675|1.7330368757247925|1.5972180366516113|1.1766291856765747|1.9731301069259644|1.0896108150482178|1.7067891359329224|0.1384844332933426|1.0264997482299805
lucas_r,2,bsdrattn2,0,181.603,0.219,0.121,0.121,2754|3748,0.21716129779815674|0.3543628752231598
lucas_r,3,bsdrattn2,0,187.764,0.525,0.094,0.094,2511|3196|3460,0.7161574363708496|0.5015668869018555|0.669700026512146
lucas_r,4,bsdrattn2,0,193.596,0.486,0.098,0.098,1057|1348|3470|4052,0.33617356419563293|0.036648381501436234|0.015461943112313747|0.013511407189071178
lucas_r,5,bsdrattn2,0,230.84,0.602,0.086,0.086,1584|1834|3193|3434|3962,0.27984899282455444|0.18817934393882751|0.40647393465042114|0.6585662364959717|0.4201781749725342
lucas_r,6,bsdrattn2,0,221.169,0.418,0.104,0.104,1043|1526|1989|2336|3157|3188,0.44075971841812134|0.027620770037174225|0.23078590631484985|0.2604091763496399|0.27719372510910034|0.49958986043930054
lucas_r,7,bsdrattn2,0,267.796,0.747,0.069,0.069,382|1577|1987|2142|2568|3512|3661,0.32015275955200195|0.20699605345726013|0.29850196838378906|0.36674046516418457|0.21656812727451324|0.4549117386341095|0.4149889051914215
lucas_r,8,bsdrattn2,0,263.995,0.782,0.064,0.064,387|1050|1773|2910|2941|3209|3389|3452,0.17954155802726746|0.14140461385250092|0.37210625410079956|1.0927455425262451|0.5044150352478027|0.14285537600517273|0.014852589927613735|0.45777428150177
lucas_r,9,bsdrattn2,0,290.371,0.79,0.063,0.063,415|958|1431|2262|3224|3443|3519|3621|3781,0.5495797991752625|0.48108986020088196|0.33873212337493896|0.5346832871437073|0.5565081238746643|0.4170806109905243|0.4179251194000244|0.12149153649806976|0.1858779937028885
lucas_r,10,bsdrattn2,0,323.466,0.786,0.063,0.063,230|350|1028|1427|1544|1873|2469|3170|3415|3611,0.2505503296852112|0.2770507335662842|0.4903765916824341|0.5685191750526428|1.3117854595184326|0.4837391674518585|0.6780885457992554|0.5360727310180664|0.5291696190834045|0.960969090461731
lucas_r,11,bsdrattn2,0,285.299,0.783,0.064,0.064,507|551|615|2472|3151|3208|3279|3401|3404|3557|3786,0.30172455310821533|0.11709514260292053|0.5365349650382996|0.3132065236568451|0.22794081270694733|0.010614595375955105|0.5167124271392822|0.013923047110438347|0.23351098597049713|0.11858820170164108|0.28045403957366943
lucas_r,12,bsdrattn2,0,382.817,0.783,0.064,0.064,611|707|2556|2758|3183|3190|3455|3462|3662|3752|3942|4123,0.20161303877830505|0.24568115174770355|0.515365481376648|0.02802431397140026|0.542871356010437|0.02531067654490471|0.014242195524275303|0.2538239359855652|0.03641481697559357|0.5124417543411255|0.5105518102645874|0.2745935618877411
lucas_r,13,bsdrattn2,0,328.269,0.781,0.064,0.064,218|461|1282|1832|2246|2317|3189|3208|3218|3452|3773|3938|4123,0.009881335310637951|0.8581361770629883|0.04585634171962738|0.013695559464395046|0.43218278884887695|0.9974045753479004|0.8059641122817993|1.320346713066101|0.2965860664844513|0.41527125239372253|0.5027987360954285|1.7066576480865479|0.008333159610629082
lucas_r,14,bsdrattn2,0,363.554,0.801,0.061,0.061,836|1162|2238|2281|2352|3174|3409|3522|3613|3747|3768|3947|3977|4138,0.06677018851041794|0.2970307171344757|0.12803348898887634|0.48662999272346497|0.5677911043167114|0.04094158485531807|0.4462505877017975|0.46019694209098816|0.6703495383262634|0.371759295463562|0.28769439458847046|0.05684906244277954|0.2533825635910034|0.020185325294733047
lucas_r,15,bsdrattn2,0,396.494,0.795,0.062,0.062,388|1770|1980|2027|2128|2755|3197|3203|3228|3286|3395|3739|3756|3768|3803,0.7172622084617615|0.7597283124923706|0.5429486036300659|0.006488907616585493|0.013038517907261848|0.8678068518638611|1.068963885307312|0.14769898355007172|0.7672012448310852|0.4737083911895752|0.5493986010551453|0.002585632959380746|0.007500322535634041|0.010264922864735126|0.09192624688148499
lucas_r,16,bsdrattn2,0,411.701,0.751,0.068,0.068,1595|1811|1845|1897|2257|2389|2451|2579|2864|2870|3225|3376|3450|3809|3859|4019,0.009028267115354538|0.20308485627174377|1.275418996810913|0.07499433308839798|0.7243730425834656|1.2193727493286133|0.07754717022180557|1.1903737783432007|0.013608845882117748|0.011904946528375149|0.003339763730764389|0.6441695690155029|0.6295799612998962|0.8157407641410828|0.004832698497921228|0.031445663422346115
lucas_r,17,bsdrattn2,0,360.495,0.795,0.062,0.062,328|476|1810|2121|2148|2254|2822|3128|3184|3339|3461|3610|3682|3767|3816|3946|3947,0.013226084411144257|0.9985708594322205|0.3290640711784363|0.008228490129113197|0.2264554649591446|0.023817051202058792|0.8602916598320007|0.006652385927736759|0.009034251794219017|0.10929888486862183|0.021628187969326973|0.01108504831790924|0.5420267581939697|0.6328755617141724|0.013365263119339943|0.050910335034132004|0.0070905075408518314
lucas_r,18,bsdrattn2,0,408.017,0.8,0.061,0.061,745|1006|1472|1665|1809|2093|2241|2304|2356|2389|3139|3386|3409|3418|3433|3453|3610|4129,0.6879822015762329|0.009690584614872932|0.008542175404727459|0.5994172692298889|0.25615569949150085|0.010530102998018265|1.2670398950576782|0.007014457136392593|0.011663864366710186|0.010000352747738361|1.278049111366272|0.01044961903244257|0.7417823076248169|1.5292037725448608|0.011132298968732357|0.7354604005813599|0.04877416789531708|0.1827624887228012
lucas_r,19,bsdrattn2,0,446.596,0.789,0.063,0.063,1476|1874|1927|1993|2188|2394|2490|2658|3183|3197|3220|3241|3381|3404|3411|3602|3607|3808|4120,0.010291463695466518|0.6855236291885376|0.24844898283481598|0.299929678440094|0.008826389908790588|0.006903145462274551|0.008197585120797157|0.005985865835100412|0.5284542441368103|0.055399246513843536|0.008588514290750027|0.221642404794693|0.01102721318602562|0.00547223724424839|0.004071148578077555|0.7141523957252502|0.008438055403530598|0.005339988972991705|0.029337937012314796
lucas_r,20,bsdrattn2,0,461.275,0.792,0.062,0.062,1147|1313|1321|1755|1869|1982|2129|2386|2754|3104|3127|3200|3263|3443|3459|3610|3679|3933|4124|4134,0.0045408462174236774|0.013155296444892883|0.2878902852535248|0.013570825569331646|0.020088890567421913|1.0958306789398193|0.010883331298828125|0.007253165356814861|0.010823450982570648|0.04536991938948631|0.04296483099460602|0.00908837839961052|0.009834307245910168|0.009996444918215275|0.03980471193790436|0.020216243341565132|0.010993946343660355|0.014527611434459686|0.012819146737456322|0.014296119101345539
lucas_r,21,bsdrattn2,0,552.951,0.793,0.062,0.062,303|1458|1768|2005|2202|3146|3172|3232|3274|3299|3417|3426|3461|3472|3643|3663|3755|3818|3924|3946|4108,0.009484994225203991|0.005755889229476452|0.6572796702384949|0.020943811163306236|0.008600475266575813|0.03351590037345886|0.006207701750099659|0.5117331147193909|0.4777480661869049|0.014451440423727036|0.8132482767105103|0.02692592516541481|0.012120147235691547|0.5965317487716675|0.014037341810762882|0.5048645734786987|0.5096967816352844|0.04040002077817917|0.6521943807601929|0.007290862035006285|0.007261649239808321
